Time x_cm_1 y_cm_1 x_cm_2 y_cm_2 x_cm_3 y_cm_3 x_cm_4 y_cm_4 x_cm_5 y_cm_5 x_cm_6 y_cm_6 x_cm_7 y_cm_7 x_cm_8 y_cm_8 x_cm_9 y_cm_9 x_cm_10 y_cm_10
4199 169.1889 -0.1761 -6.5257 0.8274 170.8293 0.3765 88.3453 2.5802 107.9930 2.6189 -8.4134 1.1807 107.4133 2.4185 45.3888 2.4008 161.7554 2.5173 107.1615 2.5724
4200 169.2170 -0.1473 -6.3199 1.0825 170.6050 0.5359 88.9209 2.5414 109.1562 2.4234 -8.6602 1.3936 106.4090 2.4740 46.1874 2.5388 161.7158 2.4260 108.4207 2.4832
4201 169.2178 0.3824 -6.1208 1.2207 170.3225 0.3890 89.2035 2.5346 110.8446 2.5741 -8.8164 1.5971 105.0382 2.5583 46.8880 2.3926 161.7166 2.8301 109.5544 2.5250
4202 169.1540 0.4921 -5.6917 1.3094 169.9656 0.5605 89.1912 2.4404 112.2258 2.6468 -8.7640 2.0510 103.6212 2.6587 47.6567 2.5210 161.5208 2.8373 110.9275 2.6145
4203 168.4686 0.4598 -5.2175 0.7743 170.1140 0.4322 89.5334 2.4553 113.5822 2.5057 -8.3454 2.1186 102.3713 2.6132 48.0536 2.5402 161.2921 3.1359 111.9172 2.7811
4204 167.8687 1.1441 -5.2232 0.9270 169.6531 0.1336 89.4249 2.4807 115.3156 2.4161 -8.6728 2.2019 101.3051 2.4894 48.9766 2.4598 161.1137 3.4429 113.0954 2.5100
4205 167.2164 1.3102 -4.3766 0.9902 169.3318 0.2455 89.2469 2.5849 116.3815 2.6222 -8.5746 2.5620 100.0353 2.4795 49.1541 2.5821 161.0574 3.2868 114.3417 2.4374
4206 166.6293 1.3259 -2.9099 1.2083 169.0649 0.4021 88.8196 2.5541 118.0382 2.3594 -8.8999 2.7596 98.6742 2.6251 49.4643 2.5184 161.0783 3.0029 115.6503 2.4043
4207 166.0796 1.5491 -1.7452 1.1113 168.8740 0.7428 88.5789 2.5941 119.1959 2.3025 -8.7083 2.8186 97.3361 2.6848 49.3244 2.5216 160.7546 3.2910 117.2323 2.8392
4208 165.3781 1.6884 -0.7877 1.3505 169.1962 1.1169 87.9824 2.5542 120.1368 2.5883 -8.8492 3.0537 95.6616 2.6088 49.3116 2.5270 161.1345 3.5388 118.6135 2.4742
4209 164.5024 1.5784 0.6232 1.4736 169.5070 1.4150 87.4419 2.6129 121.0060 2.5193 -8.7170 3.1439 94.1820 2.6036 49.3556 2.5410 161.0160 3.3342 119.7772 2.3639
4210 163.7376 1.8364 2.1462 1.1376 169.4218 1.3930 86.9110 2.3345 121.7890 2.6581 -8.4949 3.2734 93.2339 2.6587 48.9464 2.5256 161.0965 3.4669 121.3804 2.4485
4211 163.2218 1.6438 3.4540 1.3067 169.5777 1.3851 86.3197 2.6256 122.6907 2.4213 -8.9487 3.5682 91.8325 2.4225 48.4413 2.4830 161.2849 3.3323 122.7337 2.4819
4212 162.4430 1.8442 4.2289 1.5236 169.6452 1.1742 85.6881 2.4578 123.5419 2.4505 -8.7275 3.9421 90.7557 2.3757 47.9125 2.4760 161.7993 3.3674 124.3548 2.4711
4213 161.7197 1.9630 5.1685 1.6111 169.6900 1.1158 84.9354 2.7033 124.1665 2.4745 -8.8955 3.7901 89.2522 2.5882 46.9428 2.5554 162.1227 3.6056 125.6936 2.4414
4214 160.8757 1.7045 6.2699 1.8820 169.2509 0.7393 83.6567 2.4950 124.5603 2.5287 -8.5480 4.2023 88.1491 2.5517 46.2679 2.5392 162.7119 3.7475 126.9412 2.3300
4215 159.9068 1.8667 8.1422 2.2215 169.6385 0.4747 82.2371 2.3464 124.2302 2.4873 -8.2889 4.6133 86.3628 2.4454 45.2854 2.4557 162.7906 3.9895 128.3692 2.4697
4216 158.9271 1.7892 9.5988 2.0693 169.7710 -0.0639 81.0720 2.4088 124.2742 2.4575 -8.0356 4.6708 84.9490 2.5091 44.6826 2.5781 163.0115 4.1774 130.1119 2.6458
4217 158.1489 2.0915 11.1206 2.3660 170.0491 -0.0056 79.6493 2.4218 124.5206 2.4700 -8.1706 4.5633 83.6712 2.4976 44.0226 2.5580 163.7964 4.2686 131.3350 2.7024
4218 157.2763 2.0235 12.2817 2.3593 170.0529 -0.1441 78.0203 2.5798 124.2324 2.5080 -8.0608 4.1656 82.3769 2.2134 43.4685 2.5301 164.4851 4.4646 132.8434 2.6495
4219 156.2457 2.0559 13.3777 2.3012 169.8303 0.1504 76.2464 2.6152 123.8619 2.6009 -8.1560 4.1355 81.1172 2.4047 42.3619 2.6468 165.0137 4.5244 134.1785 2.4654
4220 155.2154 2.5157 15.1496 2.2679 169.8087 0.2356 75.0543 2.5376 123.5866 2.4803 -7.9822 3.8030 79.8024 2.3161 40.7319 2.5554 165.4897 4.6396 135.6028 2.6115
4221 155.0731 2.7488 16.3790 2.3374 169.6798 -0.0701 73.6375 2.6202 123.2675 2.5449 -8.0209 3.3686 78.6116 2.5774 39.4307 2.3934 165.8179 4.6177 137.0088 2.4457
4222 154.5174 2.8083 17.6071 2.3281 169.9577 -0.0211 72.0780 2.5517 122.3549 2.6546 -8.2939 3.3141 77.7859 2.5860 38.4545 2.6516 166.4758 4.7107 138.5210 2.3297
4223 154.4561 2.7249 18.3823 2.3480 169.9956 0.2730 71.0603 2.4303 121.5792 2.6312 -8.5524 3.3177 77.2128 2.3882 37.3899 2.5191 166.5067 5.0757 139.8057 2.5216
4224 153.8099 2.8141 19.4416 2.3560 169.6675 0.6660 70.0614 2.4267 121.4564 2.4510 -8.9485 2.9930 76.5620 2.5460 35.7536 2.5460 166.8085 5.4272 141.0570 2.5073
4225 153.5524 2.7278 20.2165 2.5142 169.5169 0.9555 69.2539 2.4738 120.5193 2.6191 -9.1433 3.2603 76.2041 2.4188 34.6483 2.3962 167.1371 5.5185 142.4293 2.6150
4226 153.1770 2.4841 20.9302 2.5052 169.2650 1.2870 68.4130 2.5403 119.3340 2.6470 -9.2275 3.0573 75.9452 2.4094 33.3942 2.6366 167.0516 5.5588 143.5428 2.3228
4227 153.0065 2.6933 21.4685 2.4660 169.0546 1.7973 67.8080 2.5479 118.0412 2.7030 -9.0805 3.3430 75.7530 2.4710 32.2798 2.3967 166.6623 5.3732 144.8945 2.5582
4228 152.4110 2.5557 22.2192 2.4110 169.0405 1.7365 66.9299 2.3956 117.3308 2.5283 -9.2181 3.2938 75.3775 2.5213 31.1940 2.2673 166.5050 5.4372 145.6274 2.5819
4229 152.0605 2.4662 22.7948 2.5928 168.8886 2.2099 66.7149 2.5323 115.9625 2.6007 -9.2862 3.4457 74.9800 2.5068 29.9025 2.4755 166.5883 5.3275 146.3625 2.5890
4230 152.3092 2.4679 23.1846 2.4845 168.9071 2.3439 66.1717 2.4958 114.9149 2.2998 -9.5542 3.5428 74.9054 2.4324 29.0001 2.4658 166.2201 5.3314 147.0063 2.6071
4231 152.3041 2.4729 23.3816 2.4382 168.8728 2.4308 65.9315 2.4709 113.5136 2.3250 -9.9499 4.2233 75.0617 2.5262 27.8297 2.3954 166.0835 5.0381 147.3565 2.5218
4232 152.3529 2.4521 23.2697 2.5540 168.5971 2.3245 65.5048 2.4860 111.7833 2.5754 -10.0348 4.2985 75.2886 2.5201 26.6903 2.4472 165.5498 4.8768 147.7983 2.5098
4233 152.7588 2.4481 23.0243 2.4607 168.3471 2.2633 65.3118 2.4285 110.3195 2.4300 -9.8141 4.4100 75.7688 2.5406 26.2076 2.5228 165.5772 4.8421 148.4788 2.4566
4234 152.9960 2.3953 23.1626 2.4924 168.4599 2.6367 65.4750 2.4705 108.7850 2.3441 -9.7756 4.3236 76.0678 2.4516 25.4775 2.5556 165.3048 4.9064 148.9614 2.5008
4235 153.4743 2.2531 23.1411 2.5138 168.1393 2.6692 65.3616 2.4814 107.7419 2.2952 -9.6525 4.3296 76.6052 2.4767 24.8321 2.4385 165.3009 4.8016 149.1073 2.5550
4236 153.9937 2.3167 22.5513 2.5346 167.9626 2.8844 65.2653 2.5602 106.0639 2.4449 -9.8786 4.3252 76.9534 2.4609 24.3044 2.4506 165.5531 4.7699 149.3037 2.4876
4237 154.4825 2.3916 22.2927 2.5629 167.7622 2.8837 65.7955 2.6486 104.3060 2.4583 -9.7327 4.3053 77.7332 2.5395 23.9261 2.5724 165.2769 5.0055 149.5215 2.5201
4238 155.2028 2.2027 21.8587 2.5936 167.8308 2.5772 66.3545 2.4454 103.2202 2.5128 -10.1876 4.4628 78.5357 2.6353 23.4506 2.5374 165.3737 4.8642 149.6147 2.4986
4239 155.8477 2.0783 21.2712 2.5901 167.4741 2.4692 66.7126 2.4929 101.6923 2.5577 -9.7727 4.4694 79.3092 2.3769 23.4885 2.5578 165.2345 4.8788 149.5243 2.4949
4240 156.4804 1.8040 20.7604 2.5488 167.5204 2.7232 67.4733 2.5291 100.4151 2.6389 -9.9268 4.6129 80.1110 2.5027 23.0606 2.5056 165.0408 4.4865 149.4792 2.5274
4241 157.6556 1.5022 19.8692 2.6115 167.7485 2.4098 68.3093 2.5022 99.1492 2.2670 -10.2340 4.4186 80.6466 2.6267 22.5009 2.4505 165.4294 4.1563 148.8300 2.5896
4242 158.4658 1.5943 19.0476 2.6317 167.5601 2.3636 69.3024 2.5555 98.1122 2.6557 -9.9216 4.5547 81.3272 2.5839 22.1855 2.5843 165.2072 4.0712 148.6426 2.3347
4243 159.0637 1.1860 17.9555 2.6484 167.4922 2.5683 70.2333 2.4059 97.1711 2.3599 -9.8928 4.4483 81.7777 2.6312 22.2836 2.4190 164.9955 3.8148 147.7138 2.4617
4244 160.1060 1.1595 16.7261 2.5073 167.7378 2.7119 71.5555 2.5781 96.0265 2.4046 -9.7053 4.8645 82.5666 2.5314 22.5812 2.5032 164.8724 3.5608 147.0211 2.4920
4245 161.0658 0.7432 15.0545 2.5584 167.6707 2.4831 73.0909 2.4620 95.1262 2.5583 -9.3319 4.5576 82.7580 2.6139 22.8516 2.4410 165.2689 3.1389 146.3835 2.4481
4246 162.1079 0.8652 13.5845 2.4732 167.2628 2.4476 74.1039 2.6327 94.4299 2.5841 -9.1118 4.2464 83.1363 2.4258 23.4315 2.5062 165.3872 3.2455 145.2392 2.6309
4247 163.0983 1.0888 12.1201 2.3509 166.8176 2.4724 74.9925 2.4743 93.6085 2.5581 -8.6891 3.9815 84.0061 2.5262 23.8919 2.5235 165.3428 3.1034 144.4514 2.5465
4248 164.2487 1.1057 11.0094 2.4153 166.5601 2.2817 75.7938 2.5016 93.2233 2.4091 -8.6371 3.1042 84.5494 2.5493 24.5680 2.4634 165.6486 3.1268 143.1878 2.2390
4249 165.1839 1.1912 10.2466 2.2265 166.1570 1.7936 76.4233 2.4908 92.8747 2.4025 -8.6798 2.9890 85.0536 2.4791 25.3439 2.5745 165.7626 3.3206 141.9859 2.6014
4250 165.4342 1.0692 9.1066 2.3155 166.1187 1.2836 76.9861 2.5119 92.5846 2.4773 -8.2570 2.9414 85.4218 2.4920 26.3079 2.5443 165.5841 3.2503 140.4802 2.6437
4251 165.9351 1.2232 8.1668 2.0775 165.9898 1.1950 77.9639 2.6270 92.6766 2.4335 -8.6405 2.7916 85.3523 2.4791 27.1320 2.5201 165.4917 2.9391 138.8812 2.6839
4252 166.3581 0.8893 7.3414 1.8984 166.1206 1.3201 78.4793 2.4644 92.2354 2.4843 -8.6779 2.4853 85.5612 2.4830 28.3099 2.5679 165.7948 3.0167 137.5723 2.7413
4253 167.0255 0.9142 6.2192 1.7148 166.4107 1.5753 78.8730 2.4010 92.7368 2.5563 -8.6887 2.0336 85.7590 2.5488 29.1051 2.5890 165.7502 2.7730 136.1228 2.5596
4254 167.1786 0.9621 5.2017 1.5250 166.6954 1.7030 79.7552 2.5180 92.5993 2.5472 -8.5639 1.6206 85.7174 2.5562 29.9475 2.4667 166.3060 2.8471 134.8420 2.5999
4255 167.6563 1.0491 4.4702 1.4841 167.0439 1.5986 79.8249 2.5386 92.9100 2.5689 -8.3285 1.8201 85.5057 2.5179 30.2278 2.4869 166.8256 2.9634 133.5762 2.5370
4256 167.9774 0.8856 3.6864 1.4772 167.4978 1.5567 79.6929 2.5315 93.2584 2.5419 -7.8697 1.4910 85.0861 2.4527 30.7066 2.6069 167.1147 3.0200 132.2415 2.5056
4257 168.4638 1.0300 2.7834 1.5834 167.6718 1.1728 79.8699 2.4806 93.4713 2.6590 -7.5985 1.1673 84.6985 2.3851 31.0383 2.5434 167.5939 3.2012 130.8938 2.2533
4258 168.9688 1.1391 1.6005 1.3205 168.5071 1.0991 80.2893 2.4875 94.1664 2.4190 -7.0117 1.1577 84.1574 2.5114 31.3680 2.6341 168.0998 3.4645 129.4691 2.3368
4259 169.3239 1.0465 0.9144 1.3514 169.0182 1.4333 80.1852 2.5624 94.8427 2.5405 -6.8837 0.8382 83.1589 2.5038 31.4912 2.4815 168.4553 3.8894 127.6957 2.4479
4260 169.5648 1.0060 0.5537 1.2687 169.0891 1.6532 79.8309 2.6027 95.1516 2.5315 -6.6508 0.4856 82.3973 2.6381 31.5255 2.4157 168.9869 3.9806 126.0704 2.7535
4261 170.1462 1.0966 -0.6146 1.3511 169.1776 1.6341 79.5307 2.5302 95.9810 2.6321 -6.3879 0.3854 81.5155 2.3845 31.4827 2.4366 169.3168 4.1678 124.3847 2.5318
4262 170.1144 1.1191 -1.1975 0.8427 169.0743 1.5103 79.0130 2.5862 96.8147 2.7283 -6.2449 0.0213 80.4450 2.3378 31.3078 2.5321 169.2725 4.4403 123.3101 2.6099
4263 170.2295 1.3718 -1.8391 0.6171 169.1855 1.8172 78.6154 2.6301 98.0632 2.5729 -6.1384 -0.2644 79.3444 2.3249 30.9515 2.5059 169.2296 4.2681 122.0360 2.5968
4264 169.9520 1.6269 -2.2469 0.4874 169.2221 1.8409 78.4305 2.4638 99.0523 2.4306 -6.3444 -0.2108 78.6475 2.3099 30.8115 2.4815 169.1071 4.3915 120.2869 2.6343
4265 169.4524 1.9577 -2.8604 0.2975 169.4166 1.7390 77.5737 2.4983 99.9946 2.3443 -6.3654 -0.2507 77.6592 2.6335 31.0998 2.5947 169.0766 4.6155 119.0575 2.3007
4266 169.0410 2.3501 -3.3195 0.3712 169.3188 1.9406 76.6282 2.4246 101.2868 2.5417 -6.2568 -0.6661 76.2990 2.5609 30.8326 2.5718 169.6262 4.6705 117.6134 2.4864
4267 168.8753 2.3742 -3.6395 0.4631 169.2340 2.2598 75.8727 2.6006 102.1896 2.4631 -6.4376 -0.4414 75.2363 2.6100 30.7400 2.4276 169.5796 4.5827 116.6908 2.5233
4268 168.1601 2.7748 -3.7498 0.3649 169.0864 2.2251 75.1243 2.4732 103.3665 2.5458 -6.4081 -0.5596 74.0779 2.6276 30.9183 2.5438 170.2684 4.3644 115.1788 2.5861
4269 167.7665 3.1090 -3.8904 0.5086 168.8697 2.2985 74.8014 2.6222 104.6977 2.4377 -6.5922 -0.5259 72.6332 2.3775 30.7629 2.4499 170.4038 4.3063 113.9036 2.4363
4270 167.5204 3.4328 -4.1886 0.5255 169.2191 2.1874 74.2120 2.5467 106.0236 2.4567 -6.8047 -0.1260 70.7876 2.2771 30.5956 2.4481 170.7920 3.7582 112.8920 2.4739
4271 166.9026 3.4789 -4.2448 -0.0140 169.1924 2.1093 73.4434 2.4200 107.4917 2.4599 -6.7982 -0.2484 69.3632 2.7096 30.2555 2.5198 170.9953 3.6867 111.7048 2.6139
4272 166.3183 3.5077 -4.5036 0.1532 169.3074 2.3162 72.7402 2.5388 108.6849 2.3883 -6.5979 0.0279 67.8310 2.2836 29.9828 2.4378 171.4111 3.1099 110.3274 2.5304
4273 165.4261 3.7120 -4.4141 0.2639 169.4874 2.1512 72.1371 2.5067 109.7325 2.4384 -6.4772 0.5379 66.3132 2.3397 29.9419 2.5530 171.5889 3.1859 108.9453 2.7230
4274 165.4428 3.3373 -4.3039 0.3571 169.5301 2.1649 71.6194 2.4575 111.2475 2.5373 -7.0217 0.7256 64.9272 2.3711 29.9195 2.5346 171.6266 2.9338 107.0165 2.5448
4275 164.9763 3.5124 -4.4855 0.3245 169.8734 1.9777 71.3604 2.5881 112.5746 2.5887 -6.7348 0.8525 64.1236 2.3091 29.8231 2.4897 171.8161 2.9139 105.8280 2.4073
4276 164.8186 3.3572 -4.2376 0.6921 169.6968 2.1158 71.1235 2.4577 114.1958 2.4489 -7.0298 1.4537 62.9252 2.3505 29.6728 2.5353 171.5076 2.7352 104.2920 2.5512
4277 164.5621 3.5003 -4.3840 0.7573 169.6510 2.1697 71.1616 2.4408 115.2959 2.5940 -7.5667 1.4437 61.8500 2.4891 29.8366 2.4191 171.7914 2.7667 102.9604 2.4144
4278 164.4983 3.7980 -4.4419 0.9064 169.4917 1.7189 71.1245 2.5397 117.1934 2.4799 -7.7763 1.6253 60.6405 2.4206 30.3256 2.4591 171.7119 3.2483 101.3080 2.4713
4279 164.8075 3.7722 -4.2024 1.1989 169.2256 1.7630 71.2279 2.4513 118.6630 2.3720 -8.0872 1.6488 59.1757 2.3000 30.9983 2.3872 171.7501 2.9572 100.0583 2.6283
4280 164.6991 4.0835 -4.2760 1.6711 168.8315 1.8111 71.5741 2.4827 119.9244 2.4823 -8.5956 1.6670 57.4875 2.4508 31.5879 2.3330 171.7414 3.0923 98.7328 2.4275
4281 164.8257 3.9940 -4.6719 2.6480 168.9114 2.3371 72.2800 2.4861 121.5276 2.4532 -8.9556 1.9409 56.0347 2.5663 32.1270 2.4036 171.5454 3.3546 97.5335 2.3874
4282 164.8398 4.6098 -4.7549 2.6528 168.4530 2.3886 73.1207 2.4731 122.8105 2.2170 -9.1881 1.9713 54.4106 2.5770 32.7465 2.2628 171.3748 3.7817 96.3776 2.4881
4283 164.6760 4.3451 -4.4639 3.0046 168.2406 2.5055 73.7105 2.3719 124.0233 2.2622 -9.7393 1.9677 53.0154 2.4203 33.2248 2.4747 171.2185 3.8728 95.3960 2.3754
4284 164.7184 4.1314 -4.6580 3.2058 168.2628 2.5918 74.4991 2.5797 125.2971 2.4163 -9.5924 1.9802 51.5489 2.4647 33.8906 2.5543 171.0196 3.9609 94.5558 2.2627
4285 164.5835 3.9251 -4.5028 2.8325 168.2356 2.8123 75.3196 2.4359 126.7313 2.4896 -9.7604 2.3357 49.9431 2.8604 34.7187 2.3384 171.0101 3.8231 93.9388 2.6088
4286 165.3495 3.6921 -4.4806 2.6935 168.1426 2.7581 76.0759 2.4054 128.2650 2.4888 -9.8707 2.4523 48.7437 2.5154 35.5696 2.3185 171.0606 3.7744 92.7926 2.3351
4287 165.3759 3.8633 -4.5711 2.8834 168.0526 2.9172 76.9571 2.4875 129.6746 2.3961 -9.9430 2.7405 47.2576 2.5194 36.7042 2.3743 171.6534 3.8301 92.1892 2.5105
4288 165.5439 4.1127 -4.8271 2.7382 167.9033 3.0065 78.3912 2.4283 130.9458 2.4392 -9.7762 2.8542 45.8194 2.5680 37.8035 2.5081 171.6458 3.4123 91.7667 2.6100
4289 165.4711 4.1609 -5.5775 2.7763 167.5312 2.8739 80.1611 2.4441 132.0745 2.3859 -9.5415 2.9457 44.7009 2.4789 39.3384 2.4292 171.6283 3.3837 91.0872 2.4182
4290 165.1947 3.8826 -5.7900 2.8541 167.3796 2.5234 81.4022 2.5560 133.6888 2.5652 -9.1524 3.0515 43.0845 2.4184 40.7605 2.6455 171.1928 2.8305 90.9403 2.4702
4291 165.0540 3.7951 -5.9514 2.9325 167.4561 2.5737 82.6704 2.7414 135.0110 2.6255 -8.8450 3.4251 41.6628 2.7765 41.9021 2.4850 171.3743 2.9659 90.7130 2.4705
4292 165.3133 3.6963 -6.3426 2.8002 167.1058 2.1170 83.7707 2.5822 136.3885 2.6728 -9.1210 3.2298 40.1338 2.5031 42.7891 2.3830 170.7548 2.6390 90.5733 2.5109
4293 165.6125 3.1955 -7.0972 2.5856 167.0056 1.4442 84.5093 2.7076 137.8988 2.5224 -9.4283 3.5102 38.6848 2.4834 43.6174 2.5861 170.6783 2.7989 90.6288 2.5634
4294 165.8640 2.8382 -7.4881 2.0481 166.7015 0.9767 85.3023 2.6522 139.2673 2.3884 -9.2594 3.0606 37.2033 2.4713 44.0587 2.5990 170.1470 2.7499 90.3578 2.4401
4295 165.4142 2.8185 -7.9770 1.9582 166.7367 0.7811 85.6259 2.6189 140.7664 2.6406 -9.4133 2.7866 35.6674 2.8639 44.3549 2.4921 169.4260 2.5917 90.6193 2.4932
4296 165.3271 3.1458 -7.9957 2.2667 166.9426 0.4755 86.6383 2.6100 142.2803 2.5580 -9.4924 2.4586 34.2566 2.5876 44.3405 2.4723 169.2022 2.4167 90.8510 2.3934
4297 165.5698 3.0803 -8.5050 2.2529 166.8872 0.4038 87.1433 2.5753 143.3160 2.4408 -9.3949 1.9914 32.8116 2.3962 45.1726 2.5206 168.9523 2.6844 91.5544 2.4786
4298 165.4209 3.2696 -8.5359 2.1520 166.9131 0.1489 87.7398 2.5497 144.4904 2.5158 -9.2823 1.9312 31.6991 2.3671 45.6426 2.3853 168.9640 2.9829 91.6142 2.6083
4299 165.4022 3.1499 -9.1332 2.7122 167.5061 -0.2895 87.9466 2.5200 145.8306 2.4851 -9.0393 1.6990 30.3318 2.5217 45.5292 2.4791 168.6865 3.1122 92.0589 2.5129
4300 165.7730 3.4304 -9.1365 2.8138 167.4052 -0.0904 88.1127 2.5374 147.2811 2.7374 -8.9119 1.1097 28.8076 2.6326 45.6345 2.5506 168.7291 3.2938 92.8790 2.4184
4301 165.9420 4.0130 -9.1400 2.9650 167.8371 0.0271 88.0020 2.4794 148.4359 2.6416 -8.7807 1.4004 27.5570 2.5531 45.4556 2.4989 168.9848 3.1099 93.7470 2.4770
4302 166.1313 4.2445 -8.9153 2.9239 168.4139 0.1446 88.0875 2.5127 150.3236 2.6863 -8.5328 1.1626 26.1609 2.5244 45.2807 2.4403 169.2684 3.1185 94.4066 2.3719
4303 166.3010 4.7197 -8.5967 3.0408 168.7410 0.0062 88.0882 2.4892 151.2840 2.6836 -8.4305 1.1267 24.9873 2.6207 44.9887 2.4482 169.4692 3.0993 95.6870 2.3563
4304 166.3665 5.1798 -8.4482 3.0805 168.9943 0.3246 87.7603 2.5446 152.3574 2.9064 -8.1277 1.1515 23.5122 2.7881 44.5174 2.4547 169.4229 2.9828 96.5540 2.4113
4305 167.0124 5.2329 -8.4332 3.9076 169.3785 0.6820 86.9124 2.5394 153.6045 3.1704 -7.9275 1.3538 22.5829 2.7827 44.1768 2.5384 169.4376 2.8032 97.6915 2.3970
4306 167.3345 5.3199 -8.2038 3.4522 169.7113 1.2527 86.0865 2.4065 154.3864 2.9866 -8.1170 1.4049 21.7350 2.7219 43.8838 2.4825 169.0154 2.7080 98.9825 2.4691
4307 167.5448 5.1654 -8.1532 3.4602 169.8904 1.3511 85.8181 2.5804 154.8665 3.2374 -8.2264 1.2487 20.9674 2.5275 43.3893 2.5386 168.9255 2.9579 100.9189 2.4742
4308 167.6391 4.6501 -7.9581 3.5348 170.1711 1.5101 84.8738 2.4655 156.0085 3.5471 -8.1374 1.3202 19.7060 2.5185 42.9626 2.4800 169.0998 2.8960 102.7029 2.5181
4309 168.0027 5.1037 -7.4909 3.2490 170.4800 1.8504 83.7828 2.4198 156.9352 3.7721 -7.9358 1.3729 18.6275 2.5316 42.3728 2.5072 168.4354 3.0487 103.7084 2.4145
4310 168.2364 4.9214 -6.9974 3.0937 170.5527 1.6423 83.0320 2.4959 157.6966 3.6219 -7.7874 1.2057 18.0995 2.6462 41.3007 2.2923 168.1688 2.9944 104.9341 2.4718
4311 168.2743 4.5512 -6.9319 3.0041 170.8605 1.8400 81.9304 2.4925 158.8074 3.6380 -8.0636 1.4649 17.4992 2.5572 40.0863 2.4368 168.0152 2.7553 106.1027 2.3515
4312 168.3558 4.2889 -6.3573 3.1886 170.7826 1.7221 80.8703 2.3987 159.3886 3.3271 -8.1591 2.1440 17.1651 2.5284 38.8220 2.4329 167.9126 2.9581 107.3299 2.2280
4313 168.5279 3.8545 -6.1132 3.5360 170.9307 1.5202 79.7317 2.5862 160.2940 3.3564 -8.2806 2.2852 16.8959 2.4763 38.0660 2.4480 167.2227 3.0915 108.7761 2.1940
4314 168.7022 3.8351 -5.9805 3.6012 170.9137 1.7504 78.1524 2.6363 160.8467 2.8530 -8.6093 2.6031 16.3731 2.4476 37.2459 2.5934 166.9239 3.4573 109.7705 2.3479
4315 168.4741 3.4496 -5.2385 3.6463 170.9093 1.6676 76.5138 2.5701 161.6182 2.7018 -9.3629 2.5154 16.5949 2.5076 36.5079 2.4791 166.7231 3.9165 111.0043 2.4342
4316 167.9753 3.1272 -4.3983 3.6813 171.3125 1.6159 74.7838 2.4395 162.3587 2.5642 -9.4349 2.8630 16.6764 2.4410 35.7258 2.4872 166.3849 3.9072 112.4304 2.4965
4317 168.0883 3.0865 -3.6236 4.0420 171.4100 1.6751 73.4707 2.6035 162.8382 2.1019 -9.4378 2.8968 17.0844 2.4892 35.3286 2.5447 166.3260 4.0434 113.1073 2.6540
4318 168.0959 3.0203 -2.7848 3.7403 171.0451 1.6120 72.3376 2.3085 163.4652 1.8856 -9.8237 3.2257 17.3795 2.3485 35.1335 2.4965 166.4671 4.2917 114.4158 2.3989
4319 167.9192 2.8805 -1.7206 3.7976 170.7109 1.9163 70.9229 2.4965 164.1535 1.8619 -10.0920 3.6422 17.7402 2.3685 34.4450 2.4592 166.1932 4.7621 115.3941 2.4913
4320 167.5115 2.6176 -0.6895 4.1931 171.2828 2.1085 69.8707 2.5103 165.0560 1.4021 -10.0121 3.6685 18.6417 2.4557 34.0556 2.4467 165.7751 4.6218 116.3857 2.4739
4321 167.9194 2.5279 0.3730 3.9272 171.4167 2.8813 68.8244 2.6308 165.4137 1.2481 -10.3695 3.3371 19.3311 2.4195 33.8910 2.4607 165.7309 4.5890 117.4570 2.4682
4322 167.6803 2.0437 1.3797 3.5757 171.4714 3.4505 67.7120 2.4344 165.8958 0.9261 -10.0560 3.1339 20.2309 2.4612 33.8345 2.5084 165.8814 4.3552 118.7650 2.7728
4323 167.6931 1.8788 2.0354 3.4578 171.6413 3.1144 66.7168 2.5559 165.9204 1.3068 -9.8788 3.3565 21.2849 2.5322 33.7237 2.4440 166.0484 4.4068 119.9464 2.6169
4324 168.0278 2.2539 3.4650 3.0580 171.6005 2.9150 65.1300 2.4953 165.6981 1.1090 -9.8724 3.6707 22.2500 2.5438 33.9306 2.5199 166.4814 4.3499 120.7763 2.5667
4325 167.8258 2.3642 4.5322 2.8634 171.1852 3.0483 63.9380 2.6134 165.8741 1.1663 -10.4217 3.7234 23.7129 2.3633 34.2798 2.4572 166.6322 4.6471 121.5157 2.4880
4326 168.0346 2.3616 5.6466 2.8454 171.7277 2.6863 62.6571 2.5725 166.1756 1.0727 -10.1189 3.6839 24.5510 2.6777 34.6386 2.5144 167.1333 4.9702 122.5545 2.4136
4327 168.1598 2.5449 6.8438 2.5089 171.9338 2.4977 61.4337 2.4898 165.9249 0.6868 -10.0016 3.9483 25.7269 2.4671 35.0669 2.3996 167.3175 4.9676 122.9745 2.4655
4328 168.1357 2.0414 8.2189 2.5954 171.9780 1.9929 59.7272 2.5015 165.6731 0.9466 -10.0203 3.7701 27.2793 2.5106 35.9220 2.4384 167.0453 4.9067 122.9320 2.4907
4329 168.2764 2.2803 9.3526 2.7879 172.1690 1.8533 58.4135 2.5694 164.7910 1.4275 -10.1185 3.9187 28.3838 2.5501 36.5446 2.5440 167.4605 4.7392 123.3966 2.4555
4330 167.9688 2.2534 10.3553 2.5661 171.7631 1.4519 57.0036 2.4437 164.2556 1.6650 -10.1616 3.6079 29.6361 2.5303 37.0910 2.3978 167.9180 4.9312 123.5310 2.5354
