Time x_cm_1 y_cm_1 x_cm_2 y_cm_2 x_cm_3 y_cm_3 x_cm_4 y_cm_4 x_cm_5 y_cm_5 x_cm_6 y_cm_6 x_cm_7 y_cm_7 x_cm_8 y_cm_8 x_cm_9 y_cm_9 x_cm_10 y_cm_10
1960 147.8976 2.6677 -6.9234 6.0203 61.8219 2.3253 134.0801 2.5143 22.3094 2.4356 -8.8989 0.5122 -6.6414 1.0008 -8.2293 3.1776 -9.2478 4.8999 73.9450 2.5180
1961 146.2248 2.5069 -7.1847 5.7123 59.5962 2.5924 134.4364 2.4722 19.8124 2.4446 -9.3068 0.2705 -6.5244 0.8713 -8.1179 3.0006 -9.1062 4.5167 73.2750 2.5580
1962 144.2641 2.3682 -7.3241 5.6084 57.3971 2.4670 135.3618 2.3877 17.8282 2.2948 -9.3200 0.5061 -6.7577 0.4960 -8.2363 3.0381 -9.1716 4.4710 73.0041 2.4887
1963 142.9342 2.4837 -7.6438 5.1403 55.3462 2.3487 136.5354 2.4100 15.6187 2.2990 -9.4650 0.4467 -7.0674 -0.1336 -8.3596 2.7055 -9.1257 4.4236 72.2182 2.6278
1964 141.4459 2.3975 -7.2829 5.3112 53.3023 2.3953 138.2230 2.3575 12.9524 2.3719 -9.0002 0.6778 -6.8102 -0.6711 -8.5166 2.3972 -9.0141 4.5756 71.0768 2.6379
1965 140.4879 2.4149 -6.9797 5.7352 51.7886 2.5675 140.1319 2.5007 10.8886 2.0880 -8.3042 1.0784 -7.0494 -0.8619 -8.4732 2.2008 -9.1150 4.2308 70.0090 2.5541
1966 139.6491 2.4801 -6.9465 5.5924 50.2353 2.6324 142.3149 2.6380 8.8537 1.6550 -7.5805 1.2582 -6.9430 -0.5170 -8.3828 2.0156 -9.2899 4.3188 68.9315 2.5028
1967 139.0394 2.5373 -6.7019 5.6781 49.2812 2.4580 144.5366 2.4620 6.4121 1.2903 -7.6784 1.8470 -7.0948 -0.7011 -8.1183 1.8132 -9.6037 4.3692 67.6518 2.5572
1968 138.3981 2.3276 -6.7738 5.5585 48.1999 2.4200 147.0597 2.6993 4.1883 1.2649 -7.6038 1.9791 -7.3988 -0.3534 -7.9240 1.5107 -10.3164 3.8595 66.2094 2.5911
1969 137.7966 2.4883 -6.9182 5.2237 47.6336 2.5330 149.1678 2.8137 2.1602 0.8384 -7.4083 2.0682 -7.5761 -0.0451 -7.6266 1.1885 -10.7838 3.6258 64.8126 2.5361
1970 137.4950 2.3780 -7.0508 5.2308 47.3081 2.4935 151.0433 3.1466 0.0896 0.5232 -7.1608 1.7094 -7.8476 0.3955 -7.5570 1.0262 -10.9816 3.2557 64.3599 2.5198
1971 137.2358 2.3885 -7.1676 4.9984 46.9308 2.4393 152.8721 3.2894 -1.7619 0.3675 -6.6621 1.5953 -7.8992 0.8118 -7.6333 0.3912 -11.3034 2.9359 64.1976 2.4436
1972 136.4137 2.5854 -7.0514 4.6702 47.1156 2.5038 154.3589 2.9105 -3.6718 0.3049 -6.2427 1.4003 -8.6341 0.7673 -7.2650 -0.1633 -11.2875 2.4380 64.0321 2.5137
1973 135.8904 2.4196 -6.6217 4.4783 47.6462 2.4900 155.8239 2.9204 -5.0057 0.4546 -5.7284 1.2661 -9.0350 0.9028 -7.3244 -0.4515 -10.9906 2.0159 64.2501 2.5485
1974 135.3923 2.5199 -6.3950 4.7005 48.4039 2.4855 156.7402 2.9526 -5.9777 0.7055 -5.3385 1.3632 -9.5942 0.5335 -7.3399 -0.6328 -10.6527 2.0227 64.5805 2.5542
1975 134.8423 2.4864 -5.6861 5.2194 49.3578 2.4578 157.3093 2.7859 -6.8888 0.8995 -4.9149 1.3546 -9.8622 0.3311 -7.0456 -0.5186 -10.7247 2.2465 65.6625 2.5823
1976 134.2666 2.5692 -5.5867 5.0721 50.3279 2.3696 157.9311 2.8751 -7.4062 1.2755 -5.1463 1.8799 -9.8329 0.2839 -7.1459 -0.6388 -10.2242 2.1772 66.6868 2.5439
1977 133.9982 2.5688 -5.1104 4.9225 51.2401 2.4162 158.0220 2.7994 -8.2123 1.9451 -5.1006 2.2852 -9.9397 0.5533 -7.3238 -0.7216 -10.5676 1.9712 68.2109 2.3986
1978 132.8366 2.6363 -4.9400 4.6100 52.3154 2.5418 157.7530 2.7961 -8.7503 1.6749 -5.3854 2.9722 -9.4541 0.7094 -7.1162 0.0752 -10.2672 1.8691 70.0223 2.4803
1979 131.9568 2.4925 -5.2652 4.5328 52.8164 2.3925 157.1139 3.1550 -9.2643 1.2267 -5.2906 3.4887 -8.8813 0.9885 -7.1308 0.5716 -10.6002 1.5372 72.0761 2.6233
1980 130.5609 2.5548 -5.2939 3.9557 53.6573 2.5356 156.3226 2.9472 -9.5086 1.3634 -5.7013 3.6387 -7.9958 1.2415 -6.9008 0.9826 -10.7299 1.3070 73.9025 2.6399
1981 128.6053 2.4916 -4.8008 3.9084 54.2693 2.5378 155.1532 2.7408 -9.6678 1.2994 -6.1055 3.5999 -7.0662 1.4821 -6.4802 1.0215 -10.9423 1.2709 75.5419 2.3503
1982 126.5243 2.6852 -4.2558 3.5134 54.0218 2.5493 153.4642 2.4836 -9.8646 1.2117 -6.0899 3.6132 -6.1036 1.3385 -6.9811 1.0832 -11.0009 1.1616 77.1596 2.3650
1983 124.4708 2.5803 -2.8956 2.8615 53.6143 2.5333 151.4901 2.5237 -9.6349 1.5686 -6.0514 3.4178 -4.7747 1.4598 -7.6432 1.0041 -10.9499 1.0622 78.4757 2.6184
1984 122.3500 2.5950 -1.7797 2.7657 53.0910 2.4974 149.3674 2.4151 -9.8933 1.9040 -6.0012 3.5195 -3.6374 1.0471 -8.2083 0.7572 -10.3738 0.9855 79.5490 2.4386
1985 120.1367 2.5057 -0.7394 2.4055 52.1640 2.5374 146.9565 2.5986 -9.5345 1.9353 -5.3874 3.1282 -1.6752 0.8386 -9.0153 1.3911 -10.1438 1.1956 79.8688 2.4280
1986 118.2635 2.3452 0.6716 2.4343 51.1934 2.4285 144.7771 2.4988 -9.3599 2.3998 -5.0567 2.8681 -0.2579 0.9813 -9.1643 1.9290 -10.2751 1.2899 80.5641 2.4732
1987 115.9841 2.4824 1.8671 2.2393 49.7427 2.5808 142.3646 2.3857 -9.1108 2.4516 -4.5090 2.1668 1.7607 1.1896 -9.2523 2.1219 -9.8130 1.6463 80.6160 2.5263
1988 113.5340 2.5671 3.0576 2.2340 48.1637 2.4062 139.8889 2.5468 -8.5756 1.8616 -4.2004 2.3734 3.7387 1.3908 -9.6676 2.6078 -9.5164 2.1021 80.5575 2.5871
1989 110.5416 2.5368 4.5961 1.9328 46.2414 2.6368 137.4812 2.5049 -8.6402 1.0871 -4.1444 2.7949 5.7332 2.3130 -9.7218 2.4755 -8.9284 2.4011 80.1220 2.5789
1990 108.5193 2.4063 6.0417 1.7549 43.8891 2.7764 135.3563 2.5180 -8.4780 0.2405 -4.0212 2.6593 7.8089 2.6407 -9.6400 2.6216 -8.1147 2.5775 79.2765 2.5361
1991 106.7570 2.7195 7.2401 2.0253 41.6315 2.4905 132.8369 2.4465 -8.4074 -0.2333 -3.6524 2.5393 9.8715 2.6775 -9.8922 2.4144 -8.3962 3.1022 77.9123 2.4826
1992 105.2607 2.5843 8.4020 2.0264 39.4837 2.5390 130.6822 2.4578 -8.4351 -0.4548 -3.1539 2.5978 12.2679 2.6637 -9.2315 2.2412 -8.7094 3.5086 76.5986 2.5034
1993 103.6922 2.4446 9.3107 2.2508 37.2509 2.3500 128.0569 2.6645 -7.8522 -0.4632 -2.6527 2.6110 14.3641 2.5437 -9.0750 1.6652 -9.1531 3.9740 75.0680 2.6023
1994 102.5144 2.5223 9.8728 2.3290 34.9806 2.4263 125.6406 2.7112 -8.0021 -0.2401 -1.8091 2.3197 16.7651 2.6419 -9.3992 1.0932 -9.0691 4.5309 73.1862 2.6428
1995 101.6622 2.4784 10.0602 2.4113 33.1379 2.5238 123.3899 2.6557 -8.3190 -0.0278 -0.6633 2.0648 19.1539 2.6407 -9.6077 1.0248 -8.9060 4.1764 71.0926 2.3960
1996 100.9287 2.3721 10.4367 2.5079 31.9613 2.5693 121.0450 2.4555 -8.8026 0.3140 0.4086 1.8081 20.6958 2.4907 -9.9495 0.7850 -8.6335 3.9245 68.6705 2.3016
1997 100.1978 2.4842 10.4621 2.5462 30.7103 2.5196 118.8901 2.5682 -9.0892 0.3380 1.6777 1.5663 22.6287 2.6231 -10.1912 0.9109 -7.9381 3.8614 66.3636 2.5064
1998 100.4986 2.5464 9.9283 2.4911 29.4752 2.5544 116.9361 2.4464 -9.3995 0.6305 2.7395 1.5836 24.0920 2.6470 -10.3177 1.0891 -7.5381 3.6460 64.2814 2.6429
1999 100.7422 2.5609 9.2200 2.6806 28.6603 2.5696 114.6774 2.6905 -9.7153 0.7684 4.3910 1.4445 25.3783 2.4640 -10.3374 1.4516 -7.2999 3.4716 61.5436 2.4561
2000 100.9769 2.4861 7.6924 2.7757 28.4990 2.5235 112.4614 2.6958 -9.4469 0.6468 5.9477 1.5958 26.6612 2.5086 -10.3323 1.3061 -7.0220 3.0787 59.3853 2.6105
2001 101.7314 2.5636 6.7955 3.1406 28.4165 2.4524 110.2820 2.7486 -9.1849 0.3893 7.8765 1.7084 27.3819 2.5498 -10.2537 1.2777 -6.8218 3.1520 57.0305 2.4488
2002 102.5947 2.5126 5.1873 3.2954 28.1639 2.3954 108.1150 2.5474 -9.0478 0.6219 9.5286 1.8808 27.8445 2.4581 -10.3178 0.6992 -6.5298 2.9589 54.6834 2.4712
2003 103.9841 2.6968 3.7480 3.7707 27.7451 2.4321 105.4854 2.4066 -8.6665 0.4511 11.1150 2.2394 28.5716 2.4783 -9.8891 0.1870 -6.4180 2.8787 52.7952 2.7185
2004 105.6988 2.6049 2.6016 3.9514 27.6742 2.4865 103.1243 2.6155 -8.8637 0.6618 13.1642 2.3779 28.5342 2.4123 -9.5775 0.0259 -6.1803 2.7132 50.3040 2.5658
2005 107.6359 2.4046 1.9606 3.8802 27.6153 2.5183 100.8973 2.5405 -8.4264 0.8916 15.6901 2.6232 27.9994 2.4189 -9.2339 -0.3552 -6.4810 2.8556 48.1145 2.5877
2006 110.1632 2.4825 0.8818 3.8539 27.7521 2.4238 98.6085 2.3422 -8.3182 1.2504 18.1235 2.3130 27.5498 2.4566 -8.9264 -0.4353 -6.7439 3.0862 46.0599 2.5140
2007 112.1776 2.4962 -0.1153 4.1175 28.0220 2.5307 96.3370 2.4732 -7.9477 1.2976 20.6348 2.3564 26.7666 2.3487 -9.0210 0.0127 -7.3446 2.8269 44.4252 2.6335
2008 114.8884 2.3891 -1.7772 4.3207 28.4221 2.5957 94.4396 2.3542 -7.3522 1.3951 22.6867 2.2270 26.0396 2.3848 -9.3534 0.4849 -7.4262 3.3806 42.6540 2.5617
2009 117.1325 2.3323 -2.8678 4.7219 29.1425 2.5300 92.3242 2.4416 -7.1627 1.0763 25.0017 2.6700 24.3527 2.5468 -9.5238 0.8934 -7.5848 3.8051 40.7005 2.6425
2010 119.4928 2.6245 -3.9164 5.0902 29.4806 2.5281 91.0490 2.3698 -6.9151 1.2014 27.1905 2.6268 23.1080 2.5462 -9.3698 1.1951 -7.7589 3.9186 39.1970 2.6404
2011 121.4722 2.5590 -5.0171 5.5307 30.1711 2.4538 89.7223 2.5618 -6.7241 1.5887 29.8345 2.5004 21.1680 2.4945 -9.1281 1.5847 -7.2140 4.1032 37.7554 2.6023
2012 124.0002 2.7168 -5.6407 5.9936 30.5237 2.5368 89.1278 2.5778 -6.2397 1.7238 32.0967 2.4120 18.8390 2.2523 -8.6693 1.4181 -7.1306 3.9743 36.5769 2.5541
2013 125.8969 2.6673 -6.0555 6.0796 31.2139 2.5434 88.1882 2.5059 -5.6189 2.2265 34.3874 2.3961 16.5926 2.4991 -8.2122 0.8758 -7.0906 4.2537 35.6744 2.5995
2014 127.9800 2.5001 -6.4925 5.9528 31.6434 2.5247 87.6294 2.5054 -5.1876 2.7316 36.6981 2.4382 14.3804 2.4088 -7.4734 1.2051 -7.3320 3.9761 35.0704 2.5404
2015 130.3171 2.5765 -6.7144 5.7332 32.2238 2.5229 87.7771 2.5133 -4.5955 2.6865 38.8787 2.6450 12.1580 2.9412 -6.9722 1.1979 -7.3521 3.5823 34.8450 2.4731
2016 132.6949 2.2979 -6.5618 5.0165 32.0457 2.4576 87.9646 2.5086 -4.3285 3.0919 41.2165 2.6950 10.3626 3.2267 -6.5496 1.1898 -7.6094 2.9289 34.6524 2.4212
2017 135.1021 2.4379 -6.8241 4.2933 32.4585 2.6497 88.7539 2.5762 -3.7916 3.2183 43.4525 2.6301 8.3365 3.2984 -6.1717 1.3236 -8.1408 2.6322 34.9806 2.4930
2018 137.6129 2.4533 -7.2096 3.5853 33.8691 2.5951 89.3230 2.5226 -3.6685 3.3792 45.6373 2.5571 6.6073 3.4858 -6.1542 1.7420 -8.6184 1.8328 35.3974 2.6203
2019 139.8507 2.4290 -8.0970 3.1213 34.8451 2.6422 90.0262 2.5868 -3.3137 3.6509 47.6383 2.5745 4.6998 3.7457 -6.5298 1.4247 -9.0717 1.2474 36.5897 2.3957
2020 142.2372 2.5788 -8.6213 3.1082 36.1045 2.4545 90.9837 2.6625 -2.7001 3.8414 50.0136 2.2946 3.0656 3.8391 -6.5021 1.3471 -9.2710 1.2404 37.8867 2.5765
2021 144.4657 2.5526 -9.0676 3.1190 38.0406 2.4692 91.7674 2.6010 -1.7026 3.8323 52.2225 2.5235 1.9474 3.4030 -6.5518 0.7258 -9.3367 1.2993 39.4982 2.3981
2022 146.7147 2.5964 -9.5629 3.2299 39.7534 2.5162 92.8254 2.3659 -0.5308 3.7735 54.5519 2.3828 0.5976 3.3567 -6.6916 0.2398 -9.0848 1.2758 41.4615 2.4513
2023 148.9368 2.7758 -10.1017 3.1736 40.8275 2.6211 93.2326 2.4733 1.0624 3.8097 56.7601 2.3408 -0.4061 3.1889 -6.7124 -0.3345 -9.4390 1.1133 43.5391 2.6244
2024 151.5308 2.7260 -10.0776 3.4682 42.1672 2.5600 93.7501 2.5145 2.7734 3.8737 59.1050 2.4913 -1.0257 3.3691 -6.8715 -0.5255 -9.1133 0.4038 45.7472 2.5425
2025 153.6835 3.0106 -9.7756 3.4427 43.5953 2.6204 94.1951 2.4717 4.4564 3.5231 61.2252 2.4992 -1.5346 3.2935 -7.1303 -0.3294 -9.2080 0.3781 47.6231 2.5421
2026 155.1481 3.2137 -9.3721 3.4826 44.2858 2.6064 93.9419 2.5593 6.4985 2.9078 63.6349 2.4839 -1.8766 3.4852 -7.3492 -0.0192 -9.3685 0.3792 49.7523 2.6909
2027 156.5658 3.5116 -9.0012 3.5066 44.9012 2.5507 93.4908 2.5511 8.6392 2.7976 65.6596 2.6336 -1.4341 3.4543 -7.9008 0.4989 -9.1530 0.0839 52.0985 2.5837
2028 157.9040 3.8787 -8.4476 3.6409 45.2540 2.4889 92.5979 2.5008 10.9202 2.6059 67.9594 2.6591 -0.5559 3.5163 -8.3272 0.7149 -9.2920 -0.0918 54.3472 2.5633
2029 159.7382 4.0682 -8.3327 3.6853 45.0598 2.5324 91.8912 2.4009 12.6900 2.7956 70.6610 2.6458 0.4458 3.5801 -8.5080 1.0956 -9.4675 -0.4425 56.2834 2.5342
2030 161.3190 4.3463 -7.7839 3.6697 44.7595 2.3700 90.5603 2.3561 14.5105 2.7877 73.1366 2.2610 1.3531 3.6335 -8.4126 1.2348 -8.9537 -0.5282 58.5365 2.6579
2031 162.2558 4.4547 -7.5368 3.7195 44.5417 2.4929 89.4229 2.6804 16.2521 2.5929 75.4208 2.1492 2.9506 3.5433 -8.4362 1.4508 -9.1969 -0.4629 60.7676 2.5549
2032 163.5682 4.2351 -7.2228 3.7504 44.0420 2.3785 87.8365 2.6092 17.4303 2.7115 77.1213 2.4689 4.7301 2.9355 -8.4130 1.4449 -9.4312 -0.2403 62.2459 2.4822
2033 164.5272 4.3491 -6.6099 4.1254 43.5107 2.4224 86.2312 2.3624 18.3174 2.5373 79.1807 2.3726 6.9388 2.9689 -8.4872 1.8134 -9.6482 -0.3576 64.0973 2.1392
2034 165.0081 3.9455 -5.5237 4.1764 43.3646 2.4815 84.4549 2.6469 19.2736 2.5774 80.9226 2.3901 8.5498 2.5006 -8.7185 1.2531 -9.7264 -0.4375 66.4635 2.3936
2035 165.0894 3.6697 -4.9697 4.3802 43.2304 2.4951 83.1944 2.4417 19.7081 2.4967 82.4475 2.4447 10.7732 2.4715 -9.2127 1.7562 -9.1786 -0.7055 68.6499 2.4039
2036 165.4808 3.1652 -4.6321 4.3071 43.1444 2.4940 82.4636 2.4864 20.3589 2.4780 83.3887 2.5373 13.0606 2.4474 -9.5326 1.7353 -8.7002 -0.6193 70.7830 2.1163
2037 165.5417 3.3079 -4.7120 3.8943 42.9295 2.4988 82.1180 2.5630 20.3776 2.5332 84.3551 2.5602 15.1884 2.6378 -9.4615 2.3155 -8.2844 -0.5652 73.2888 2.4087
2038 165.4114 3.3391 -4.4256 4.1312 43.1566 2.5632 81.8057 2.4720 20.0668 2.5287 84.6684 2.4770 17.2190 2.5924 -9.2864 2.4966 -7.9374 -0.1613 75.4216 2.5009
2039 165.0115 3.4136 -4.6201 3.8731 44.0225 2.5183 81.6388 2.5052 19.3818 2.5370 84.3929 2.5449 19.6138 2.3311 -8.8634 2.5588 -7.1405 0.0878 77.5618 2.4807
2040 164.2740 3.5576 -5.2170 3.9065 44.4108 2.4933 81.1532 2.5542 18.2342 2.4526 84.1929 2.5005 22.0071 2.4010 -8.4465 1.9430 -6.8851 -0.1080 79.8756 2.5362
2041 163.7563 3.5470 -5.5502 3.8819 45.0503 2.5474 81.0665 2.5897 17.3157 2.4848 83.5151 2.5689 23.9438 2.5896 -8.1657 1.8672 -6.8173 -0.3966 81.8161 2.3530
2042 162.1966 3.4753 -5.9562 3.8718 45.3457 2.4753 80.8425 2.4223 15.9355 2.5197 82.9890 2.4943 26.1057 2.4573 -7.4401 0.9767 -6.6131 -0.6670 83.3454 2.4157
2043 160.8345 3.1075 -6.2998 3.4962 46.1193 2.5982 80.4759 2.5065 14.1666 2.5572 82.3464 2.5230 28.1603 2.4903 -7.2151 0.2746 -6.6968 -0.8230 85.2976 2.4983
2044 159.7655 2.6228 -6.9938 3.5730 46.8575 2.4541 80.3800 2.4786 12.0659 2.3628 81.2179 2.2896 30.7863 2.6190 -7.4654 -0.0144 -6.7723 -0.9145 86.6935 2.6112
2045 158.8310 2.2387 -7.5746 3.8112 47.3026 2.4973 80.6582 2.4445 10.2552 2.3299 79.9940 2.5814 32.5316 2.3944 -6.9534 0.1422 -7.2086 -0.7732 88.0960 2.5439
2046 158.0161 1.9635 -8.4261 4.2455 47.4271 2.4346 80.2664 2.5226 8.0148 2.1004 78.4572 2.4875 35.2180 2.7228 -7.0482 0.3506 -7.3744 -0.8840 88.7405 2.6251
2047 156.9918 1.8215 -8.8269 4.0889 47.2730 2.3888 79.4437 2.4827 6.1049 2.2905 77.5002 2.6287 37.2803 2.4702 -6.8076 0.8064 -7.1554 -0.8733 89.5827 2.5524
2048 156.5470 1.9525 -9.6665 4.1890 46.6914 2.4732 78.3936 2.3500 3.7991 2.7376 77.0794 2.3614 39.9084 2.5106 -6.1413 1.4431 -7.0897 -1.0420 89.5661 2.4450
2049 156.4882 2.2423 -10.0935 4.0167 46.1345 2.4853 77.7137 2.3917 1.7775 3.1701 76.5856 2.4387 42.1132 2.3667 -6.1707 2.3868 -7.1023 -0.9632 89.3404 2.5803
2050 156.5812 2.8709 -10.2539 3.8981 44.7570 2.6097 76.3557 2.4967 -0.1164 3.4791 75.8929 2.4092 44.3223 2.4774 -5.8451 2.6194 -6.9143 -0.6730 88.9425 2.4838
2051 156.8448 3.1310 -10.7941 3.5946 43.7707 2.5303 74.4479 2.4769 -1.4559 3.7506 75.2504 2.4680 46.3590 2.4182 -5.4715 2.8631 -7.0056 -0.3281 88.3093 2.4329
2052 157.1095 3.3583 -11.0520 3.0126 42.2032 2.3930 72.3800 2.5715 -2.7362 3.8985 74.8770 2.5299 48.8903 2.6849 -5.2333 3.4973 -7.1548 -0.2555 87.4920 2.4607
2053 157.9906 3.8221 -11.3469 2.6337 40.5208 2.4558 70.4830 2.7115 -4.1168 4.0554 74.1193 2.4437 51.2110 2.5361 -4.9522 3.6665 -7.1943 0.1142 86.4723 2.5885
2054 158.7859 4.1500 -11.5450 2.7258 38.6972 2.4979 68.7244 2.4715 -5.3728 4.0516 73.5941 2.4823 53.5323 2.4188 -4.6095 3.4566 -7.6842 0.4654 84.8491 2.4137
2055 159.9914 4.2212 -10.8549 2.9396 36.9797 2.4640 65.9414 2.3378 -6.8195 4.2321 72.9219 2.5104 55.7162 2.5895 -4.3971 3.6041 -7.7747 0.9892 83.0088 2.6323
2056 161.1279 4.2571 -10.7662 3.3037 35.3792 2.4704 63.4195 2.5464 -7.7998 4.7773 72.7847 2.4963 57.6327 2.5645 -4.2440 3.4165 -8.1457 1.7990 81.0138 2.5333
2057 162.8952 4.4383 -10.3327 3.9168 34.1887 2.3623 60.9235 2.4291 -8.0330 5.0220 72.0778 2.5598 59.6892 2.7665 -4.4415 3.6040 -8.2299 2.2322 78.5199 2.6808
2058 164.6199 4.4780 -10.1591 4.1870 33.5264 2.3917 58.8206 2.4790 -8.2742 5.2192 71.8830 2.5417 61.7861 2.5536 -4.4994 3.7557 -8.0251 2.5398 76.4753 2.4765
2059 166.1757 4.5525 -9.4441 4.6092 33.1731 2.4072 56.7404 2.4887 -8.1146 5.5715 71.2531 2.5010 64.1581 2.2297 -4.9187 4.0135 -8.5820 2.9321 74.3754 2.2601
2060 166.8386 4.4775 -9.4829 4.8392 32.5372 2.5319 54.5633 2.6554 -7.8509 5.4896 70.2986 2.3665 66.3976 2.6336 -4.5873 3.9825 -8.9814 2.8895 72.3757 2.4568
2061 167.4779 3.8226 -9.3944 4.7915 32.6218 2.4721 52.5541 2.4989 -7.5736 5.0867 68.6466 2.4333 69.1464 2.4245 -4.9177 3.7250 -9.2148 3.2038 69.9339 2.6469
2062 167.9800 3.5450 -9.0655 4.5272 32.9033 2.4657 50.4945 2.4270 -7.2502 4.5489 67.1473 2.3865 71.8013 2.6694 -5.6256 3.3068 -9.4436 4.0196 67.3350 2.5820
2063 168.3270 3.3247 -9.2536 4.5147 33.2417 2.4840 48.5907 2.5603 -7.2945 4.2496 65.3439 2.5025 74.1967 2.6488 -5.7458 2.6050 -9.2176 5.0021 65.5743 2.4731
2064 168.6149 2.9880 -9.4171 4.7019 34.1774 2.5266 47.1546 2.5006 -7.2084 3.8653 63.1148 2.5545 76.2501 2.6482 -5.6631 2.1155 -9.2596 4.9440 63.6077 2.3738
2065 168.9500 2.4879 -9.3668 4.7959 35.0081 2.5398 45.8491 2.4391 -6.5444 3.3476 60.8292 2.2983 78.3398 2.5493 -5.5554 1.7057 -9.1456 5.0805 62.3316 2.7294
2066 168.9965 2.1007 -9.3164 4.4654 36.0098 2.4618 44.9013 2.4286 -6.4388 3.0540 58.4915 2.5306 80.0394 2.5150 -4.9378 1.1364 -9.0509 5.3372 60.2092 2.4436
2067 169.2159 1.8957 -8.9308 4.2224 37.4122 2.5027 43.9879 2.5574 -6.4153 2.7878 56.0618 2.7032 81.6237 2.4571 -4.8175 0.4749 -8.7021 5.0402 58.9561 2.4275
2068 169.0114 1.4222 -8.8059 3.8015 39.4249 2.5783 43.7777 2.5361 -6.1800 2.5054 53.3423 2.6608 82.7882 2.5557 -4.5345 0.3291 -7.9849 4.8164 58.3223 2.5128
2069 168.7828 0.7926 -8.8064 2.9683 41.5150 2.6524 43.2891 2.4305 -5.4493 1.8183 51.1528 2.3764 83.8764 2.4540 -4.7309 -0.3770 -7.6496 4.6320 57.4922 2.4907
2070 168.6295 0.5901 -8.7014 2.5290 43.4917 2.5047 43.2438 2.5028 -5.1397 1.3808 48.7022 2.5258 84.3630 2.4477 -5.0795 -0.6947 -7.3771 4.0135 57.1554 2.5153
2071 168.6452 0.0703 -8.6829 2.2936 45.3298 2.4320 43.3775 2.4343 -4.8976 0.7785 46.4445 2.5254 84.7121 2.5151 -5.7104 -0.7251 -7.4608 3.1959 57.0069 2.4948
2072 168.4341 -0.3411 -8.2112 2.3920 47.7595 2.6448 44.2457 2.4871 -4.5182 0.5699 44.4620 2.4871 84.7275 2.4788 -6.3662 -0.9606 -7.8283 2.5460 57.4149 2.5497
2073 168.6234 -0.2217 -7.9025 1.8823 50.1639 2.6137 45.8017 2.5469 -3.7694 0.2908 42.4365 2.4520 84.3834 2.4127 -6.4315 -0.8375 -8.0430 2.1594 57.7605 2.5017
2074 168.6327 -0.3618 -7.7440 1.5451 52.4254 2.6818 47.3645 2.4668 -3.3938 -0.0487 40.0721 2.4294 83.8251 2.4212 -6.6607 -0.8132 -8.2046 1.8927 58.5103 2.4585
2075 168.4034 -0.2018 -7.2113 1.4909 54.8426 2.4242 49.0414 2.7234 -2.6412 0.1128 37.8691 2.4267 82.4782 2.4292 -6.4204 -1.0441 -8.6464 1.7798 59.2676 2.5691
2076 167.6110 0.1003 -6.6388 1.3293 56.4981 2.5013 50.8950 2.3138 -1.9709 0.1685 35.8553 2.4525 81.4334 2.6001 -5.9465 -0.6435 -8.9721 2.0326 60.4864 2.4862
2077 167.0741 0.3536 -5.9533 1.1316 59.2259 2.4143 53.2575 2.4281 -0.6694 0.2764 33.7856 2.4359 79.9473 2.5679 -5.3451 -0.5740 -9.3896 1.8195 62.2031 2.6769
2078 166.3438 0.8511 -5.4276 1.4457 61.0005 2.3856 55.6540 2.5981 0.1852 0.5852 31.4159 2.4582 78.3707 2.4402 -4.4683 0.1012 -9.0866 1.2923 64.0463 2.5239
2079 165.0353 1.4010 -5.0512 1.7548 63.4260 2.2940 57.8988 2.6530 2.1440 0.5781 29.0970 2.6704 76.3778 2.5070 -4.0777 0.8383 -8.7831 0.3156 66.0207 2.5584
2080 163.7941 1.6198 -4.8847 2.4250 65.8432 2.5767 60.3260 2.3126 4.2096 0.9407 26.7734 2.5134 74.4347 2.4850 -3.4927 1.4236 -8.7699 0.4084 68.5497 2.5690
2081 162.5392 1.1142 -4.6387 2.8444 67.8630 2.3991 62.8466 2.5483 6.1312 1.3909 24.2624 2.5514 72.3704 2.5437 -2.9541 2.0278 -8.8157 0.0275 70.5740 2.4855
2082 160.5157 1.2259 -4.6455 3.1219 69.9750 2.4933 64.9306 2.6824 7.8634 1.5460 21.9248 2.4772 70.2589 2.5463 -2.4014 2.4366 -8.7161 0.3010 72.9269 2.4958
2083 158.9409 1.3937 -4.9270 3.9455 72.5084 2.4796 67.0219 2.5235 9.7244 2.0428 19.3244 2.7135 68.1408 2.5802 -1.6246 2.2016 -9.3219 0.8570 74.7425 2.7367
2084 157.6933 1.4651 -5.2479 4.3345 74.6650 2.4453 69.1581 2.6873 12.1308 2.1726 17.7515 2.4028 66.3171 2.3558 -0.5579 2.1280 -9.4976 1.4614 75.8895 2.4796
2085 155.6539 1.8215 -5.3735 4.7704 76.5800 2.4709 71.5367 2.6142 14.7931 2.2955 15.2154 2.4875 64.2284 2.3629 0.5499 2.4245 -9.6186 1.9387 77.1291 2.4627
2086 154.1568 2.1904 -5.3525 5.0201 78.4167 2.2704 73.8716 2.6469 17.2039 2.2211 13.4381 2.4794 61.9705 2.6181 2.3618 2.3865 -9.7480 2.5155 78.2108 2.4415
2087 152.0820 2.3660 -5.6927 5.2199 80.3069 2.3231 76.2033 2.5136 19.6566 2.2719 12.0617 2.6454 59.6802 2.6227 4.0721 2.3698 -9.5526 2.8397 78.8544 2.5033
