Time x_cm_1 y_cm_1 x_cm_2 y_cm_2 x_cm_3 y_cm_3 x_cm_4 y_cm_4 x_cm_5 y_cm_5 x_cm_6 y_cm_6 x_cm_7 y_cm_7 x_cm_8 y_cm_8 x_cm_9 y_cm_9 x_cm_10 y_cm_10
3970 168.7847 2.5807 33.4572 2.3731 -6.6332 0.0914 18.4203 2.4784 69.4199 2.4832 107.4363 2.6092 -5.1098 5.8831 170.8144 0.6348 89.6377 2.5166 152.9526 2.3521
3971 169.5984 1.9375 30.9974 2.5097 -6.5083 0.0025 19.0856 2.5100 72.1421 2.5123 108.7419 2.4778 -4.0000 5.4263 170.0918 0.8884 88.6689 2.5794 155.1816 2.1463
3972 169.9756 1.4327 29.3061 2.4272 -6.5147 -0.1295 20.9665 2.5131 74.5415 2.6166 110.9086 2.4605 -3.2497 5.1097 169.0699 0.7853 87.3498 2.5780 157.4016 1.7654
3973 170.1814 1.1440 27.8562 2.4811 -6.3347 0.0097 23.5305 2.4711 76.0436 2.5561 113.4389 2.5608 -2.4735 4.8171 168.4082 0.3629 84.9184 2.4951 159.5572 1.2187
3974 169.6778 1.2635 27.5278 2.4885 -5.7642 0.3711 26.6977 2.6468 76.8438 2.4579 116.2705 2.6221 -1.3147 4.7708 168.3823 -0.1986 82.0489 2.6069 161.3190 0.6234
3975 169.1292 0.8903 27.7709 2.3936 -4.9277 1.0359 30.2827 2.4611 76.7912 2.5410 118.9454 2.4977 -0.1107 4.4003 168.7185 -0.4449 78.6551 2.5567 162.6983 0.0094
3976 167.9223 0.6766 28.9143 2.3465 -4.0149 1.7584 34.1291 2.6045 76.3588 2.4948 120.6625 2.4030 1.2492 3.7729 168.9709 -0.5941 74.8850 2.5782 163.8162 -0.2903
3977 166.2459 0.6436 30.7259 2.3150 -3.2317 2.2079 37.2889 2.4467 75.9256 2.5360 121.6842 2.5166 2.2482 3.5894 168.8752 -0.2319 71.2192 2.6765 164.6542 -0.6779
3978 164.0889 0.4976 33.6628 2.5005 -3.4638 2.4000 39.7370 2.5166 75.4379 2.4595 121.9481 2.4811 3.0002 3.2461 168.8675 0.6970 67.2868 2.5791 165.4115 -0.8024
3979 161.0878 0.3908 36.9802 2.3862 -4.2819 1.8904 41.6869 2.5817 75.2380 2.4654 121.2914 2.6124 3.3013 3.3197 169.1626 1.7460 64.1095 2.4764 165.6295 -0.6765
3980 158.1916 0.7165 40.7513 2.4742 -5.1764 1.1786 42.7320 2.4930 75.4008 2.4211 119.8070 2.4869 2.7686 3.6973 169.9002 2.5901 61.3738 2.5800 165.0650 -0.4131
3981 155.1954 1.2400 44.3110 2.4516 -6.0480 0.7769 43.8557 2.5101 75.8542 2.4452 117.9101 2.6398 1.9943 4.1093 170.8671 2.9889 59.5100 2.6251 163.9083 -0.0498
3982 151.4658 1.7779 47.9457 2.5008 -6.6282 0.4293 44.4485 2.5350 76.3189 2.4101 115.7503 2.7535 0.9073 3.9643 171.2710 3.7419 58.7480 2.5787 161.9818 0.3307
3983 147.8382 1.9914 51.2581 2.6145 -7.2043 0.0359 45.3260 2.3969 77.0568 2.4274 113.8667 2.6451 -0.4449 3.8122 171.3193 4.3078 58.3942 2.4673 159.6417 0.9895
3984 144.6647 2.2986 54.0443 2.6052 -7.7998 -0.4098 46.5105 2.5117 77.8033 2.4023 112.5097 2.5434 -2.5884 3.5191 171.6104 4.8401 58.6717 2.3628 157.5391 1.4188
3985 141.6982 2.4855 56.2980 2.5145 -8.7154 -0.1119 47.5018 2.5222 78.0584 2.5215 112.1589 2.5157 -4.1937 3.5939 171.0901 5.0267 59.5649 2.4043 155.7266 1.8986
3986 139.5428 2.3394 57.7905 2.5326 -9.6352 0.2666 48.4527 2.6217 78.1056 2.5378 112.3576 2.4587 -5.8316 3.8243 171.2789 5.1258 61.4609 2.3897 153.9180 2.2546
3987 138.0238 2.5584 58.4894 2.5259 -10.4544 0.9202 50.0462 2.5455 77.1940 2.6518 113.4914 2.4183 -6.5564 4.4052 171.0552 5.4910 64.2463 2.3066 152.6067 2.4974
3988 137.2590 2.5582 58.8164 2.4472 -11.0029 1.7433 52.0621 2.5846 75.5608 2.5858 115.2492 2.3202 -7.1714 4.3085 170.8085 5.5857 66.8560 2.4854 152.0057 2.4941
3989 137.3741 2.4211 58.1708 2.4462 -11.3413 2.4107 54.3004 2.5248 73.0989 2.7047 117.8573 2.5037 -7.0834 4.3610 170.3338 5.2787 68.8815 2.5626 152.2133 2.5127
3990 138.3495 2.4464 56.5450 2.3624 -11.3385 2.4880 56.2381 2.5827 70.0886 2.5947 121.0475 2.3460 -6.6000 4.2839 169.2673 4.9321 70.1458 2.5210 152.8115 2.5022
3991 139.7348 2.3818 54.3332 2.5220 -10.9198 2.0938 57.6602 2.3941 66.6485 2.5255 124.7961 2.5990 -6.0791 4.2504 168.5384 4.4823 70.4124 2.5912 154.0092 2.3091
3992 142.1786 2.2878 51.1493 2.4923 -10.4192 1.5861 58.1953 2.4369 63.1004 2.5205 128.5949 2.5643 -5.9735 3.8650 167.8740 3.7353 70.1502 2.4785 155.3672 2.1705
3993 145.4292 2.3212 47.6539 2.5977 -9.7009 1.4384 57.8327 2.5470 59.6960 2.3835 131.6324 2.6093 -5.9377 3.6042 167.5190 2.9306 69.3530 2.5998 157.2716 2.1319
3994 148.6493 2.3095 44.3921 2.4671 -9.0022 1.3278 56.9767 2.5806 56.1508 2.4217 134.0050 2.6715 -5.6567 2.9974 167.5034 2.7408 67.6032 2.7154 159.3849 1.8874
3995 151.3464 2.2275 40.8762 2.4727 -8.1952 0.8394 55.7779 2.6121 52.6373 2.4676 135.7050 2.5145 -5.2669 2.5551 167.0406 1.9815 65.3057 2.6678 161.2414 1.6463
3996 153.4673 2.3189 37.4970 2.4368 -7.2968 0.2369 54.4373 2.5682 49.3160 2.6070 136.7168 2.5407 -4.5923 2.1561 166.5473 1.0570 62.2292 2.7136 163.0056 1.8755
3997 154.6401 2.2389 34.1563 2.5484 -6.6765 -0.3796 52.9471 2.5937 46.0910 2.3517 137.1573 2.4238 -3.8011 1.6452 166.7235 0.0926 58.7760 2.7128 164.1942 1.6748
3998 155.0895 2.3005 30.5829 2.4935 -6.2160 -0.9690 51.2152 2.4717 42.5363 2.4503 136.7567 2.4499 -3.7898 1.2354 167.1705 -0.4766 56.0713 2.7091 164.5691 1.4968
3999 154.7820 2.3329 27.3264 2.3935 -5.9557 -0.8011 50.4340 2.5412 39.1698 2.7017 135.7068 2.4150 -4.5465 0.6210 167.6757 -0.6223 53.9377 2.6634 164.9800 1.2751
4000 154.0879 2.2967 25.0191 2.4336 -6.1567 -0.6556 49.7202 2.5307 35.9935 2.5572 134.1141 2.4608 -5.2452 0.2655 168.1084 -0.5593 52.4988 2.4241 164.8916 1.1689
4001 152.3128 2.2374 23.2276 2.5334 -6.5786 -0.0806 48.7700 2.4768 32.3865 2.5344 132.1924 2.2968 -6.0191 0.3802 168.7083 -0.5592 51.9359 2.4529 164.6131 1.5182
4002 149.5302 2.2155 22.1237 2.4933 -7.1571 0.8486 48.9533 2.4136 28.8530 2.4499 130.4741 2.4076 -6.1066 1.1239 168.8268 0.0810 52.1137 2.4644 164.5797 2.6090
4003 146.5778 2.4327 21.9406 2.4337 -7.9037 1.5771 50.2321 2.5290 25.2301 2.5924 128.7054 2.4539 -5.6612 1.8329 168.0847 0.4274 52.9531 2.4830 164.8335 3.3944
4004 144.2074 2.4938 22.2378 2.4376 -8.4484 2.2215 51.8817 2.3906 21.8036 2.5884 127.3632 2.4463 -5.0047 1.6419 167.1694 0.5272 54.3390 2.3162 165.3131 4.1821
4005 142.8511 2.5751 23.3834 2.4833 -8.8179 2.9571 53.9110 2.4020 18.1667 2.5274 125.9617 2.5739 -5.1825 1.1425 165.9078 0.5985 55.9518 2.4355 166.0951 4.5838
4006 142.2628 2.4753 25.2574 2.5324 -9.3870 3.9104 55.5234 2.5856 14.7494 2.5330 124.8002 2.4256 -5.2134 0.6217 164.8946 0.8999 57.7586 2.3688 167.1884 4.7218
4007 141.9854 2.5759 27.0318 2.3600 -9.6511 4.8410 56.5192 2.6278 12.0977 2.5933 123.5762 2.5209 -5.6221 0.3445 163.4019 1.1907 59.2869 2.3935 167.5990 4.3433
4008 142.3478 2.4607 28.8468 2.3621 -9.7228 5.0541 56.7497 2.5141 9.4796 2.5286 122.7287 2.5023 -5.5852 0.8610 161.0877 1.7653 59.8710 2.5197 167.8343 4.5172
4009 143.3039 2.5701 30.3751 2.4106 -9.7297 5.1356 56.6429 2.5444 7.7782 2.5626 122.1117 2.5354 -5.1615 1.4265 158.5547 2.2277 59.8182 2.5726 168.2638 4.9767
4010 144.0025 2.5555 31.1686 2.4389 -9.5946 4.5455 57.0256 2.4271 6.4761 2.5419 121.9339 2.4837 -4.2738 1.9858 155.8258 2.2329 58.9164 2.6430 168.7010 5.3888
4011 144.8636 2.4957 31.4332 2.4366 -9.6310 4.2047 58.0379 2.4490 4.9246 2.5469 121.1468 2.4139 -3.7932 2.6221 153.3163 2.2854 57.4033 2.5689 169.1348 5.7277
4012 145.2469 2.5911 30.6522 2.4956 -9.7621 4.1683 59.1794 2.5248 3.4367 2.5745 119.7639 2.4219 -4.3914 2.9654 151.2577 2.3753 55.0512 2.5594 169.3112 5.2872
4013 145.1457 2.5219 29.1878 2.5157 -10.5458 3.6191 59.2290 2.4779 1.9112 2.3932 118.1599 2.4488 -5.0160 3.2280 149.9044 2.4291 52.3506 2.4328 169.4238 4.7758
4014 144.6826 2.4437 26.8992 2.5054 -11.1724 2.8854 58.5924 2.4874 0.4552 2.4340 116.5611 2.5428 -5.8649 3.3582 149.4200 2.4033 49.7256 2.4824 169.0393 3.8705
4015 144.1224 2.4779 24.0380 2.6347 -11.2578 2.0316 57.6333 2.4626 -0.6712 2.9420 115.1744 2.5816 -6.6795 3.3934 149.6464 2.4353 47.4128 2.4620 168.3897 4.0212
4016 143.1883 2.3053 20.4342 2.6455 -10.4412 1.5015 55.8649 2.4635 -1.3367 3.5095 113.6310 2.5125 -7.6289 3.3424 150.4589 2.5260 45.9737 2.6376 167.6574 4.1742
4017 142.2841 2.4354 16.6664 2.4037 -9.6366 1.1512 54.0053 2.4695 -1.8186 3.9895 111.6848 2.5358 -8.2335 2.9224 151.6798 2.7352 45.3999 2.4927 166.7102 4.2047
4018 141.7370 2.5121 13.1129 2.3284 -8.6097 1.8502 52.2152 2.4944 -2.6348 4.5206 109.7643 2.5082 -8.7296 2.1917 153.7144 3.2878 45.4277 2.5307 166.1448 3.7615
4019 142.1105 2.5268 9.7457 1.7252 -7.7381 2.3072 50.3273 2.5430 -4.2274 5.0130 107.8471 2.4743 -8.8663 1.7430 156.4660 3.7902 46.1389 2.4816 166.4227 3.3525
4020 143.2796 2.3962 6.4366 1.2524 -6.6396 2.7034 48.2203 2.4566 -5.8097 5.5103 106.3963 2.4635 -8.9756 1.3057 159.6049 4.2046 47.7950 2.4455 166.9306 2.3050
4021 145.0940 2.4828 3.3752 1.1356 -5.2090 2.9865 45.3154 2.4068 -6.6372 5.8994 105.4482 2.4952 -8.6125 0.8113 162.5788 4.5639 49.4989 2.3841 167.9018 1.4994
4022 147.2632 2.4265 0.9094 1.2282 -3.2492 2.6830 42.0911 2.5006 -7.1805 6.0659 105.5140 2.5094 -7.7946 0.1292 165.1311 4.2918 51.2277 2.3932 168.4377 0.8980
4023 150.4927 2.3625 -0.9646 0.8658 -0.4103 2.6263 38.2507 2.3993 -7.4954 6.1789 106.0315 2.4969 -7.2193 -0.0485 167.0414 4.0921 52.8395 2.4403 168.4159 0.7114
4024 153.4177 2.6192 -2.4931 0.2321 1.9975 2.9504 35.1699 2.4308 -7.9904 5.7462 107.6005 2.4530 -6.5952 0.2964 168.5620 3.7514 54.1592 2.4150 167.7763 0.2397
4025 156.4651 3.2987 -3.5902 -0.3804 3.8287 3.1229 32.2857 2.4292 -8.9965 5.3301 110.0150 2.2813 -6.2250 0.7102 169.0892 3.0704 55.3329 2.4402 167.3987 0.0869
4026 159.1573 3.7604 -4.4014 -0.1250 4.9869 3.0811 29.9590 2.4263 -9.7432 4.6484 113.0555 2.3829 -5.9959 0.9780 169.0874 2.3791 56.3212 2.4731 167.3171 0.0113
4027 161.5132 4.1117 -4.6178 0.0655 5.6781 2.7609 28.3615 2.4756 -10.4112 3.5150 116.8036 2.4793 -5.7695 1.4218 169.1184 1.9475 57.2690 2.4678 167.7190 -0.3572
4028 163.1020 4.3073 -4.8559 1.1877 5.7587 2.4816 27.8437 2.4741 -10.4725 2.3685 120.1411 2.4119 -5.5885 1.7298 168.6707 2.0647 57.9340 2.5366 168.1333 -0.5093
4029 164.2990 4.3485 -4.9356 2.3615 5.7842 2.5637 27.8378 2.4650 -9.7999 1.4663 123.0511 2.4701 -5.2918 1.7847 168.2576 1.9061 58.6129 2.5654 168.2600 -0.6377
4030 165.3772 3.8781 -5.1884 3.3024 5.3416 2.5307 28.5478 2.5300 -8.7398 1.0948 125.6564 2.5649 -5.2768 1.4980 168.0774 2.0053 59.3129 2.5711 167.5746 -0.8976
4031 166.2642 3.5124 -5.8856 3.5709 4.9923 2.5028 30.2251 2.6053 -7.8794 0.8205 127.1425 2.5993 -5.5895 1.2016 167.6519 2.2365 60.2032 2.4993 167.2127 -0.7426
4032 167.0625 3.1811 -6.6771 3.3370 4.6974 2.6504 32.4694 2.5962 -6.6578 0.8087 127.9753 2.4498 -6.0126 1.0095 167.0499 2.5334 60.5473 2.5660 166.6687 -0.6548
4033 167.8641 2.7880 -6.8919 3.4400 4.3692 2.6403 34.4730 2.7263 -4.5628 1.0718 128.1025 2.4504 -5.6965 0.6233 166.2881 3.0667 60.7725 2.4507 166.8078 -0.5692
4034 168.2436 1.8346 -7.4657 3.2848 4.3903 2.5233 36.6826 2.5482 -2.1351 0.8332 127.5749 2.3340 -4.9927 0.3412 165.8489 3.4672 61.1893 2.5773 167.6038 -0.9138
4035 168.0342 0.7931 -8.0652 2.8655 4.8991 2.5737 38.0377 2.5314 0.0984 0.7163 126.2881 2.5040 -4.3321 0.7729 165.7325 4.0875 61.2889 2.4894 168.3541 -1.1504
4036 168.0168 -0.0540 -8.9508 2.7049 5.4618 2.5710 38.6955 2.4382 2.1629 1.0592 124.1769 2.4995 -4.1434 1.2919 165.9302 4.5346 60.4422 2.4581 169.1532 -1.0566
4037 168.2466 -0.6976 -9.6215 2.2289 5.7812 2.5404 38.6390 2.5346 3.7297 1.5078 121.6127 2.6651 -3.9505 1.9387 166.6314 5.0391 58.9451 2.3687 169.6460 -0.4688
4038 168.7486 -1.6660 -10.0979 1.4727 6.0000 2.4896 37.6957 2.5606 4.3364 2.0267 118.2936 2.6754 -3.8422 2.9139 167.3041 4.7199 56.7493 2.5137 169.6423 0.0468
4039 168.6339 -2.0220 -10.2533 0.3622 6.1022 2.8030 36.0771 2.4891 4.5971 2.6964 114.7611 2.6708 -4.2173 3.6303 167.5230 4.3791 53.5761 2.5508 169.3195 0.8046
4040 167.9348 -2.1360 -9.7778 -0.4390 5.3612 3.3476 33.4383 2.5670 4.1953 3.2245 111.3474 2.6576 -4.5805 4.2024 167.4207 3.9128 50.2092 2.2596 169.3019 1.7834
4041 167.5011 -1.3677 -9.4456 -0.9234 4.2448 3.9961 30.3730 2.6289 3.5765 3.5356 107.8911 2.6684 -4.9451 4.4136 167.2313 3.9160 47.4950 2.4330 170.0461 2.7962
4042 167.4984 -0.5627 -9.3919 -0.9937 2.5031 4.5795 27.5203 2.5755 2.4929 3.6561 104.7306 2.5591 -5.3159 4.9759 167.0467 3.7907 45.5464 2.4986 170.6957 3.5669
4043 167.7546 -0.1084 -9.8363 -0.4023 0.4244 5.0529 25.3582 2.4533 1.0360 3.9165 101.9196 2.5477 -5.8652 5.3805 167.1452 3.8549 44.5538 2.5597 170.8829 4.2248
4044 167.5068 0.5690 -10.0763 0.3526 -1.3093 5.3857 23.9911 2.4279 -0.8237 4.0307 99.5982 2.4605 -6.4694 5.4802 167.8687 3.8195 44.0641 2.4681 171.0518 4.7620
4045 167.2932 1.8252 -10.1409 0.6140 -2.6718 5.4917 23.2363 2.5490 -2.1721 3.9420 97.8576 2.4554 -6.8130 5.8113 168.4440 3.8605 43.7138 2.5533 171.1127 4.8027
4046 166.7735 2.7641 -10.2829 0.3360 -3.1301 5.3148 23.3951 2.5245 -3.3016 4.0458 96.1144 2.5836 -6.8805 6.1803 169.2632 3.5014 43.3072 2.4339 170.8820 4.4246
4047 166.4315 3.1818 -9.9890 -0.3217 -2.8109 5.2144 24.0945 2.5077 -4.0672 4.4502 94.5741 2.5781 -7.2302 6.3072 169.7605 2.6418 43.0637 2.4557 170.3694 3.5920
4048 165.6294 3.8215 -9.4920 -0.5221 -2.1574 5.1723 25.6560 2.3857 -4.2384 4.6251 93.0914 2.4810 -7.0744 5.9145 169.8450 1.4514 42.8465 2.4530 170.0314 3.1073
4049 164.6912 4.1541 -9.1170 -0.5264 -0.6467 4.8839 27.5593 2.5266 -4.0638 4.4225 91.7668 2.4223 -6.6154 5.7320 169.4615 0.3995 43.0294 2.5229 169.5363 2.2397
4050 163.9939 4.5476 -9.3508 -0.4566 1.7274 4.5724 29.5267 2.4429 -3.7697 3.7920 90.3354 2.3424 -5.7050 5.4155 169.6113 -0.4383 43.2515 2.4122 169.1364 1.4168
4051 162.4169 4.4209 -9.8100 -0.1340 4.4044 4.1499 31.1699 2.5179 -4.0004 3.4448 88.8612 2.3444 -4.9807 5.2279 169.8647 -0.8974 43.1026 2.5469 168.4381 1.4448
4052 160.2739 4.2387 -10.2223 -0.0964 7.2002 3.4060 31.9508 2.4686 -4.8248 3.3179 87.4737 2.3666 -4.5683 4.2314 170.1994 -0.8709 42.8792 2.5888 168.0380 1.4666
4053 157.8838 3.8716 -9.9932 -0.8429 9.4028 2.8179 32.0664 2.5086 -5.3181 3.9751 85.9647 2.4775 -4.9371 3.4403 170.6351 -0.7882 42.5215 2.5002 167.6401 1.5487
4054 154.9906 3.2988 -9.3609 -0.9108 10.6310 2.6992 31.9425 2.3758 -5.7246 4.3918 83.4142 2.4491 -5.3462 3.0961 170.8061 -0.9096 41.6579 2.6010 167.5627 1.8279
4055 151.7028 2.6970 -8.8449 -1.0146 11.2674 2.5505 30.7727 2.4255 -5.8148 4.6869 80.3380 2.4698 -5.7627 3.4561 170.0895 -1.0253 40.6146 2.4178 167.5973 2.1537
4056 148.5184 2.4333 -8.9300 -0.7799 11.0568 2.4647 28.5548 2.4406 -5.5606 4.2503 77.0286 2.4695 -6.5254 3.9713 169.0974 -1.3184 39.7872 2.5436 167.8077 3.2055
4057 145.3075 2.4809 -9.5421 -0.1090 10.2370 2.6721 25.9718 2.3446 -4.9892 3.3708 73.4849 2.5723 -6.9891 4.1830 167.9719 -1.1370 38.8620 2.4136 168.0937 4.2618
4058 141.7293 2.3612 -9.8803 -0.1202 8.7755 2.9611 22.6035 2.4396 -4.8785 2.4820 69.9897 2.4509 -7.4092 3.8908 166.6879 -0.7401 38.1660 2.4005 167.9974 4.9364
4059 138.3145 2.4903 -9.7841 -0.4061 6.8626 3.2897 18.9005 2.2104 -5.5423 1.7046 66.5118 2.5191 -8.1824 3.6635 165.1631 -0.1219 37.2446 2.4389 168.4983 5.7611
4060 135.3383 2.2608 -9.2060 -0.6739 4.5977 3.7780 15.2277 2.3836 -6.5966 1.2290 63.9048 2.3754 -8.6198 3.7578 163.4281 0.5686 35.9872 2.4924 169.0883 5.7363
4061 132.3145 2.2963 -8.6798 -0.7744 2.2733 3.8030 11.4343 2.4443 -7.1758 1.3088 61.6312 2.4598 -8.3739 3.8312 161.1716 1.1671 34.4094 2.5342 169.8868 5.8104
4062 130.1671 2.4428 -8.3216 -0.4779 0.0878 4.1591 7.6426 1.8267 -7.8389 1.5041 60.6529 2.6131 -8.3983 3.9638 158.2765 1.6491 32.8998 2.6106 170.4699 5.5722
4063 128.6499 2.4568 -8.3133 0.0641 -1.6606 4.3818 4.2528 1.3297 -8.1639 1.2837 60.1819 2.4787 -8.1089 4.4923 155.1110 1.7366 31.4293 2.5445 170.8069 5.0887
4064 127.5394 2.5135 -8.5184 0.0445 -2.6970 4.4431 1.4873 0.6276 -8.4569 1.4062 60.4157 2.3609 -7.4923 4.7020 152.0719 2.0801 30.0732 2.5067 170.8393 4.7975
4065 127.1018 2.5686 -8.9257 -0.2727 -3.0564 4.4837 -0.5424 -0.1030 -9.4632 1.6488 61.3680 2.3591 -6.8814 4.7322 148.7022 2.3346 28.8009 2.6458 170.2783 4.1796
4066 127.4657 2.5496 -8.5700 -0.9607 -2.9163 4.4805 -1.9592 0.0449 -10.0762 1.9299 62.5420 2.4070 -6.4344 4.4701 145.4423 2.5580 27.7542 2.4668 169.6447 3.3461
4067 128.8676 2.5332 -7.9789 -0.9283 -2.4487 4.4532 -3.0385 0.1046 -10.2687 2.3245 63.8483 2.3846 -6.5347 4.3865 142.3573 2.6739 26.6857 2.3454 169.3819 2.3613
4068 131.0473 2.6123 -7.3443 -0.8619 -2.0236 3.8664 -3.1129 0.0963 -9.8402 2.6041 64.6461 2.5065 -7.3367 4.7786 139.6515 2.5696 25.4592 2.4318 168.8481 1.6732
4069 133.6442 2.6946 -6.9561 -0.7726 -2.0308 3.2062 -2.1461 0.1034 -8.8124 2.7043 65.6830 2.4595 -7.9583 4.8090 137.2887 2.4963 24.2502 2.4678 168.4098 1.4453
4070 136.7701 2.6913 -6.3367 -0.6127 -2.2313 2.6469 -0.3668 0.5018 -8.3241 2.5735 65.9040 2.4878 -8.8848 5.0624 136.0322 2.3577 23.3459 2.5511 167.8138 1.4753
4071 140.2790 2.5746 -5.7705 -0.2597 -2.9369 2.5099 1.9086 0.8156 -7.8487 2.4369 64.7689 2.5660 -9.1102 4.5494 135.5528 2.4126 22.2390 2.5008 166.9980 1.7587
4072 143.7240 2.5751 -5.6194 -0.3769 -3.4210 2.8608 4.4112 1.2222 -8.1003 2.5898 63.5496 2.5344 -8.9090 3.6764 135.7454 2.4484 21.1394 2.6245 166.3843 2.3258
4073 147.4901 2.6758 -5.6044 -0.4519 -4.4427 3.1057 7.4276 1.8738 -8.3902 3.0010 62.3567 2.5734 -8.5902 2.7534 136.4365 2.6621 20.0956 2.4825 165.6894 3.0280
4074 150.9180 3.0952 -5.5705 -0.8080 -5.5489 3.1450 10.8971 2.2813 -8.3871 3.2355 61.0857 2.6556 -8.0449 2.2139 138.1224 2.5687 20.0092 2.4173 165.6527 3.6941
4075 154.5291 3.4899 -5.3961 -0.8677 -7.1952 3.1699 14.1739 2.5650 -8.0789 3.4290 60.4514 2.5408 -7.6115 1.7415 140.2236 2.5930 20.7192 2.4718 165.9629 4.1541
4076 157.5418 4.0196 -5.6926 -0.3984 -8.3453 3.7483 16.8524 2.4734 -8.4105 3.3802 60.3231 2.5331 -6.7749 1.1244 143.3514 2.6534 22.0770 2.4653 166.9082 4.2750
4077 160.9150 4.4647 -6.4767 0.1649 -9.0211 4.5203 18.7375 2.5946 -9.2680 3.8725 61.1045 2.5770 -5.1024 0.7891 146.6857 2.4080 24.2106 2.5199 167.7874 4.0637
4078 163.5535 4.7914 -7.0697 0.9372 -9.3935 4.9361 20.0023 2.5512 -9.7940 4.2001 62.3356 2.4299 -2.7957 0.6427 150.2196 1.9969 26.7532 2.5289 168.4353 3.5990
4079 165.6781 5.2849 -7.6820 1.9604 -9.4456 5.4827 20.5937 2.5053 -10.2312 4.2144 64.1206 2.5636 -0.1485 0.4853 153.3205 2.0178 29.7246 2.4482 169.0212 3.0835
4080 167.1463 5.7040 -7.9125 2.8109 -9.0550 5.7034 20.2221 2.5169 -10.3562 4.2645 67.2320 2.6940 2.9093 0.7955 156.5820 1.5816 32.7253 2.3500 168.8067 2.4323
4081 167.7728 6.0949 -7.9540 3.0409 -8.3288 5.3523 19.1315 2.5468 -9.9576 4.2261 70.5971 2.3462 5.9127 1.1842 159.5022 1.7608 35.0506 2.6087 168.0787 1.7940
4082 168.0506 6.1657 -7.7820 3.5019 -7.4672 4.9976 17.1343 2.4657 -9.3470 4.2178 73.3467 2.3906 8.9543 1.8051 162.1537 2.1399 36.1983 2.5212 167.7338 1.3696
4083 168.0193 5.9251 -7.3099 3.8005 -6.0897 4.6750 14.7779 2.5500 -8.8637 4.4863 75.6635 2.4518 11.6142 2.0384 164.4105 2.9248 36.6626 2.4969 167.3305 0.9268
4084 167.6636 5.0906 -6.9866 4.0100 -4.1612 4.8308 12.9355 2.5271 -8.6581 5.0001 77.3960 2.3680 13.8408 2.5299 166.3736 3.1738 36.3511 2.6240 167.1250 0.3001
4085 167.4816 4.2778 -6.5371 4.4178 -1.7889 4.6164 11.4100 2.5847 -8.4713 5.7036 78.2659 2.4228 15.4183 2.6083 167.8722 2.8930 35.4245 2.6307 166.4890 -0.0606
4086 167.3533 3.5406 -6.4340 4.0198 0.6664 4.1787 10.3755 2.5035 -8.3518 6.0861 78.3563 2.5445 16.0668 2.5730 168.7282 2.6832 33.6593 2.5216 166.4221 -0.2071
4087 167.1530 3.1951 -6.4008 3.3248 3.3436 3.7310 10.2934 2.5217 -8.0360 6.2689 77.7428 2.4650 16.2923 2.5306 169.4913 2.3307 31.7787 2.4578 167.0406 0.1486
4088 166.5148 2.6624 -6.5330 2.3927 6.0279 3.1705 11.0037 2.5833 -8.2275 6.3555 76.5768 2.5215 15.4603 2.4834 169.7299 2.1684 29.6140 2.5533 167.6816 0.5323
4089 165.8930 1.7923 -7.2428 1.8798 8.5750 2.4717 11.7210 2.6352 -8.7228 6.3255 74.5662 2.5019 13.8271 2.5517 169.2255 1.8091 28.1624 2.6268 168.2838 1.2348
4090 165.6279 0.8957 -8.0538 1.6153 11.2532 2.4112 13.7079 2.6076 -9.0193 6.1274 71.9005 2.4913 11.8037 2.4045 168.8610 1.2345 27.1494 2.4938 168.7830 1.6284
4091 165.8495 0.6855 -8.9489 1.7993 14.1453 2.4802 15.8712 2.5413 -9.2472 6.1008 68.4847 2.4842 9.0479 2.2955 168.0938 0.7604 26.9823 2.5006 169.1522 1.9106
4092 166.1184 0.7611 -9.4967 2.4041 16.2738 2.4807 18.0929 2.5395 -9.2327 5.8270 65.7238 2.3629 5.5917 2.2532 166.9216 0.3799 27.3698 2.5219 169.3414 2.3523
4093 165.9448 1.3127 -9.4227 2.8870 18.1571 2.5297 19.5796 2.3352 -8.6651 5.3430 63.6585 2.5356 2.5130 1.8393 165.1157 0.4188 28.2664 2.5203 169.6885 2.8132
4094 165.1482 1.9020 -9.5041 3.0251 19.8794 2.4700 20.4971 2.4050 -7.4473 5.0249 62.0526 2.5121 -0.4942 1.4984 162.4974 0.4593 30.3138 2.4980 169.8743 3.3516
4095 163.8622 2.0610 -9.1451 3.2028 21.5073 2.4980 20.8559 2.5451 -6.3222 4.9043 61.3032 2.4079 -3.1351 1.4551 159.9934 0.6938 33.1105 2.3951 169.7663 4.2708
4096 161.9444 2.3375 -9.3782 3.7113 23.2567 2.5643 20.0707 2.4734 -5.5585 5.4724 61.1713 2.4922 -5.3856 1.7596 157.7629 1.0960 36.5531 2.1963 169.7774 4.7039
4097 160.2017 2.5195 -9.2881 4.4657 24.9323 2.5111 18.7564 2.4526 -5.5321 5.8913 61.8243 2.4650 -7.1468 2.2083 156.3985 1.6763 40.2822 2.1518 169.6066 4.1733
4098 158.2284 2.4066 -9.0961 5.1296 26.8490 2.4666 16.5882 2.4952 -6.1387 6.0618 62.7862 2.5363 -8.2071 2.9621 155.3845 2.0545 43.9625 2.3406 169.3336 3.3335
4099 156.5656 2.6774 -8.4465 5.0782 28.4507 2.2934 13.9718 2.3257 -6.5508 5.7429 64.9776 2.5438 -8.5352 3.4187 154.5241 2.3173 47.4848 2.4637 169.2627 2.0872
