,Ree,Rgy,Length
15282,0.24319955469684307,0.1538928821862973,21.0
15283,0.32468913996588505,0.1438164751933202,21.0
15284,0.2959692844276728,0.13989069205667098,21.0
15285,0.3365265777699734,0.1179417282899498,21.0
15286,0.1506036193890497,0.09424615346104198,21.0
15287,0.42585398927463414,0.20057903778920755,21.0
15288,0.34499345108621143,0.13742677402338627,21.0
15289,0.03585348821052584,0.09262279867933947,21.0
15290,0.12199555851526057,0.10454971760712456,21.0
15291,0.1551351152817369,0.11164529050895074,21.0
15292,0.24637953156472592,0.11605389297757333,21.0
15293,0.11018427616865646,0.0756144083827384,21.0
15294,0.1820346875100876,0.07339591838077271,21.0
15295,0.13119089159266653,0.06809282616722562,21.0
15296,0.2407499366384427,0.10624004056591818,21.0
15297,0.312677683928542,0.15864130326949674,21.0
15298,0.33847330207947685,0.1509979093096152,21.0
15299,0.05344722457948205,0.11811771049432952,21.0
15300,0.14044523186743796,0.11961950616619033,21.0
15301,0.0891944347785786,0.11480022171170629,21.0
15302,0.09568396750697024,0.10059077312053268,21.0
15303,0.14705273211144154,0.1314112987494191,21.0
15304,0.2704239428571174,0.13192335985934006,21.0
15305,0.22220808157353136,0.13142173383458797,21.0
15306,0.3050708400696986,0.15486204551135868,21.0
15307,0.41403491999241787,0.16732273802040398,21.0
15308,0.3441021811062747,0.1566800003483806,21.0
15309,0.2592603610905895,0.132302680291023,21.0
15310,0.36690264245932724,0.1816193926136329,21.0
15311,0.2863544480652247,0.1562510641760096,21.0
15312,0.3786086103210338,0.17097273732844617,21.0
15313,0.2904403032024316,0.15642527620069813,21.0
15314,0.3314805313794092,0.16213166609985358,21.0
15315,0.3982625238353886,0.16468541678765897,21.0
15316,0.3916080734505792,0.15706274996685016,21.0
15317,0.41527496079900816,0.16476496719287806,21.0
15318,0.38519099943283164,0.18054556883476958,21.0
15319,0.5330004205688508,0.18506033902947255,21.0
15320,0.4560586249686795,0.15921343050053136,21.0
15321,0.29865953288178904,0.15215362581234473,21.0
15322,0.23857466518649476,0.13607253812420422,21.0
15323,0.10907686840258361,0.12303066679307047,21.0
15324,0.11770530236128068,0.12628730913569727,21.0
15325,0.2281702017856928,0.11920175632124161,21.0
15326,0.33847330207947685,0.16160659612221082,21.0
15327,0.4632983498328634,0.16119431486671212,21.0
15328,0.3780045275903246,0.16246908733026752,21.0
15329,0.43865814447609697,0.17454929050297105,21.0
15330,0.3089323555205715,0.17007388745395602,21.0
15331,0.22182207998230064,0.13310088819952673,21.0
15332,0.37981389346639793,0.13723462846834625,21.0
15333,0.12240464656615,0.0815574404929944,21.0
15334,0.34174892648913985,0.10134503608601395,21.0
15335,0.12832900110619536,0.0750789160808179,21.0
15336,0.05618317742750757,0.06907691582398447,21.0
15337,0.1935940812526938,0.08660583997333642,21.0
15338,0.1702359127672745,0.09626804683619948,21.0
