panel,series,Rg_over_lc,Re_over_lc,position_class
30 C,model,0.197621,0.521191,0
30 C,model,0.105557,0.216582,0
30 C,model,0.228035,0.569809,4
30 C,model,0.193521,0.357989,1
30 C,model,0.264209,0.880764,1
30 C,model,0.256381,0.850085,4
30 C,model,0.148252,0.302754,0
30 C,model,0.119844,0.30109,0
30 C,model,0.21674,0.610729,0
30 C,model,0.0921817,0.0407998,0
30 C,model,0.163228,0.344161,0
30 C,model,0.0984559,0.198873,0
30 C,model,0.25389,0.740146,4
30 C,model,0.167197,0.293212,1
30 C,model,0.26192,0.827773,1
30 C,model,0.253765,0.863763,3
30 C,model,0.136155,0.176827,0
30 C,model,0.111306,0.152734,0
30 C,model,0.229945,0.736527,0
30 C,model,0.101664,0.118743,0
30 C,model,0.132962,0.253203,0
30 C,model,0.0969834,0.142294,0
30 C,model,0.259442,0.848633,3
30 C,model,0.142767,0.0917978,1
30 C,model,0.24635,0.686787,1
30 C,model,0.25668,0.866861,3
30 C,model,0.12904,0.140974,0
30 C,model,0.114833,0.119381,0
30 C,model,0.233558,0.695581,4
30 C,model,0.122206,0.248184,0
30 C,model,0.111676,0.236683,0
30 C,model,0.0961251,0.052392,0
30 C,model,0.256446,0.875502,3
30 C,model,0.142875,0.071245,1
30 C,model,0.210193,0.515757,2
30 C,model,0.26351,0.900517,3
30 C,model,0.121882,0.205588,0
30 C,model,0.130136,0.21497,0
30 C,model,0.222578,0.586678,4
30 C,model,0.136545,0.211183,0
30 C,model,0.0989091,0.245631,0
30 C,model,0.107155,0.133747,0
30 C,model,0.256208,0.86977,3
30 C,model,0.162431,0.244519,1
30 C,model,0.173175,0.332592,2
30 C,model,0.261982,0.883375,3
30 C,model,0.107288,0.270398,0
30 C,model,0.141646,0.253593,0
30 C,model,0.208077,0.478803,4
30 C,model,0.138752,0.148148,0
30 C,model,0.0960727,0.202809,0
30 C,model,0.125763,0.156548,0
30 C,model,0.257439,0.872004,3
30 C,model,0.195553,0.406902,1
30 C,model,0.150755,0.16778,2
30 C,model,0.268961,0.903653,2
30 C,model,0.0887958,0.191728,0
30 C,model,0.147192,0.22519,0
30 C,model,0.179085,0.329623,4
30 C,model,0.128391,0.108616,0
30 C,model,0.0953077,0.102329,0
30 C,model,0.130486,0.148159,0
30 C,model,0.261735,0.883464,3
30 C,model,0.233613,0.599725,1
30 C,model,0.140765,0.032673,2
30 C,model,0.266159,0.889685,2
30 C,model,0.0907156,0.125853,0
30 C,model,0.151963,0.142726,0
30 C,model,0.153928,0.190136,4
30 C,model,0.121392,0.0682884,0
30 C,model,0.0944722,0.220696,0
30 C,model,0.128582,0.102894,0
30 C,model,0.259841,0.87803,2
30 C,model,0.257917,0.730518,1
30 C,model,0.154894,0.195474,2
30 C,model,0.266304,0.891344,2
30 C,model,0.0908165,0.197837,0
30 C,model,0.144537,0.18948,0
30 C,model,0.140812,0.0361175,4
30 C,model,0.117286,0.202565,0
30 C,model,0.0887307,0.239525,0
30 C,model,0.125326,0.103626,0
30 C,model,0.258333,0.872841,2
30 C,model,0.254501,0.845079,2
30 C,model,0.194144,0.398594,2
30 C,model,0.258885,0.883806,2
30 C,model,0.0831097,0.210957,0
30 C,model,0.132279,0.166949,0
30 C,model,0.152138,0.16406,4
30 C,model,0.113786,0.274765,0
30 C,model,0.0894928,0.0968948,0
30 C,model,0.116587,0.0470784,0
30 C,model,0.249003,0.777717,2
30 C,model,0.254272,0.852743,2
30 C,model,0.226566,0.573965,2
30 C,model,0.253024,0.83244,2
30 C,model,0.0767228,0.116736,0
30 C,model,0.117881,0.0811771,0
30 C,model,0.184127,0.339139,4
30 C,model,0.117457,0.208944,0
30 C,model,0.0952839,0.152766,0
30 C,model,0.121848,0.114658,0
30 C,model,0.237343,0.673791,2
30 C,model,0.247448,0.844016,2
30 C,model,0.252989,0.717075,2
30 C,model,0.238432,0.678772,1
30 C,model,0.0749026,0.112816,0
30 C,model,0.114242,0.0592262,0
30 C,model,0.210613,0.436855,4
30 C,model,0.118603,0.146891,0
30 C,model,0.0945773,0.257037,0
30 C,model,0.127654,0.158898,0
30 C,model,0.209442,0.550965,2
30 C,model,0.247182,0.825927,2
30 C,model,0.26132,0.840103,2
30 C,model,0.212507,0.534615,1
30 C,model,0.0719466,0.114951,0
30 C,model,0.110549,0.171527,0
30 C,model,0.222185,0.48846,4
30 C,model,0.122064,0.0919507,0
30 C,model,0.0885221,0.146905,0
30 C,model,0.128146,0.174233,0
30 C,model,0.188877,0.563575,1
30 C,model,0.249406,0.850216,3
30 C,model,0.247818,0.71082,1
30 C,model,0.184118,0.360177,1
30 C,model,0.0723553,0.0908946,0
30 C,model,0.11097,0.158538,0
30 C,model,0.210465,0.501697,4
30 C,model,0.120827,0.0765369,0
30 C,model,0.0825346,0.0790544,0
30 C,model,0.123574,0.164617,0
30 C,model,0.15991,0.540052,1
30 C,model,0.250015,0.86176,3
30 C,model,0.219857,0.542627,1
30 C,model,0.152151,0.180515,1
30 C,model,0.0744583,0.110635,0
30 C,model,0.107878,0.142038,0
30 C,model,0.177419,0.395163,4
30 C,model,0.132644,0.154975,0
30 C,model,0.0786845,0.0748358,0
30 C,model,0.112604,0.171734,0
30 C,model,0.138474,0.529677,1
30 C,model,0.248064,0.84861,3
30 C,model,0.184988,0.362949,1
30 C,model,0.140238,0.029166,1
30 C,model,0.0732908,0.199954,0
30 C,model,0.09777,0.102581,0
30 C,model,0.141016,0.228796,4
30 C,model,0.141796,0.206875,0
30 C,model,0.0762193,0.131576,0
30 C,model,0.110645,0.146692,0
30 C,model,0.246528,0.843146,3
30 C,model,0.15453,0.192609,1
30 C,model,0.157397,0.203965,1
30 C,model,0.0795235,0.254596,0
30 C,model,0.0878995,0.126844,0
30 C,model,0.121061,0.0480452,4
30 C,model,0.142028,0.254565,0
30 C,model,0.0718458,0.109742,0
30 C,model,0.116004,0.123557,0
30 C,model,0.253242,0.840811,3
30 C,model,0.139474,0.0310458,1
30 C,model,0.190952,0.387081,1
30 C,model,0.0790811,0.198057,0
30 C,model,0.0837884,0.139899,0
30 C,model,0.131128,0.142125,4
30 C,model,0.133488,0.226637,0
30 C,model,0.0708441,0.0601494,0
30 C,model,0.132424,0.197316,0
30 C,model,0.145484,0.521481,1
30 C,model,0.246788,0.733027,4
30 C,model,0.150942,0.158968,1
30 C,model,0.226115,0.549805,1
30 C,model,0.0820478,0.113084,0
30 C,model,0.0819544,0.185202,0
30 C,model,0.163479,0.322786,4
30 C,model,0.119668,0.121953,0
30 C,model,0.0692966,0.0881531,0
30 C,model,0.142532,0.191382,0
30 C,model,0.16825,0.497013,1
30 C,model,0.223151,0.56539,4
30 C,model,0.184145,0.355793,1
30 C,model,0.0962977,0.142178,0
30 C,model,0.0803758,0.171291,0
30 C,model,0.201096,0.494133,4
30 C,model,0.113097,0.0617307,0
30 C,model,0.0762871,0.137287,0
30 C,model,0.145897,0.194798,0
30 C,model,0.195272,0.490396,1
30 C,model,0.187786,0.389059,4
30 C,model,0.223909,0.546267,1
30 C,model,0.224924,0.572502,1
30 C,model,0.101738,0.162112,0
30 C,model,0.0820332,0.167544,0
30 C,model,0.23116,0.665261,4
30 C,model,0.120193,0.194664,0
30 C,model,0.0857342,0.261609,0
30 C,model,0.135248,0.259904,0
30 C,model,0.220426,0.466069,1
30 C,model,0.155437,0.210809,4
30 C,model,0.253257,0.739419,1
30 C,model,0.190966,0.396873,1
30 C,model,0.100165,0.23631,0
30 C,model,0.0836504,0.183487,0
30 C,model,0.25113,0.796034,4
30 C,model,0.136341,0.263689,0
30 C,model,0.0928537,0.327139,0
30 C,model,0.116299,0.15159,0
30 C,model,0.216205,0.461012,1
30 C,model,0.136504,0.0371929,4
30 C,model,0.257495,0.86505,1
30 C,model,0.156301,0.196244,1
30 C,model,0.0921854,0.226264,0
30 C,model,0.0869739,0.179234,0
30 C,model,0.262464,0.866263,4
30 C,model,0.148856,0.25862,0
30 C,model,0.105048,0.277379,0
30 C,model,0.105202,0.0337873,0
30 C,model,0.192026,0.397361,1
30 C,model,0.147418,0.148089,4
30 C,model,0.261851,0.884236,1
30 C,model,0.140193,0.0334052,1
30 C,model,0.0837043,0.207009,0
30 C,model,0.0933478,0.14219,0
30 C,model,0.264759,0.880235,4
30 C,model,0.149544,0.182056,0
30 C,model,0.115519,0.1607,0
30 C,model,0.114578,0.198066,0
30 C,model,0.158603,0.211855,1
30 C,model,0.175345,0.276725,4
30 C,model,0.261852,0.883538,2
30 C,model,0.151527,0.16932,2
30 C,model,0.0764179,0.153577,0
30 C,model,0.100582,0.113637,0
30 C,model,0.268309,0.88881,3
30 C,model,0.149355,0.105712,0
30 C,model,0.119601,0.166719,0
30 C,model,0.12852,0.305585,0
30 C,model,0.139801,0.0275239,1
30 C,model,0.196476,0.324518,4
30 C,model,0.262075,0.890328,2
30 C,model,0.181976,0.329946,1
30 C,model,0.0718169,0.21672,0
30 C,model,0.108118,0.0900863,0
30 C,model,0.263945,0.856664,3
30 C,model,0.145528,0.0913466,0
30 C,model,0.108197,0.168959,0
30 C,model,0.13446,0.300376,0
30 C,model,0.151258,0.17014,1
30 C,model,0.19907,0.334396,4
30 C,model,0.256748,0.859759,2
30 C,model,0.213257,0.39743,1
30 C,model,0.0698247,0.215473,0
30 C,model,0.109707,0.0659705,0
30 C,model,0.248642,0.708485,3
30 C,model,0.140318,0.220828,0
30 C,model,0.108202,0.0948894,0
30 C,model,0.13042,0.187895,0
30 C,model,0.182294,0.338426,1
30 C,model,0.176156,0.291707,4
30 C,model,0.260144,0.870836,2
30 C,model,0.218648,0.42763,1
30 C,model,0.0791892,0.194271,0
30 C,model,0.100062,0.0826569,0
30 C,model,0.215708,0.527227,3
30 C,model,0.140575,0.258327,0
30 C,model,0.120716,0.109686,0
30 C,model,0.13147,0.0498914,0
30 C,model,0.225963,0.551925,1
30 C,model,0.150206,0.163006,4
30 C,model,0.259546,0.865943,2
30 C,model,0.195911,0.374171,1
30 C,model,0.0943477,0.154801,0
30 C,model,0.0927169,0.0826324,0
30 C,model,0.180114,0.365137,3
30 C,model,0.1413,0.27753,0
30 C,model,0.143998,0.210508,0
30 C,model,0.141429,0.0466241,0
30 C,model,0.25126,0.687997,1
30 C,model,0.140072,0.0460957,4
30 C,model,0.256183,0.864185,3
30 C,model,0.160815,0.230401,1
30 C,model,0.109663,0.176418,0
30 C,model,0.0917275,0.127082,0
30 C,model,0.155519,0.195342,3
30 C,model,0.130012,0.296883,0
30 C,model,0.170215,0.279091,0
30 C,model,0.135687,0.0470413,0
30 C,model,0.264531,0.828937,1
30 C,model,0.154706,0.200615,4
30 C,model,0.251098,0.753482,3
30 C,model,0.140624,0.0434596,1
30 C,model,0.11038,0.179284,0
30 C,model,0.0956784,0.0868696,0
30 C,model,0.139029,0.0309408,2
30 C,model,0.115143,0.189678,0
30 C,model,0.187338,0.352826,0
30 C,model,0.131436,0.0970196,0
30 C,model,0.263458,0.825205,1
30 C,model,0.183121,0.324,4
30 C,model,0.232954,0.615215,3
30 C,model,0.148353,0.146839,1
30 C,model,0.107463,0.207917,0
30 C,model,0.0915891,0.0299736,0
30 C,model,0.150506,0.109764,2
30 C,model,0.110686,0.103098,0
30 C,model,0.184423,0.380968,0
30 C,model,0.124692,0.112883,0
30 C,model,0.241361,0.652316,1
30 C,model,0.210187,0.484178,4
30 C,model,0.199781,0.440401,3
30 C,model,0.179328,0.321807,1
30 C,model,0.105718,0.13403,0
30 C,model,0.0893241,0.0357191,0
30 C,model,0.16429,0.143671,2
30 C,model,0.108934,0.0877191,0
30 C,model,0.171587,0.394371,0
30 C,model,0.121708,0.0298526,0
30 C,model,0.20689,0.473857,1
30 C,model,0.233738,0.619952,4
30 C,model,0.165997,0.273557,3
30 C,model,0.210225,0.469567,1
30 C,model,0.109223,0.0925409,0
30 C,model,0.0907459,0.0280775,0
30 C,model,0.169732,0.158926,2
30 C,model,0.108806,0.111129,0
30 C,model,0.153905,0.339937,0
30 C,model,0.120832,0.0665537,0
30 C,model,0.168133,0.312108,1
30 C,model,0.229627,0.759544,4
30 C,model,0.141501,0.0867451,4
30 C,model,0.237816,0.627753,1
30 C,model,0.114916,0.0547384,0
30 C,model,0.0920537,0.0291032,0
30 C,model,0.159381,0.142662,3
30 C,model,0.112222,0.210533,0
30 C,model,0.141225,0.318823,0
30 C,model,0.12291,0.0744651,0
30 C,model,0.142164,0.168216,1
30 C,model,0.218587,0.740518,4
30 C,model,0.145171,0.110899,4
30 C,model,0.238818,0.666267,1
30 C,model,0.119237,0.033379,0
30 C,model,0.0908536,0.0499002,0
30 C,model,0.142153,0.0559257,3
30 C,model,0.114977,0.253777,0
30 C,model,0.130862,0.2904,0
30 C,model,0.122651,0.110857,0
30 C,model,0.130703,0.0869794,1
30 C,model,0.206744,0.698655,4
30 C,model,0.170283,0.281891,4
30 C,model,0.218654,0.592268,2
30 C,model,0.116742,0.0416174,0
30 C,model,0.0944701,0.0897458,0
30 C,model,0.140898,0.0548347,3
30 C,model,0.105502,0.219843,0
30 C,model,0.117253,0.226259,0
30 C,model,0.118495,0.135399,0
30 C,model,0.123218,0.0699872,1
30 C,model,0.184499,0.561305,0
30 C,model,0.206807,0.460924,4
30 C,model,0.194878,0.434539,2
30 C,model,0.116545,0.132108,0
30 C,model,0.0959293,0.0842739,0
30 C,model,0.15853,0.219501,3
30 C,model,0.0952599,0.17762,0
30 C,model,0.110693,0.0987354,0
30 C,model,0.121312,0.147374,0
30 C,model,0.12404,0.0492822,1
30 C,model,0.154804,0.401504,0
30 C,model,0.242053,0.643329,3
30 C,model,0.159284,0.347869,2
30 C,model,0.109332,0.107038,0
30 C,model,0.102004,0.0571507,0
30 C,model,0.194887,0.398708,3
30 C,model,0.0884063,0.0418422,0
30 C,model,0.11224,0.0758625,0
30 C,model,0.124024,0.23127,0
30 C,model,0.130468,0.0307938,1
30 C,model,0.131477,0.31381,0
30 C,model,0.264263,0.80753,3
30 C,model,0.129029,0.319482,2
30 C,model,0.101099,0.0495371,0
30 C,model,0.104493,0.0889191,0
30 C,model,0.227893,0.566902,2
30 C,model,0.0912292,0.0546061,0
30 C,model,0.119652,0.0692403,0
30 C,model,0.138039,0.268664,0
30 C,model,0.130055,0.0513672,1
30 C,model,0.108712,0.30296,0
30 C,model,0.264727,0.884924,3
30 C,model,0.106256,0.293736,2
30 C,model,0.106238,0.192331,0
30 C,model,0.100944,0.0548789,0
30 C,model,0.255042,0.740851,2
30 C,model,0.0974769,0.0680972,0
30 C,model,0.120686,0.114705,0
30 C,model,0.153584,0.233914,0
30 C,model,0.137712,0.083813,1
30 C,model,0.0948305,0.197178,0
30 C,model,0.264501,0.89097,3
30 C,model,0.0943726,0.272087,2
30 C,model,0.116833,0.2779,0
30 C,model,0.0980123,0.122052,0
30 C,model,0.267483,0.888639,2
30 C,model,0.0977806,0.05485,0
30 C,model,0.121512,0.204734,0
30 C,model,0.16129,0.212309,0
30 C,model,0.162851,0.249311,1
30 C,model,0.0810079,0.202176,0
30 C,model,0.261363,0.891754,3
30 C,model,0.0995522,0.241983,2
30 C,model,0.123325,0.271611,0
30 C,model,0.0909792,0.0813913,0
30 C,model,0.265875,0.868654,2
30 C,model,0.106616,0.121087,0
30 C,model,0.112227,0.278081,0
30 C,model,0.146868,0.222359,0
30 C,model,0.201029,0.444097,1
30 C,model,0.0690187,0.126806,0
30 C,model,0.261629,0.885329,2
30 C,model,0.122549,0.251173,2
30 C,model,0.12278,0.266845,0
30 C,model,0.0892607,0.123795,0
30 C,model,0.257256,0.737731,2
30 C,model,0.117161,0.165536,0
30 C,model,0.0986623,0.266765,0
30 C,model,0.127889,0.179626,0
30 C,model,0.227196,0.600317,1
30 C,model,0.0660118,0.123937,0
30 C,model,0.26307,0.898296,2
30 C,model,0.150096,0.232036,2
30 C,model,0.122729,0.154546,0
30 C,model,0.095768,0.193157,0
30 C,model,0.225827,0.565319,2
30 C,model,0.126039,0.14476,0
30 C,model,0.0842275,0.234432,0
30 C,model,0.120831,0.0621165,0
30 C,model,0.23907,0.742426,1
30 C,model,0.0641753,0.110147,0
30 C,model,0.264516,0.893393,2
30 C,model,0.175805,0.233785,2
30 C,model,0.126108,0.156744,0
30 C,model,0.0905771,0.21893,0
30 C,model,0.192185,0.389467,1
30 C,model,0.133786,0.108493,0
30 C,model,0.0722686,0.12057,0
30 C,model,0.12819,0.0730647,0
30 C,model,0.241546,0.813715,2
30 C,model,0.0635268,0.0439009,0
30 C,model,0.268057,0.899465,2
30 C,model,0.191755,0.27316,2
30 C,model,0.125579,0.245503,0
30 C,model,0.0934933,0.186475,0
30 C,model,0.157164,0.21274,1
30 C,model,0.139915,0.0713632,0
30 C,model,0.0747457,0.17026,0
30 C,model,0.1308,0.07325,0
30 C,model,0.240383,0.824336,2
30 C,model,0.0726736,0.22016,0
30 C,model,0.264205,0.892473,1
30 C,model,0.185541,0.287768,2
30 C,model,0.117503,0.272834,0
30 C,model,0.113032,0.109618,0
30 C,model,0.141145,0.0358126,1
30 C,model,0.13774,0.061744,0
30 C,model,0.0795746,0.236243,0
30 C,model,0.130432,0.0927044,0
30 C,model,0.245528,0.833438,2
30 C,model,0.0757412,0.148059,0
30 C,model,0.262009,0.884107,1
30 C,model,0.162714,0.238808,3
30 C,model,0.108822,0.17157,0
30 C,model,0.125078,0.0767495,0
30 C,model,0.152676,0.180568,1
30 C,model,0.131376,0.0561885,0
30 C,model,0.0854146,0.28345,0
30 C,model,0.13092,0.238144,0
30 C,model,0.245438,0.832038,2
30 C,model,0.0813472,0.0815222,0
30 C,model,0.261391,0.879648,1
30 C,model,0.142233,0.0698959,3
30 C,model,0.106165,0.0922641,0
30 C,model,0.128253,0.131317,0
30 C,model,0.187866,0.354409,1
30 C,model,0.13073,0.0716438,0
30 C,model,0.0996029,0.290317,0
30 C,model,0.114197,0.319239,0
30 C,model,0.235425,0.695686,3
30 C,model,0.0911235,0.15293,0
30 C,model,0.263406,0.898081,1
30 C,model,0.14611,0.120962,3
30 C,model,0.0977668,0.161115,0
30 C,model,0.126669,0.160898,0
30 C,model,0.221422,0.535972,1
30 C,model,0.140215,0.173315,0
30 C,model,0.109151,0.226101,0
30 C,model,0.0969557,0.246794,0
30 C,model,0.216014,0.556283,3
30 C,model,0.102957,0.217711,0
30 C,model,0.255956,0.860335,1
30 C,model,0.174991,0.313418,3
30 C,model,0.0963169,0.130057,0
30 C,model,0.128742,0.269119,0
30 C,model,0.249543,0.710237,1
30 C,model,0.153109,0.327979,0
30 C,model,0.121337,0.171327,0
30 C,model,0.0813509,0.0986374,0
30 C,model,0.189162,0.401196,3
30 C,model,0.102678,0.225011,0
30 C,model,0.259459,0.866857,1
30 C,model,0.214318,0.487707,3
30 C,model,0.0987298,0.0830274,0
30 C,model,0.124356,0.286028,0
30 C,model,0.258471,0.857693,2
30 C,model,0.171284,0.466132,0
30 C,model,0.129473,0.197421,0
30 C,model,0.0757664,0.100704,0
30 C,model,0.162686,0.269064,3
30 C,model,0.104173,0.170951,0
30 C,model,0.263404,0.889913,1
30 C,model,0.241409,0.652454,2
30 C,model,0.0999075,0.197899,0
30 C,model,0.117183,0.261817,0
30 C,model,0.255589,0.847836,2
30 C,model,0.200703,0.600643,0
30 C,model,0.135816,0.270635,0
30 C,model,0.0730652,0.0858082,0
30 C,model,0.139744,0.0985685,3
30 C,model,0.10427,0.252397,0
30 C,model,0.267807,0.896479,1
30 C,model,0.258583,0.801235,2
30 C,model,0.0978224,0.296637,0
30 C,model,0.109286,0.190659,0
30 C,model,0.25837,0.856925,2
30 C,model,0.222732,0.731131,0
30 C,model,0.133591,0.319319,0
30 C,model,0.0721692,0.0733054,0
30 C,model,0.136888,0.0547587,3
30 C,model,0.0925873,0.273904,0
30 C,model,0.260073,0.881393,1
30 C,model,0.25977,0.87554,2
30 C,model,0.0961575,0.312776,0
30 C,model,0.101821,0.10222,0
30 C,model,0.250467,0.777184,2
30 C,model,0.226116,0.755057,4
30 C,model,0.117542,0.244117,0
30 C,model,0.0765332,0.0769484,0
30 C,model,0.157954,0.235275,3
30 C,model,0.0847873,0.26163,0
30 C,model,0.263456,0.881069,1
30 C,model,0.263505,0.885816,2
30 C,model,0.102033,0.293595,0
30 C,model,0.100728,0.121606,0
30 C,model,0.233285,0.651262,2
30 C,model,0.238678,0.805619,4
30 C,model,0.108172,0.123979,0
30 C,model,0.0857965,0.114694,0
30 C,model,0.191262,0.41799,3
30 C,model,0.0826456,0.21557,0
30 C,model,0.261932,0.892587,1
30 C,model,0.268619,0.898386,2
30 C,model,0.101599,0.187529,0
30 C,model,0.103743,0.107182,0
30 C,model,0.207795,0.510649,3
30 C,model,0.243007,0.813951,4
30 C,model,0.105215,0.138753,0
30 C,model,0.0999307,0.263268,0
30 C,model,0.225186,0.612282,3
30 C,model,0.0864583,0.191899,0
30 C,model,0.261609,0.894822,1
30 C,model,0.270987,0.912232,1
30 C,model,0.0959816,0.125327,0
30 C,model,0.105038,0.0393057,0
30 C,model,0.170682,0.381743,3
30 C,model,0.248718,0.828063,4
30 C,model,0.10735,0.110201,0
30 C,model,0.103245,0.307037,0
30 C,model,0.243696,0.784547,3
30 C,model,0.0836292,0.137761,0
30 C,model,0.261707,0.87991,1
30 C,model,0.267594,0.885303,1
30 C,model,0.109629,0.150945,0
30 C,model,0.101416,0.123161,0
30 C,model,0.146478,0.364581,3
30 C,model,0.24898,0.835202,4
30 C,model,0.11414,0.141097,0
30 C,model,0.0962731,0.202054,0
30 C,model,0.249226,0.853801,3
30 C,model,0.0777087,0.127666,0
30 C,model,0.259402,0.870527,1
30 C,model,0.267182,0.832638,1
30 C,model,0.124781,0.180739,0
30 C,model,0.0911869,0.0921823,0
30 C,model,0.116386,0.350813,3
30 C,model,0.24127,0.716756,3
30 C,model,0.111833,0.222301,0
30 C,model,0.097231,0.103122,0
30 C,model,0.241733,0.836484,2
30 C,model,0.0800582,0.108477,0
30 C,model,0.255257,0.859543,1
30 C,model,0.240405,0.636151,1
30 C,model,0.130924,0.119444,0
30 C,model,0.0909624,0.154248,0
30 C,model,0.0990549,0.342172,3
30 C,model,0.219773,0.562558,3
30 C,model,0.101255,0.239305,0
30 C,model,0.0997429,0.138772,0
30 C,model,0.247845,0.855053,2
30 C,model,0.0824886,0.169138,0
30 C,model,0.261856,0.833784,1
30 C,model,0.204646,0.456225,1
30 C,model,0.134213,0.201798,0
30 C,model,0.0876976,0.0917838,0
30 C,model,0.0961353,0.341218,3
30 C,model,0.188851,0.399838,3
30 C,model,0.091962,0.254052,0
30 C,model,0.104695,0.142425,0
30 C,model,0.244772,0.750649,2
30 C,model,0.0818166,0.187373,0
30 C,model,0.239541,0.674257,1
30 C,model,0.169857,0.285589,1
30 C,model,0.128158,0.321502,0
30 C,model,0.0837384,0.105796,0
30 C,model,0.105273,0.283849,3
30 C,model,0.163497,0.258711,3
30 C,model,0.0900607,0.251025,0
30 C,model,0.111912,0.142126,0
30 C,model,0.228215,0.629951,2
30 C,model,0.0758533,0.0866726,0
30 C,model,0.214102,0.509971,1
30 C,model,0.146072,0.111199,1
30 C,model,0.118191,0.278543,0
30 C,model,0.0733181,0.0913585,0
30 C,model,0.118567,0.161133,3
30 C,model,0.140968,0.0797302,3
30 C,model,0.0905578,0.141987,0
30 C,model,0.119608,0.105559,0
30 C,model,0.199638,0.531777,2
30 C,model,0.0704254,0.0995058,0
30 C,model,0.179349,0.328202,2
30 C,model,0.142994,0.0760811,1
30 C,model,0.104693,0.197439,0
30 C,model,0.0778419,0.0844436,0
30 C,model,0.129443,0.0311826,3
30 C,model,0.145049,0.112034,3
30 C,model,0.0900697,0.0410385,0
30 C,model,0.123001,0.115253,0
30 C,model,0.1697,0.459799,1
30 C,model,0.0681172,0.0816063,0
30 C,model,0.148123,0.149531,2
30 C,model,0.169514,0.269812,1
30 C,model,0.094484,0.0761531,0
30 C,model,0.0864998,0.261247,0
30 C,model,0.13484,0.049844,3
30 C,model,0.168599,0.274926,3
30 C,model,0.0892975,0.143721,0
30 C,model,0.121874,0.137843,0
30 C,model,0.141157,0.451744,1
30 C,model,0.074833,0.0511398,0
30 C,model,0.139916,0.0546802,2
30 C,model,0.201591,0.439106,1
30 C,model,0.110206,0.156875,0
30 C,model,0.091541,0.256055,0
30 C,model,0.137473,0.0615245,3
30 C,model,0.20155,0.414491,3
30 C,model,0.09739,0.219374,0
30 C,model,0.113554,0.147078,0
30 C,model,0.115762,0.43572,1
30 C,model,0.0855265,0.0363218,0
30 C,model,0.16088,0.226254,2
30 C,model,0.236572,0.621657,1
30 C,model,0.125028,0.206805,0
30 C,model,0.0895074,0.223482,0
30 C,model,0.134382,0.0982898,3
30 C,model,0.237313,0.615096,3
30 C,model,0.11402,0.280201,0
30 C,model,0.106364,0.0359335,0
30 C,model,0.0869632,0.0454937,0
30 C,model,0.197225,0.376208,2
30 C,model,0.263847,0.792089,1
30 C,model,0.140451,0.239885,0
30 C,model,0.0916871,0.135407,0
30 C,model,0.132381,0.0544868,3
30 C,model,0.253923,0.757754,3
30 C,model,0.126203,0.236547,0
30 C,model,0.11459,0.113163,0
30 C,model,0.117958,0.444353,1
30 C,model,0.0899188,0.0970394,0
30 C,model,0.218996,0.420488,2
30 C,model,0.259299,0.772468,1
30 C,model,0.144276,0.19302,0
30 C,model,0.0942393,0.0687595,0
30 C,model,0.137826,0.0620458,3
30 C,model,0.254264,0.850508,3
30 C,model,0.126337,0.284713,0
30 C,model,0.129656,0.197193,0
30 C,model,0.141179,0.433239,1
30 C,model,0.099288,0.175128,0
30 C,model,0.214608,0.41914,2
30 C,model,0.230996,0.597796,1
30 C,model,0.136198,0.0973063,0
30 C,model,0.0972446,0.0574469,0
30 C,model,0.145488,0.0669264,3
30 C,model,0.253158,0.820957,3
30 C,model,0.119642,0.254843,0
30 C,model,0.139139,0.248066,0
30 C,model,0.174792,0.448946,1
30 C,model,0.111883,0.235797,0
30 C,model,0.186673,0.36585,1
30 C,model,0.200305,0.426523,1
30 C,model,0.133765,0.228794,0
30 C,model,0.106393,0.116898,0
30 C,model,0.144793,0.0766869,3
30 C,model,0.242225,0.709009,4
30 C,model,0.113654,0.255542,0
30 C,model,0.144089,0.206561,0
30 C,model,0.214155,0.508571,1
30 C,model,0.129413,0.199087,0
30 C,model,0.154808,0.196907,1
30 C,model,0.165946,0.265117,1
30 C,model,0.124259,0.17832,0
30 C,model,0.124573,0.165465,0
30 C,model,0.139045,0.0672627,3
30 C,model,0.221126,0.565854,4
30 C,model,0.108904,0.228634,0
30 C,model,0.142674,0.196976,0
30 C,model,0.236588,0.574559,1
30 C,model,0.140488,0.302146,0
30 C,model,0.14053,0.0354923,1
30 C,model,0.141217,0.0786125,1
30 C,model,0.11467,0.0436406,0
30 C,model,0.131127,0.165224,0
30 C,model,0.138832,0.0286026,3
30 C,model,0.181778,0.372538,4
30 C,model,0.103105,0.21369,0
30 C,model,0.132093,0.114025,0
30 C,model,0.231988,0.576035,1
30 C,model,0.139564,0.320806,0
30 C,model,0.151022,0.167618,1
30 C,model,0.145406,0.118051,1
30 C,model,0.110501,0.175073,0
30 C,model,0.131142,0.177797,0
30 C,model,0.145916,0.0649418,3
30 C,model,0.14667,0.191798,4
30 C,model,0.0982134,0.239226,0
30 C,model,0.135835,0.12324,0
30 C,model,0.195362,0.420547,1
30 C,model,0.130746,0.29293,0
30 C,model,0.183127,0.34221,1
30 C,model,0.169544,0.293313,1
30 C,model,0.11756,0.273948,0
30 C,model,0.128282,0.217117,0
30 C,model,0.150995,0.0762678,3
30 C,model,0.133806,0.0294233,4
30 C,model,0.0950223,0.166045,0
30 C,model,0.144837,0.125118,0
30 C,model,0.162657,0.240172,1
30 C,model,0.115496,0.295635,0
30 C,model,0.217921,0.519847,1
