series,Rg_over_lc,Re_over_lc,position_class
model,0.245959,0.66765,1
model,0.154362,0.173909,1
model,0.126627,0.163399,0
model,0.130215,0.0580058,0
model,0.129538,0.300028,0
model,0.148176,0.137135,1
model,0.203526,0.473432,3
model,0.122503,0.222737,0
model,0.115746,0.301225,0
model,0.254844,0.741623,3
model,0.2522,0.682487,1
model,0.14177,0.0785615,1
model,0.13972,0.213718,0
model,0.129653,0.0922356,0
model,0.111725,0.26536,0
model,0.161816,0.240275,1
model,0.224721,0.581882,3
model,0.118768,0.280816,0
model,0.108704,0.285016,0
model,0.241601,0.670863,3
model,0.24011,0.637594,1
model,0.140895,0.057571,1
model,0.159877,0.286825,0
model,0.127337,0.071272,0
model,0.101631,0.24525,0
model,0.177775,0.295166,1
model,0.241536,0.686923,3
model,0.106636,0.207588,0
model,0.110951,0.314782,0
model,0.22842,0.575366,3
model,0.220606,0.544334,1
model,0.149803,0.173652,1
model,0.185047,0.36035,0
model,0.130075,0.11347,0
model,0.0991956,0.209887,0
model,0.200839,0.351489,1
model,0.26285,0.801041,3
model,0.0973301,0.158983,0
model,0.0942852,0.22802,0
model,0.203567,0.451784,3
model,0.204893,0.46758,1
model,0.169213,0.268671,1
model,0.19446,0.382055,0
model,0.127047,0.0973045,0
model,0.099633,0.140481,0
model,0.208756,0.370747,1
model,0.269112,0.907539,3
model,0.0853276,0.12408,0
model,0.0946081,0.165385,0
model,0.178231,0.329619,3
model,0.184,0.365344,1
model,0.181797,0.277486,1
model,0.198571,0.384225,0
model,0.127561,0.17616,0
model,0.0925414,0.149281,0
model,0.202836,0.350594,1
model,0.265701,0.894911,3
model,0.0743065,0.114119,0
model,0.087015,0.134206,0
model,0.156564,0.215853,3
model,0.158448,0.240006,1
model,0.193083,0.305797,1
model,0.187407,0.331912,0
model,0.125155,0.225198,0
model,0.0941219,0.218499,0
model,0.187998,0.326361,1
model,0.264646,0.894544,3
model,0.073493,0.168184,0
model,0.0853497,0.0974897,0
model,0.142295,0.103125,3
model,0.144483,0.118078,1
model,0.204971,0.345422,1
model,0.180806,0.363894,4
model,0.120581,0.279083,0
model,0.08804,0.182698,0
model,0.170579,0.302703,1
model,0.261183,0.863388,3
model,0.0732998,0.192661,0
model,0.0855641,0.106923,0
model,0.139446,0.0343047,3
model,0.139018,0.0289184,1
model,0.20641,0.380241,1
model,0.161703,0.269244,4
model,0.113838,0.260641,0
model,0.0835261,0.11569,0
model,0.155866,0.202792,1
model,0.265466,0.885842,3
model,0.0727184,0.157551,0
model,0.0844811,0.106929,0
model,0.144526,0.112618,3
model,0.146167,0.145435,1
model,0.18618,0.320551,1
model,0.14582,0.167093,4
model,0.104907,0.221386,0
model,0.0845171,0.122088,0
model,0.141868,0.100022,1
model,0.26525,0.882974,4
model,0.0781902,0.14899,0
model,0.0872592,0.124617,0
model,0.159327,0.228863,3
model,0.167911,0.266971,1
model,0.16623,0.289935,1
model,0.135719,0.076726,4
model,0.0989741,0.268681,0
model,0.087029,0.15096,0
model,0.137559,0.0274673,1
model,0.262853,0.865798,4
model,0.0842754,0.0328027,0
model,0.0798921,0.034792,0
model,0.178458,0.325883,3
model,0.185439,0.36083,1
model,0.14253,0.154454,1
model,0.133004,0.119595,4
model,0.0912985,0.242483,0
model,0.0861303,0.218997,0
model,0.144241,0.126704,1
model,0.252304,0.828943,4
model,0.0808646,0.125532,0
model,0.0886782,0.112664,0
model,0.199702,0.445388,3
model,0.198914,0.363499,1
model,0.138315,0.0605511,1
model,0.133397,0.126581,4
model,0.0894954,0.241257,0
model,0.0842599,0.174034,0
model,0.161944,0.249147,1
model,0.248539,0.833207,4
model,0.0841422,0.181097,0
model,0.105178,0.245897,0
model,0.216892,0.542493,3
model,0.204646,0.37484,1
model,0.143862,0.107367,1
model,0.140584,0.163121,4
model,0.0839726,0.170422,0
model,0.0823166,0.117743,0
model,0.180893,0.354639,1
model,0.239031,0.780795,4
model,0.0876814,0.183491,0
model,0.126087,0.386482,0
model,0.244307,0.661391,3
model,0.203743,0.353539,1
model,0.158139,0.202759,1
model,0.15636,0.225645,4
model,0.084047,0.116965,0
model,0.0807324,0.0987984,0
model,0.209344,0.489722,1
model,0.236759,0.681707,4
model,0.0875644,0.1082,0
model,0.141414,0.46619,0
model,0.250974,0.773994,3
model,0.199693,0.369962,1
model,0.179567,0.353493,1
model,0.158756,0.259484,4
model,0.0857319,0.0464378,0
model,0.0828148,0.0787699,0
model,0.231806,0.600877,1
model,0.220601,0.575305,4
model,0.0933332,0.0884565,0
model,0.15914,0.536245,0
model,0.262458,0.890228,3
model,0.178168,0.353311,1
model,0.19671,0.422243,1
model,0.171437,0.314972,4
model,0.0874153,0.114717,0
model,0.0880153,0.0384244,0
model,0.251351,0.714773,1
model,0.206727,0.485827,4
model,0.102752,0.155629,0
model,0.176881,0.571645,0
model,0.263556,0.871273,3
model,0.162799,0.260146,1
model,0.216069,0.515315,1
model,0.176924,0.335366,4
model,0.0935202,0.181917,0
model,0.0910316,0.0415711,0
model,0.256052,0.818836,1
model,0.179003,0.357545,4
model,0.112699,0.224409,0
model,0.196837,0.55627,0
model,0.260732,0.870647,3
model,0.147835,0.163256,1
model,0.222881,0.497257,1
model,0.167571,0.457676,0
model,0.098677,0.261763,0
model,0.094602,0.0445656,0
model,0.260926,0.883215,1
model,0.152747,0.269434,0
model,0.120883,0.27313,0
model,0.213147,0.579043,4
model,0.250215,0.843478,2
model,0.14012,0.0671559,1
model,0.225197,0.499104,1
model,0.158542,0.485501,0
model,0.114127,0.364241,0
model,0.104062,0.138173,0
model,0.263676,0.892349,1
model,0.134838,0.187829,0
model,0.139275,0.260719,0
model,0.234871,0.637045,4
model,0.250457,0.852109,2
model,0.140525,0.053241,1
model,0.204991,0.445273,1
model,0.146332,0.453729,0
model,0.124017,0.375515,0
model,0.107007,0.158011,0
model,0.257212,0.870591,1
model,0.123862,0.0831696,0
model,0.140955,0.179707,0
model,0.247328,0.711817,4
model,0.259687,0.877542,2
model,0.145881,0.0800447,1
model,0.19242,0.397064,1
model,0.136441,0.414429,0
model,0.136582,0.338059,0
model,0.106169,0.152856,0
model,0.261717,0.883614,1
model,0.130282,0.0706232,0
model,0.135818,0.077946,0
model,0.252874,0.811336,4
model,0.259299,0.876097,2
model,0.152986,0.101871,1
model,0.1666,0.270397,1
model,0.129598,0.394711,0
model,0.145853,0.282481,0
model,0.113904,0.230828,0
model,0.254959,0.84636,1
model,0.14383,0.185285,0
model,0.129139,0.0932426,0
model,0.253774,0.846485,4
model,0.263034,0.893455,2
model,0.155324,0.10434,1
model,0.150122,0.164492,1
model,0.118851,0.296785,0
model,0.16096,0.255878,0
model,0.117912,0.266441,0
model,0.248935,0.824288,1
model,0.156525,0.291514,0
model,0.142565,0.0984843,0
model,0.251659,0.834599,4
model,0.271044,0.917033,2
model,0.15558,0.113351,1
model,0.138565,0.0548472,1
model,0.12489,0.269262,0
model,0.164636,0.249883,0
model,0.120701,0.248282,0
model,0.249971,0.775817,1
model,0.183472,0.394711,0
model,0.140929,0.107791,0
model,0.258815,0.869531,4
model,0.266436,0.888059,2
model,0.151679,0.098512,1
model,0.138823,0.0727595,1
model,0.123211,0.194207,0
model,0.166544,0.278827,0
model,0.126703,0.202238,0
model,0.238605,0.68096,1
model,0.20452,0.522079,0
model,0.135579,0.103462,0
model,0.255745,0.855769,4
model,0.260609,0.8692,2
model,0.147137,0.107107,1
model,0.154388,0.183722,1
model,0.127422,0.152808,0
model,0.159764,0.267934,0
model,0.131539,0.211266,0
model,0.231055,0.602919,1
model,0.210451,0.566344,0
model,0.132535,0.121588,0
model,0.252941,0.851666,3
model,0.2548,0.857776,1
model,0.148451,0.119135,1
model,0.169745,0.298563,1
model,0.126143,0.070094,0
model,0.146514,0.209071,0
model,0.12942,0.224983,0
model,0.211664,0.505317,1
model,0.22377,0.683049,4
model,0.128149,0.0754105,0
model,0.262608,0.886846,3
model,0.25933,0.845626,1
model,0.140846,0.0897911,1
model,0.194385,0.419034,1
model,0.125664,0.0818376,0
model,0.132822,0.243944,0
model,0.139448,0.251445,0
model,0.189216,0.410763,1
model,0.238663,0.772396,4
model,0.123492,0.084928,0
model,0.258117,0.865327,3
model,0.258498,0.870387,1
model,0.140905,0.0520625,1
model,0.224918,0.571861,1
model,0.128101,0.099799,0
model,0.121951,0.269024,0
model,0.139858,0.305037,0
model,0.172036,0.301275,1
model,0.24423,0.792955,4
model,0.115786,0.0309718,0
model,0.264858,0.893153,3
model,0.256217,0.852266,1
model,0.14851,0.154243,1
model,0.247228,0.690765,1
model,0.135548,0.158277,0
model,0.114212,0.248611,0
model,0.130934,0.32859,0
model,0.154781,0.193375,1
model,0.252242,0.80581,4
model,0.11628,0.123972,0
model,0.260666,0.881276,3
model,0.249317,0.844332,1
model,0.167074,0.256133,1
model,0.263094,0.816759,1
model,0.135132,0.186395,0
model,0.113999,0.243594,0
model,0.126777,0.299584,0
model,0.141107,0.0889369,1
model,0.26191,0.846622,4
model,0.116276,0.189417,0
model,0.265844,0.891379,3
model,0.251714,0.848171,1
model,0.178818,0.352977,1
model,0.269579,0.907598,1
model,0.13846,0.254463,0
model,0.126299,0.256019,0
model,0.118321,0.215796,0
model,0.137705,0.0359061,1
model,0.26763,0.896742,4
model,0.114762,0.227428,0
model,0.261297,0.880842,3
model,0.250162,0.847636,1
model,0.208533,0.47805,1
model,0.268591,0.901675,1
model,0.128663,0.218948,0
model,0.134896,0.226622,0
model,0.11046,0.130851,0
model,0.145384,0.135557,1
model,0.266685,0.865597,4
model,0.117217,0.233072,0
model,0.259045,0.881146,2
model,0.252703,0.862273,1
model,0.224036,0.545041,1
model,0.26796,0.900842,1
model,0.125773,0.25641,0
model,0.152569,0.291508,0
model,0.110552,0.0892628,0
model,0.166486,0.266199,1
model,0.264246,0.896947,4
model,0.114104,0.184617,0
model,0.270706,0.907748,2
model,0.252922,0.825067,1
model,0.2467,0.676367,1
model,0.264083,0.873386,1
model,0.113211,0.244145,0
model,0.164502,0.392964,0
model,0.118938,0.0480816,0
model,0.18421,0.363458,1
model,0.268766,0.885918,3
model,0.1135,0.223755,0
model,0.268624,0.911567,2
model,0.258029,0.865228,1
model,0.25972,0.767573,1
model,0.263892,0.8878,1
model,0.110426,0.293687,0
model,0.162121,0.410691,0
model,0.118925,0.0948214,0
model,0.21025,0.484649,1
model,0.263511,0.879384,3
model,0.11189,0.27842,0
model,0.262927,0.890931,2
model,0.264011,0.88247,1
model,0.260939,0.836688,1
model,0.255878,0.877432,1
model,0.0969221,0.200272,0
model,0.167492,0.486134,0
model,0.125274,0.118596,0
model,0.231879,0.604164,1
model,0.262549,0.885039,3
model,0.102677,0.274027,0
model,0.259651,0.877592,2
model,0.267254,0.901634,1
model,0.261997,0.807382,1
model,0.254927,0.834513,1
model,0.0952357,0.177539,0
model,0.152082,0.486925,0
model,0.124691,0.0899418,0
model,0.249729,0.70737,1
model,0.264058,0.887496,3
model,0.0943788,0.15124,0
model,0.255423,0.857008,2
model,0.262959,0.82235,1
model,0.249301,0.698292,1
model,0.253398,0.855607,1
model,0.0842197,0.175958,0
model,0.141162,0.436788,0
model,0.126148,0.082743,0
model,0.260025,0.813907,1
model,0.26718,0.896556,3
model,0.0980269,0.100312,0
model,0.25732,0.804961,2
model,0.248772,0.706695,1
model,0.233123,0.592411,1
model,0.265369,0.888743,1
model,0.0804252,0.171101,0
model,0.128676,0.381168,0
model,0.122373,0.144241,0
model,0.268118,0.894947,1
model,0.26281,0.884982,3
model,0.100608,0.133071,0
model,0.24886,0.712059,2
model,0.228285,0.639257,1
model,0.202576,0.46283,1
model,0.268056,0.904014,1
model,0.0791124,0.151767,0
model,0.115621,0.304442,0
model,0.124305,0.223216,0
model,0.261403,0.881072,1
model,0.266681,0.879131,3
model,0.104433,0.108086,0
model,0.225908,0.593564,1
model,0.214319,0.583437,1
model,0.181296,0.344664,1
model,0.269326,0.895716,1
model,0.081474,0.140375,0
model,0.106036,0.213103,0
model,0.122377,0.28158,0
model,0.256324,0.868847,1
model,0.261884,0.888402,2
model,0.111699,0.159525,0
model,0.20969,0.479206,1
model,0.193744,0.524217,1
model,0.16209,0.238535,1
model,0.269305,0.903955,1
model,0.0794349,0.130361,0
model,0.103786,0.121255,0
model,0.122887,0.314143,0
model,0.258276,0.867846,1
model,0.261228,0.88182,2
model,0.114712,0.207729,0
model,0.177115,0.347636,1
model,0.171413,0.474982,1
model,0.146023,0.132787,1
model,0.26465,0.893985,1
model,0.07958,0.155877,0
model,0.0962346,0.122302,0
model,0.115665,0.263079,0
model,0.253546,0.858785,1
model,0.2635,0.88384,2
model,0.119325,0.256036,0
model,0.156851,0.210362,1
model,0.151344,0.451151,1
model,0.140208,0.0459849,1
model,0.253237,0.861396,1
model,0.0814442,0.140334,0
model,0.0941286,0.146035,0
model,0.108811,0.220652,0
model,0.25925,0.860608,1
model,0.270309,0.908526,2
model,0.135168,0.229841,0
model,0.143707,0.097615,1
model,0.138466,0.451664,1
model,0.140099,0.0622144,1
model,0.256453,0.87262,1
model,0.0865387,0.156672,0
model,0.0925192,0.175437,0
model,0.103026,0.241888,0
model,0.252887,0.853239,1
model,0.264115,0.900137,2
model,0.139792,0.109372,0
model,0.138511,0.0301044,1
model,0.118772,0.416536,1
model,0.154573,0.189234,1
model,0.256821,0.870521,1
model,0.086553,0.165359,0
model,0.0911597,0.0690886,0
model,0.0937332,0.232465,0
model,0.258388,0.86407,1
model,0.26807,0.887734,2
model,0.140079,0.0314125,0
model,0.145314,0.117698,1
model,0.109076,0.392483,1
model,0.172093,0.287242,1
model,0.258201,0.875703,1
model,0.0956915,0.169006,0
model,0.096186,0.0312807,0
model,0.0839407,0.216246,0
model,0.257533,0.807265,1
model,0.26954,0.910894,2
model,0.137854,0.0506959,0
model,0.158604,0.212821,1
model,0.194877,0.414217,1
model,0.258671,0.867212,1
model,0.105255,0.172662,0
model,0.100466,0.11379,0
model,0.0772462,0.198897,0
model,0.249919,0.721655,1
model,0.268411,0.896646,1
model,0.133212,0.166852,0
model,0.179059,0.326588,1
model,0.105607,0.414298,1
model,0.217665,0.532853,1
model,0.257574,0.872259,2
model,0.117236,0.177211,0
model,0.109689,0.209085,0
model,0.074237,0.17776,0
model,0.228662,0.605329,1
model,0.26295,0.8902,1
model,0.122619,0.190668,0
model,0.196244,0.413117,1
model,0.11526,0.430439,1
model,0.234658,0.627425,1
model,0.261935,0.880391,2
model,0.121011,0.193249,0
model,0.114455,0.232734,0
model,0.0752585,0.177532,0
model,0.21182,0.500825,1
model,0.264545,0.887507,1
model,0.114241,0.203233,0
model,0.223708,0.554308,1
model,0.13182,0.452209,1
model,0.247815,0.736853,1
model,0.264019,0.885901,2
model,0.127671,0.241652,0
model,0.130143,0.239597,0
model,0.0731979,0.159286,0
model,0.19369,0.401066,1
model,0.256184,0.867744,1
model,0.109672,0.240863,0
model,0.238062,0.656466,1
model,0.143338,0.448611,1
model,0.250228,0.790142,1
model,0.268928,0.907889,2
model,0.135104,0.190771,0
model,0.124342,0.237571,0
model,0.076655,0.153438,0
model,0.171579,0.296435,1
model,0.264777,0.894963,1
model,0.103676,0.241445,0
model,0.248387,0.761266,1
model,0.175747,0.49133,1
model,0.248208,0.711959,1
model,0.260962,0.879302,2
model,0.144352,0.168409,0
model,0.118625,0.204425,0
model,0.0829613,0.103037,0
model,0.154193,0.195458,1
model,0.267833,0.887343,1
model,0.0961024,0.214499,0
model,0.247466,0.833727,1
model,0.199548,0.466409,1
model,0.238312,0.636272,1
model,0.258648,0.876414,2
model,0.152174,0.0733818,0
model,0.126326,0.266624,0
model,0.0881507,0.116358,0
model,0.141044,0.104795,1
model,0.269138,0.911401,1
model,0.0898536,0.188605,0
model,0.258988,0.869621,2
model,0.214518,0.549637,1
model,0.218247,0.53524,1
model,0.263568,0.892743,2
model,0.148832,0.11115,0
model,0.124657,0.226664,0
model,0.0874571,0.195894,0
model,0.138193,0.0334664,1
model,0.266053,0.894368,1
model,0.0874411,0.163446,0
model,0.254517,0.802993,2
model,0.229985,0.658167,1
model,0.199418,0.436132,1
model,0.264925,0.885662,3
model,0.149414,0.0776859,0
model,0.127093,0.25681,0
model,0.0925205,0.178691,0
model,0.142788,0.124488,1
model,0.263853,0.887386,1
model,0.0852947,0.0828035,0
model,0.248449,0.728607,2
model,0.249992,0.776128,1
model,0.173328,0.304865,1
model,0.272433,0.911273,3
model,0.15067,0.056632,0
model,0.126691,0.260918,0
model,0.0924984,0.129154,0
model,0.157023,0.213404,1
model,0.263357,0.865732,1
model,0.085915,0.0526568,0
model,0.232772,0.607644,2
model,0.255145,0.868754,1
model,0.154024,0.192163,1
model,0.261516,0.868086,3
model,0.153814,0.0922525,0
model,0.121249,0.221734,0
model,0.0969639,0.0650841,0
model,0.171989,0.308731,1
model,0.261465,0.872167,1
model,0.0879446,0.15039,0
model,0.21584,0.507066,2
model,0.262257,0.888694,1
model,0.140974,0.0902691,1
model,0.266154,0.902244,3
model,0.145547,0.0520486,0
model,0.124882,0.158184,0
model,0.100981,0.0865768,0
model,0.197211,0.407995,1
model,0.267428,0.893825,1
model,0.0906776,0.206788,0
model,0.188486,0.377426,2
model,0.255998,0.871098,1
model,0.138951,0.0360463,1
model,0.268333,0.901805,3
model,0.142393,0.0545009,0
model,0.134534,0.137859,0
model,0.10364,0.117789,0
model,0.216931,0.478446,1
model,0.268506,0.906447,1
model,0.0957473,0.232861,0
model,0.161855,0.248597,2
model,0.261206,0.888557,1
model,0.144654,0.117944,1
model,0.260124,0.836859,3
model,0.14499,0.0884675,0
model,0.139211,0.184028,0
model,0.101884,0.10407,0
model,0.22201,0.469772,1
model,0.270334,0.895891,1
model,0.0938965,0.233004,0
model,0.148576,0.165118,2
model,0.261321,0.878354,2
model,0.155574,0.20206,1
model,0.257336,0.765185,3
model,0.135169,0.0771778,0
model,0.142811,0.19641,0
model,0.10325,0.062565,0
model,0.226924,0.498724,1
model,0.268987,0.904819,1
model,0.102241,0.209082,0
model,0.138271,0.0482631,2
model,0.264245,0.890739,2
model,0.175892,0.329151,1
model,0.241354,0.651727,4
model,0.127826,0.0906333,0
model,0.151092,0.161572,0
model,0.105713,0.0573187,0
model,0.209654,0.494669,1
model,0.264367,0.893404,1
model,0.10723,0.139724,0
model,0.142153,0.0946589,2
model,0.266984,0.89536,2
model,0.200314,0.443877,1
model,0.210986,0.491927,4
model,0.127063,0.137566,0
model,0.149292,0.129275,0
model,0.111194,0.0393897,0
model,0.193581,0.396623,1
model,0.260809,0.881595,1
model,0.111679,0.12546,0
model,0.156445,0.200158,2
model,0.265472,0.881092,2
model,0.224222,0.566567,1
model,0.190787,0.392551,4
model,0.133191,0.182233,0
model,0.145612,0.141133,0
model,0.119151,0.0545393,0
model,0.167845,0.300409,1
model,0.268631,0.905798,1
model,0.120768,0.108313,0
model,0.172921,0.302817,2
model,0.265679,0.897466,2
model,0.24262,0.658822,1
model,0.166965,0.271908,4
model,0.137149,0.274018,0
model,0.143029,0.187098,0
model,0.113937,0.0508359,0
model,0.147946,0.177682,1
model,0.260719,0.863952,1
model,0.125314,0.102351,0
model,0.196887,0.402761,2
model,0.266256,0.904524,2
model,0.25732,0.802416,1
model,0.149724,0.168473,4
model,0.134058,0.329306,0
model,0.143836,0.226161,0
model,0.114624,0.0504813,0
model,0.140818,0.0791836,1
model,0.267341,0.887002,1
model,0.122429,0.0430482,0
model,0.220631,0.553074,2
model,0.265005,0.89812,2
model,0.257118,0.861889,1
model,0.141462,0.0716168,4
model,0.131976,0.274711,0
model,0.141502,0.288764,0
model,0.113755,0.0534354,0
model,0.139577,0.0432677,1
model,0.266568,0.898924,1
model,0.131809,0.037014,0
model,0.240905,0.641353,2
model,0.262418,0.877376,3
model,0.258831,0.876436,1
model,0.141246,0.0551908,4
model,0.125674,0.208903,0
model,0.135189,0.30892,0
model,0.106513,0.0744003,0
model,0.14922,0.156195,1
model,0.262463,0.885384,1
model,0.133913,0.0696793,0
model,0.251629,0.729241,2
model,0.25444,0.841093,3
model,0.258606,0.842858,1
model,0.151678,0.165652,4
model,0.120996,0.168138,0
model,0.128232,0.26391,0
model,0.103887,0.146387,0
model,0.161417,0.253148,1
model,0.269902,0.908024,1
model,0.13797,0.123659,0
model,0.26271,0.891668,2
model,0.26789,0.871498,3
model,0.258792,0.832174,1
model,0.163912,0.222801,4
model,0.120396,0.0747469,0
model,0.125883,0.200575,0
model,0.0973079,0.181134,0
model,0.187476,0.379828,1
model,0.265585,0.892787,1
model,0.126763,0.177154,0
model,0.262846,0.881082,2
model,0.264421,0.885765,3
model,0.245195,0.714063,1
model,0.185847,0.29926,4
model,0.119581,0.0543706,0
model,0.108393,0.201585,0
model,0.0964329,0.176726,0
model,0.20483,0.468449,1
model,0.270982,0.904103,1
model,0.129749,0.248376,0
model,0.264565,0.893693,2
model,0.257,0.77447,3
model,0.237707,0.643334,1
model,0.205224,0.363325,4
model,0.123651,0.163938,0
model,0.101604,0.199736,0
model,0.0989277,0.108305,0
model,0.221144,0.532677,1
model,0.265825,0.88973,1
model,0.125212,0.26898,0
model,0.263604,0.890185,1
model,0.250361,0.697947,3
model,0.217529,0.545992,1
model,0.205857,0.361073,4
model,0.139678,0.235479,0
model,0.098251,0.159695,0
model,0.0996049,0.124382,0
model,0.24112,0.648646,1
model,0.27121,0.89783,1
model,0.126229,0.321681,0
model,0.253769,0.871108,1
model,0.229362,0.591196,3
model,0.200308,0.468157,1
model,0.195308,0.334136,4
model,0.149285,0.310134,0
model,0.0927197,0.0859431,0
model,0.10456,0.0241305,0
model,0.261164,0.795609,1
model,0.265377,0.888236,1
model,0.118307,0.216815,0
model,0.259286,0.883461,1
model,0.199579,0.452045,4
model,0.182296,0.347712,1
model,0.178331,0.318813,4
model,0.172754,0.448191,0
model,0.0950949,0.129767,0
model,0.099571,0.131915,0
model,0.266532,0.87746,1
model,0.255302,0.847894,2
model,0.123322,0.210479,0
model,0.266555,0.897926,1
model,0.180108,0.336349,4
model,0.164145,0.25998,1
model,0.161819,0.236694,4
model,0.18524,0.514567,0
model,0.0923319,0.12917,0
model,0.102034,0.114544,0
model,0.268271,0.894313,1
model,0.267414,0.899429,2
model,0.117821,0.13813,0
model,0.267695,0.898509,1
model,0.163115,0.248304,4
model,0.147455,0.141275,1
model,0.141547,0.122836,4
model,0.198904,0.625499,0
model,0.0852393,0.0871161,0
model,0.0904752,0.0935204,0
model,0.266823,0.891038,1
model,0.272964,0.907491,2
model,0.113434,0.055298,0
model,0.265047,0.889703,1
model,0.14423,0.119079,4
model,0.138663,0.0380809,1
model,0.138791,0.0311383,4
model,0.216582,0.733145,0
model,0.0784577,0.114874,0
model,0.088483,0.130474,0
model,0.266114,0.898542,1
model,0.272483,0.920061,2
model,0.120503,0.0990746,0
model,0.256072,0.879975,1
model,0.138251,0.0379774,4
model,0.14191,0.076743,1
model,0.144042,0.115162,4
model,0.219805,0.752162,0
model,0.0746961,0.120209,0
model,0.0851199,0.135565,0
model,0.265431,0.886619,1
model,0.267619,0.899936,2
model,0.119284,0.172112,0
model,0.260443,0.888381,1
model,0.141956,0.0692933,4
model,0.151043,0.168695,1
model,0.159578,0.230038,4
model,0.222094,0.749243,4
model,0.0700694,0.106943,0
model,0.0794541,0.118517,0
model,0.267461,0.897956,1
model,0.26021,0.880351,2
model,0.126923,0.221143,0
model,0.262076,0.888673,1
model,0.152602,0.170487,4
model,0.170864,0.296327,1
model,0.186151,0.355322,4
model,0.232433,0.761175,4
model,0.0689912,0.115951,0
model,0.077409,0.101838,0
model,0.265936,0.896369,1
model,0.263147,0.886141,2
model,0.128186,0.145212,0
model,0.259866,0.876293,1
model,0.174284,0.309634,4
model,0.192121,0.381727,1
model,0.204659,0.43925,4
model,0.237796,0.683882,4
model,0.0669241,0.124332,0
model,0.0790078,0.213569,0
model,0.267383,0.898099,1
model,0.261743,0.882899,3
model,0.130497,0.110626,0
model,0.262572,0.886571,1
model,0.199051,0.424975,4
model,0.216116,0.515706,1
model,0.22247,0.500796,4
model,0.237589,0.6396,4
model,0.06637,0.120373,0
model,0.0737011,0.243273,0
model,0.269034,0.908266,1
model,0.265619,0.88602,3
model,0.13061,0.0586662,0
model,0.265403,0.886806,1
model,0.221393,0.524437,4
model,0.235598,0.625503,1
model,0.23662,0.556412,4
model,0.221757,0.554491,4
model,0.0689807,0.135122,0
model,0.0731829,0.215666,0
model,0.26918,0.908344,1
model,0.261839,0.844552,3
model,0.129206,0.178083,0
model,0.262676,0.888212,1
model,0.241944,0.680655,4
model,0.247505,0.712957,1
model,0.235118,0.62024,4
model,0.209976,0.480565,4
model,0.069786,0.180886,0
model,0.073692,0.1958,0
model,0.268696,0.901246,1
model,0.258564,0.79639,3
model,0.122699,0.171999,0
model,0.251613,0.806217,1
model,0.246722,0.729392,3
model,0.256649,0.813137,1
model,0.22549,0.659723,4
model,0.190811,0.406798,4
model,0.0723374,0.208379,0
model,0.0805287,0.202629,0
model,0.258528,0.871092,1
model,0.240326,0.681973,3
model,0.116115,0.22861,0
model,0.248807,0.785033,1
model,0.254247,0.862381,3
model,0.256295,0.866852,1
model,0.206842,0.621897,4
model,0.171067,0.298678,4
model,0.0715692,0.197639,0
model,0.0784318,0.175602,0
model,0.250704,0.84814,1
model,0.230039,0.592328,3
model,0.115381,0.174941,0
model,0.245756,0.698167,1
model,0.262859,0.870555,3
model,0.254654,0.847079,1
model,0.190363,0.537323,4
model,0.150704,0.183327,4
model,0.0676507,0.15899,0
model,0.0827269,0.164303,0
model,0.253145,0.841693,2
model,0.214561,0.498725,3
model,0.105743,0.129579,0
model,0.231242,0.616435,1
model,0.25819,0.878753,3
model,0.247283,0.840546,1
model,0.164778,0.441462,4
model,0.141253,0.08416,4
model,0.0687683,0.165739,0
model,0.0902322,0.182742,0
model,0.259214,0.876719,2
model,0.186743,0.377515,3
model,0.100889,0.0448972,0
model,0.208632,0.507847,1
model,0.26331,0.886733,3
model,0.253254,0.844279,1
model,0.142683,0.362945,4
model,0.137942,0.0324008,4
model,0.076049,0.156952,0
model,0.0963901,0.164606,0
model,0.259496,0.865505,2
model,0.169472,0.289991,3
model,0.102078,0.0884626,0
model,0.190097,0.402084,1
model,0.260188,0.869631,3
model,0.256057,0.860975,1
model,0.124582,0.283191,4
model,0.146517,0.147441,4
model,0.0789054,0.13917,0
model,0.102231,0.150546,0
model,0.257078,0.848624,2
model,0.152564,0.182701,3
model,0.105382,0.204634,0
model,0.165464,0.265262,1
model,0.267937,0.905587,3
model,0.254635,0.866516,1
model,0.113763,0.219452,0
model,0.166649,0.290032,4
model,0.0863738,0.161531,0
model,0.108236,0.182585,0
model,0.257876,0.870082,2
model,0.139771,0.0727157,4
model,0.116399,0.292734,0
model,0.146476,0.154445,1
model,0.263273,0.884847,2
model,0.257927,0.858727,1
model,0.0929021,0.0929398,0
model,0.187466,0.378451,4
model,0.0950683,0.181765,0
model,0.110825,0.217072,0
model,0.266218,0.899375,2
model,0.139511,0.0547334,4
model,0.11997,0.298436,0
model,0.137383,0.0247832,1
model,0.261547,0.882336,2
model,0.261291,0.888883,1
model,0.0870858,0.0345105,0
model,0.204735,0.440554,4
model,0.105345,0.140834,0
model,0.113626,0.128784,0
model,0.265398,0.889685,2
model,0.147722,0.152533,4
model,0.114997,0.230183,0
model,0.141149,0.0917194,1
model,0.255049,0.866748,2
model,0.258093,0.868986,1
model,0.0964994,0.140307,0
model,0.222134,0.476338,4
model,0.110069,0.100035,0
model,0.113246,0.144535,0
model,0.264303,0.889274,3
model,0.159394,0.246975,4
model,0.116837,0.197856,0
model,0.158835,0.22463,1
model,0.258227,0.865572,2
model,0.264112,0.888234,1
model,0.111938,0.254595,0
model,0.225336,0.566326,4
model,0.112536,0.103758,0
model,0.113823,0.145175,0
