panel,series,t_min,x_cm_mm,probability_density_per_mm,Rg_over_lc,Re_over_lc,probability
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.075,0.027,0.000520187
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.075,0.049,0.000820295
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.075,0.071,0.00102037
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.075,0.093,0.00126045
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.075,0.115,0.00154055
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.075,0.137,0.00148053
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.075,0.159,0.00130047
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.075,0.181,0.000700252
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.075,0.203,0.00064023
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.075,0.225,0.000380137
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.075,0.247,0.000100036
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.005,2.00072e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.027,0.000760274
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.049,0.00148053
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.071,0.00232084
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.093,0.00234084
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.115,0.00240086
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.137,0.00270097
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.159,0.00188068
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.181,0.00162058
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.203,0.000920331
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.225,0.000560202
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.247,0.000380137
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.269,0.00014005
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.081,0.291,6.00216e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.027,0.000700252
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.049,0.00150054
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.071,0.00178064
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.093,0.00248089
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.115,0.00372134
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.137,0.00358129
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.159,0.0033412
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.181,0.00290104
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.203,0.00220079
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.225,0.00148053
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.247,0.000940339
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.269,0.000660238
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.291,0.000180065
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.087,0.313,8.00288e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.027,0.000520187
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.049,0.00150054
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.071,0.00186067
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.093,0.00234084
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.115,0.00320115
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.137,0.00322116
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.159,0.00412148
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.181,0.00396143
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.203,0.00368133
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.225,0.00300108
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.247,0.00294106
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.269,0.0016606
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.291,0.000940339
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.313,0.000400144
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.335,0.000220079
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.093,0.357,8.00288e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.005,2.00072e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.027,0.00064023
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.049,0.00130047
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.071,0.00186067
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.093,0.00248089
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.115,0.00314113
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.137,0.00358129
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.159,0.00368133
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.181,0.00430155
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.203,0.0041615
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.225,0.00370133
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.247,0.0033412
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.269,0.00254091
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.291,0.00174063
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.313,0.0011204
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.335,0.000340122
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.357,0.000200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.099,0.379,8.00288e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.027,0.00086031
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.049,0.00210076
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.071,0.0022208
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.093,0.00302109
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.115,0.0038814
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.137,0.00348125
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.159,0.00454163
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.181,0.00364131
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.203,0.00342123
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.225,0.00330119
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.247,0.00312112
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.269,0.00304109
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.291,0.00210076
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.313,0.00148053
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.335,0.000600216
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.357,0.000320115
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.379,0.000180065
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.401,0.000100036
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.105,0.423,4.00144e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.005,2.00072e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.027,0.000980353
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.049,0.00290104
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.071,0.00348125
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.093,0.00364131
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.115,0.00392141
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.137,0.00426153
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.159,0.00384138
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.181,0.00398143
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.203,0.00302109
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.225,0.00310112
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.247,0.00290104
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.269,0.00274099
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.291,0.00196071
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.313,0.00130047
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.335,0.000840303
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.357,0.000320115
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.379,8.00288e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.401,0.000220079
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.423,8.00288e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.111,0.445,2.00072e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.005,2.00072e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.027,0.000980353
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.049,0.00232084
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.071,0.00348125
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.093,0.0036213
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.115,0.00400144
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.137,0.00412148
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.159,0.00372134
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.181,0.00356128
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.203,0.00338122
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.225,0.00322116
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.247,0.00370133
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.269,0.00290104
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.291,0.00184066
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.313,0.00156056
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.335,0.000920331
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.357,0.000380137
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.379,0.000260094
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.401,0.000220079
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.423,0.00014005
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.445,0.000100036
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.117,0.467,2.00072e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.027,0.000700252
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.049,0.00206074
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.071,0.00234084
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.093,0.00280101
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.115,0.00322116
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.137,0.00308111
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.159,0.0039014
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.181,0.00320115
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.203,0.00308111
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.225,0.00312112
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.247,0.00282102
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.269,0.00242087
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.291,0.00232084
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.313,0.00128046
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.335,0.000800288
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.357,0.000400144
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.379,0.000160058
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.401,0.000220079
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.423,0.000180065
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.445,0.000220079
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.123,0.467,6.00216e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.005,6.00216e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.027,0.00100036
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.049,0.00208075
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.071,0.00226081
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.093,0.00200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.115,0.00256092
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.137,0.00230083
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.159,0.00242087
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.181,0.00356128
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.203,0.00288104
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.225,0.002781
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.247,0.00220079
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.269,0.0022208
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.291,0.00200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.313,0.0014005
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.335,0.000720259
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.357,0.000620223
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.379,0.000340122
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.401,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.423,0.000200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.445,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.467,0.000160058
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.489,4.00144e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.129,0.511,2.00072e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.005,8.00288e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.027,0.00266096
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.049,0.00328118
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.071,0.00252091
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.093,0.00224081
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.115,0.00258093
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.137,0.00242087
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.159,0.00242087
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.181,0.00242087
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.203,0.00270097
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.225,0.00244088
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.247,0.00182066
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.269,0.00174063
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.291,0.00124045
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.313,0.000940339
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.335,0.000780281
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.357,0.000440158
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.379,0.000480173
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.401,0.000300108
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.423,0.000540194
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.445,0.000160058
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.467,0.000120043
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.135,0.489,0.000200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.027,0.00606218
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.049,0.00994358
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.071,0.00800288
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.093,0.00856308
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.115,0.00588212
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.137,0.00256092
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.159,0.00216078
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.181,0.00200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.203,0.00142051
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.225,0.0013805
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.247,0.00174063
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.269,0.00106038
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.291,0.000920331
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.313,0.000600216
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.335,0.000400144
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.357,0.000480173
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.379,0.00050018
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.401,0.000300108
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.423,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.445,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.467,0.000200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.489,0.000200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.511,0.000100036
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.141,0.533,4.00144e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.027,2.00072e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.049,0.000420151
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.071,0.00136049
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.093,0.00176063
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.115,0.00486175
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.137,0.00784282
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.159,0.00590212
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.181,0.00234084
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.203,0.00130047
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.225,0.0011004
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.247,0.000840303
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.269,0.000700252
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.291,0.000680245
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.313,0.000380137
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.335,0.000420151
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.357,0.000560202
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.379,0.000340122
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.401,0.000400144
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.423,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.445,0.000300108
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.467,0.000320115
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.489,0.000380137
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.511,0.000200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.533,4.00144e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.147,0.555,4.00144e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.049,2.00072e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.071,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.093,0.000740266
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.115,0.000900324
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.137,0.000840303
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.159,0.00230083
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.181,0.00576207
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.203,0.00514185
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.225,0.00134048
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.247,0.000680245
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.269,0.000740266
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.291,0.000560202
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.313,0.000460166
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.335,0.000580209
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.357,0.000540194
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.379,0.000460166
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.401,0.000300108
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.423,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.445,0.000520187
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.467,0.000200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.489,0.000240086
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.511,0.000220079
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.533,0.000160058
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.555,4.00144e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.153,0.577,2.00072e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.093,2.00072e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.115,0.00014005
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.137,0.000480173
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.159,0.000300108
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.181,0.000480173
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.203,0.00212076
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.225,0.00650234
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.247,0.00324117
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.269,0.00108039
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.291,0.000660238
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.313,0.000440158
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.335,0.00050018
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.357,0.000300108
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.379,0.000280101
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.401,0.000380137
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.423,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.445,0.000340122
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.467,0.000260094
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.489,0.000380137
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.511,0.000260094
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.533,0.000260094
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.555,0.000220079
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.159,0.577,4.00144e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.137,0.000100036
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.159,0.000300108
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.181,0.000400144
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.203,0.000460166
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.225,0.000460166
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.247,0.00366132
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.269,0.00502181
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.291,0.00204073
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.313,0.000620223
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.335,0.000580209
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.357,0.000380137
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.379,0.00050018
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.401,0.00050018
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.423,0.000340122
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.445,0.000200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.467,0.000320115
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.489,0.000320115
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.511,0.000260094
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.533,0.000260094
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.555,0.000200072
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.577,0.000100036
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.165,0.599,0.000120043
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.159,4.00144e-05
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.181,0.000240086
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.203,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.225,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.247,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.269,0.00108039
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.291,0.00524189
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.313,0.00320115
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.335,0.000820295
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.357,0.000660238
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.379,0.000480173
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.401,0.000560202
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.423,0.000440158
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.445,0.000160058
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.467,0.00036013
F,model fa=0.5 T=0.2 kappa=0.8,,,,0.171,0.489,0.000440158
