series,Rg_over_lc,Re_over_lc,probability
living worms 20 C,0.051,0.071,0.00085777
living worms 20 C,0.051,0.093,0.00102105
living worms 20 C,0.051,0.115,0.00125455
living worms 20 C,0.057,0.027,0.000834116
living worms 20 C,0.057,0.049,0.000911896
living worms 20 C,0.057,0.071,0.000971655
living worms 20 C,0.057,0.093,0.00108127
living worms 20 C,0.057,0.115,0.00126668
living worms 20 C,0.057,0.137,0.00146983
living worms 20 C,0.057,0.159,0.00170229
living worms 20 C,0.063,0.027,0.00103486
living worms 20 C,0.063,0.049,0.00110439
living worms 20 C,0.063,0.071,0.00112119
living worms 20 C,0.063,0.093,0.00118888
living worms 20 C,0.063,0.115,0.00134436
living worms 20 C,0.063,0.137,0.00156371
living worms 20 C,0.063,0.159,0.00186523
living worms 20 C,0.063,0.181,0.00214765
living worms 20 C,0.063,0.203,0.00217499
living worms 20 C,0.069,0.005,0.000862899
living worms 20 C,0.069,0.027,0.00115955
living worms 20 C,0.069,0.049,0.00121292
living worms 20 C,0.069,0.071,0.00124344
living worms 20 C,0.069,0.093,0.00136077
living worms 20 C,0.069,0.115,0.00152874
living worms 20 C,0.069,0.137,0.00175783
living worms 20 C,0.069,0.159,0.00209108
living worms 20 C,0.069,0.181,0.00240335
living worms 20 C,0.069,0.203,0.0024766
living worms 20 C,0.069,0.225,0.00221526
living worms 20 C,0.069,0.247,0.00171333
living worms 20 C,0.075,0.005,0.000911384
living worms 20 C,0.075,0.027,0.00125513
living worms 20 C,0.075,0.049,0.00129725
living worms 20 C,0.075,0.071,0.00130167
living worms 20 C,0.075,0.093,0.00145785
living worms 20 C,0.075,0.115,0.00166837
living worms 20 C,0.075,0.137,0.00193136
living worms 20 C,0.075,0.159,0.00228
living worms 20 C,0.075,0.181,0.0025882
living worms 20 C,0.075,0.203,0.00265731
living worms 20 C,0.075,0.225,0.00241795
living worms 20 C,0.075,0.247,0.00201683
living worms 20 C,0.075,0.269,0.00158085
living worms 20 C,0.081,0.005,0.000923803
living worms 20 C,0.081,0.027,0.0012976
living worms 20 C,0.081,0.049,0.00131687
living worms 20 C,0.081,0.071,0.0012592
living worms 20 C,0.081,0.093,0.00138375
living worms 20 C,0.081,0.115,0.00163264
living worms 20 C,0.081,0.137,0.00195458
living worms 20 C,0.081,0.159,0.00231011
living worms 20 C,0.081,0.181,0.00260916
living worms 20 C,0.081,0.203,0.00269663
living worms 20 C,0.081,0.225,0.00249572
living worms 20 C,0.081,0.247,0.00219039
living worms 20 C,0.081,0.269,0.00190559
living worms 20 C,0.081,0.291,0.00154372
living worms 20 C,0.087,0.005,0.000942147
living worms 20 C,0.087,0.027,0.00130025
living worms 20 C,0.087,0.049,0.00126059
living worms 20 C,0.087,0.071,0.00116495
living worms 20 C,0.087,0.093,0.0012612
living worms 20 C,0.087,0.115,0.0015007
living worms 20 C,0.087,0.137,0.0018125
living worms 20 C,0.087,0.159,0.00213303
living worms 20 C,0.087,0.181,0.00242446
living worms 20 C,0.087,0.203,0.0025387
living worms 20 C,0.087,0.225,0.00239339
living worms 20 C,0.087,0.247,0.0021966
living worms 20 C,0.087,0.269,0.00207981
living worms 20 C,0.087,0.291,0.00186944
living worms 20 C,0.087,0.313,0.00144527
living worms 20 C,0.087,0.335,0.000924364
living worms 20 C,0.093,0.005,0.000892209
living worms 20 C,0.093,0.027,0.00122591
living worms 20 C,0.093,0.049,0.00117587
living worms 20 C,0.093,0.071,0.00107991
living worms 20 C,0.093,0.093,0.00114039
living worms 20 C,0.093,0.115,0.00132293
living worms 20 C,0.093,0.137,0.00156442
living worms 20 C,0.093,0.159,0.00184441
living worms 20 C,0.093,0.181,0.00216416
living worms 20 C,0.093,0.203,0.00232665
living worms 20 C,0.093,0.225,0.00222765
living worms 20 C,0.093,0.247,0.00209558
living worms 20 C,0.093,0.269,0.0020668
living worms 20 C,0.093,0.291,0.00198823
living worms 20 C,0.093,0.313,0.00171934
living worms 20 C,0.093,0.335,0.0012853
living worms 20 C,0.093,0.357,0.000839657
living worms 20 C,0.099,0.005,0.000743724
living worms 20 C,0.099,0.027,0.00104744
living worms 20 C,0.099,0.049,0.00105496
living worms 20 C,0.099,0.071,0.00101581
living worms 20 C,0.099,0.093,0.00104816
living worms 20 C,0.099,0.115,0.00114738
living worms 20 C,0.099,0.137,0.00131086
living worms 20 C,0.099,0.159,0.0015737
living worms 20 C,0.099,0.181,0.00191925
living worms 20 C,0.099,0.203,0.00211256
living worms 20 C,0.099,0.225,0.00204579
living worms 20 C,0.099,0.247,0.00193748
living worms 20 C,0.099,0.269,0.00192752
living worms 20 C,0.099,0.291,0.00193891
living worms 20 C,0.099,0.313,0.00185102
living worms 20 C,0.099,0.335,0.00160024
living worms 20 C,0.099,0.357,0.00122723
living worms 20 C,0.099,0.379,0.000821914
living worms 20 C,0.105,0.005,0.000637384
living worms 20 C,0.105,0.027,0.000919332
living worms 20 C,0.105,0.049,0.00096981
living worms 20 C,0.105,0.071,0.000981458
living worms 20 C,0.105,0.093,0.00100524
living worms 20 C,0.105,0.115,0.001036
living worms 20 C,0.105,0.137,0.00114422
living worms 20 C,0.105,0.159,0.00134944
living worms 20 C,0.105,0.181,0.00160498
living worms 20 C,0.105,0.203,0.00176955
living worms 20 C,0.105,0.225,0.0017815
living worms 20 C,0.105,0.247,0.0017705
living worms 20 C,0.105,0.269,0.00181835
living worms 20 C,0.105,0.291,0.001858
living worms 20 C,0.105,0.313,0.00185089
living worms 20 C,0.105,0.335,0.00175551
living worms 20 C,0.105,0.357,0.00154761
living worms 20 C,0.105,0.379,0.00119871
living worms 20 C,0.105,0.401,0.000765567
living worms 20 C,0.111,0.005,0.000594644
living worms 20 C,0.111,0.027,0.000876001
living worms 20 C,0.111,0.049,0.000947171
living worms 20 C,0.111,0.071,0.000960166
living worms 20 C,0.111,0.093,0.000957159
living worms 20 C,0.111,0.115,0.000939627
living worms 20 C,0.111,0.137,0.00098869
living worms 20 C,0.111,0.159,0.00112467
living worms 20 C,0.111,0.181,0.00129383
living worms 20 C,0.111,0.203,0.00144222
living worms 20 C,0.111,0.225,0.00155943
living worms 20 C,0.111,0.247,0.00167357
living worms 20 C,0.111,0.269,0.00178711
living worms 20 C,0.111,0.291,0.00183383
living worms 20 C,0.111,0.313,0.00183985
living worms 20 C,0.111,0.335,0.00181974
living worms 20 C,0.111,0.357,0.00177036
living worms 20 C,0.111,0.379,0.00153697
living worms 20 C,0.111,0.401,0.00109447
living worms 20 C,0.111,0.423,0.000663737
living worms 20 C,0.117,0.005,0.000526063
living worms 20 C,0.117,0.027,0.000797219
living worms 20 C,0.117,0.049,0.000896362
living worms 20 C,0.117,0.071,0.000911898
living worms 20 C,0.117,0.093,0.000876152
living worms 20 C,0.117,0.115,0.000832949
living worms 20 C,0.117,0.137,0.000842732
living worms 20 C,0.117,0.159,0.000944921
living worms 20 C,0.117,0.181,0.00108442
living worms 20 C,0.117,0.203,0.0012263
living worms 20 C,0.117,0.225,0.00138775
living worms 20 C,0.117,0.247,0.00154346
living worms 20 C,0.117,0.269,0.00167474
living worms 20 C,0.117,0.291,0.001768
living worms 20 C,0.117,0.313,0.00183216
living worms 20 C,0.117,0.335,0.0018924
living worms 20 C,0.117,0.357,0.00196977
living worms 20 C,0.117,0.379,0.00185174
living worms 20 C,0.117,0.401,0.00144682
living worms 20 C,0.117,0.423,0.000989828
living worms 20 C,0.117,0.445,0.000633762
living worms 20 C,0.123,0.005,0.000414987
living worms 20 C,0.123,0.027,0.000647205
living worms 20 C,0.123,0.049,0.000760847
living worms 20 C,0.123,0.071,0.000779886
living worms 20 C,0.123,0.093,0.000739049
living worms 20 C,0.123,0.115,0.000724621
living worms 20 C,0.123,0.137,0.000755038
living worms 20 C,0.123,0.159,0.000847278
living worms 20 C,0.123,0.181,0.000954531
living worms 20 C,0.123,0.203,0.00105796
living worms 20 C,0.123,0.225,0.00119191
living worms 20 C,0.123,0.247,0.00133231
living worms 20 C,0.123,0.269,0.00148216
living worms 20 C,0.123,0.291,0.00163611
living worms 20 C,0.123,0.313,0.00177256
living worms 20 C,0.123,0.335,0.00190964
living worms 20 C,0.123,0.357,0.00205756
living worms 20 C,0.123,0.379,0.00202848
living worms 20 C,0.123,0.401,0.00173316
living worms 20 C,0.123,0.423,0.00132969
living worms 20 C,0.123,0.445,0.000956588
living worms 20 C,0.123,0.467,0.000623221
living worms 20 C,0.129,0.005,0.0003067
living worms 20 C,0.129,0.027,0.000489043
living worms 20 C,0.129,0.049,0.000594229
living worms 20 C,0.129,0.071,0.000605075
living worms 20 C,0.129,0.093,0.000583068
living worms 20 C,0.129,0.115,0.000609064
living worms 20 C,0.129,0.137,0.000669029
living worms 20 C,0.129,0.159,0.000758795
living worms 20 C,0.129,0.181,0.000850105
living worms 20 C,0.129,0.203,0.00093901
living worms 20 C,0.129,0.225,0.00103562
living worms 20 C,0.129,0.247,0.00116717
living worms 20 C,0.129,0.269,0.00135242
living worms 20 C,0.129,0.291,0.00153151
living worms 20 C,0.129,0.313,0.00170756
living worms 20 C,0.129,0.335,0.00187316
living worms 20 C,0.129,0.357,0.0020325
living worms 20 C,0.129,0.379,0.00209269
living worms 20 C,0.129,0.401,0.00194733
living worms 20 C,0.129,0.423,0.00164759
living worms 20 C,0.129,0.445,0.00130525
living worms 20 C,0.129,0.467,0.000943494
living worms 20 C,0.129,0.489,0.000583425
living worms 20 C,0.135,0.005,0.000250498
living worms 20 C,0.135,0.027,0.000383048
living worms 20 C,0.135,0.049,0.000456267
living worms 20 C,0.135,0.071,0.000467916
living worms 20 C,0.135,0.093,0.0004741
living worms 20 C,0.135,0.115,0.000496295
living worms 20 C,0.135,0.137,0.000539015
living worms 20 C,0.135,0.159,0.000619052
living worms 20 C,0.135,0.181,0.000720953
living worms 20 C,0.135,0.203,0.000842001
living worms 20 C,0.135,0.225,0.000940603
living worms 20 C,0.135,0.247,0.00105644
living worms 20 C,0.135,0.269,0.0012201
living worms 20 C,0.135,0.291,0.00140438
living worms 20 C,0.135,0.313,0.00163179
living worms 20 C,0.135,0.335,0.00181959
living worms 20 C,0.135,0.357,0.00199438
living worms 20 C,0.135,0.379,0.00213674
living worms 20 C,0.135,0.401,0.00211005
living worms 20 C,0.135,0.423,0.00190405
living worms 20 C,0.135,0.445,0.00160234
living worms 20 C,0.135,0.467,0.00126573
living worms 20 C,0.135,0.489,0.000906304
living worms 20 C,0.135,0.511,0.000563895
living worms 20 C,0.141,0.005,0.000211082
living worms 20 C,0.141,0.027,0.000299223
living worms 20 C,0.141,0.049,0.000344684
living worms 20 C,0.141,0.071,0.000376569
living worms 20 C,0.141,0.093,0.000401671
living worms 20 C,0.141,0.115,0.00039664
living worms 20 C,0.141,0.137,0.000408036
living worms 20 C,0.141,0.159,0.000472766
living worms 20 C,0.141,0.181,0.000587616
living worms 20 C,0.141,0.203,0.00075583
living worms 20 C,0.141,0.225,0.000890252
living worms 20 C,0.141,0.247,0.00099078
living worms 20 C,0.141,0.269,0.00109602
living worms 20 C,0.141,0.291,0.00125694
living worms 20 C,0.141,0.313,0.00151433
living worms 20 C,0.141,0.335,0.00172959
living worms 20 C,0.141,0.357,0.00191464
living worms 20 C,0.141,0.379,0.00208862
living worms 20 C,0.141,0.401,0.00214344
living worms 20 C,0.141,0.423,0.00202814
living worms 20 C,0.141,0.445,0.00178296
living worms 20 C,0.141,0.467,0.00151641
living worms 20 C,0.141,0.489,0.00123116
living worms 20 C,0.141,0.511,0.000892217
living worms 20 C,0.141,0.533,0.000528201
living worms 20 C,0.147,0.005,0.000156394
living worms 20 C,0.147,0.027,0.000207117
living worms 20 C,0.147,0.049,0.000236551
living worms 20 C,0.147,0.071,0.000288466
living worms 20 C,0.147,0.093,0.000328285
living worms 20 C,0.147,0.115,0.000320748
living worms 20 C,0.147,0.137,0.000335525
living worms 20 C,0.147,0.159,0.000391221
living worms 20 C,0.147,0.181,0.000496807
living worms 20 C,0.147,0.203,0.000681333
living worms 20 C,0.147,0.225,0.000841272
living worms 20 C,0.147,0.247,0.000951524
living worms 20 C,0.147,0.269,0.00104909
living worms 20 C,0.147,0.291,0.00118494
living worms 20 C,0.147,0.313,0.00141755
living worms 20 C,0.147,0.335,0.00164782
living worms 20 C,0.147,0.357,0.0018261
living worms 20 C,0.147,0.379,0.00197705
living worms 20 C,0.147,0.401,0.00207499
living worms 20 C,0.147,0.423,0.00206516
living worms 20 C,0.147,0.445,0.0019195
living worms 20 C,0.147,0.467,0.00172605
living worms 20 C,0.147,0.489,0.00150348
living worms 20 C,0.147,0.511,0.00119622
living worms 20 C,0.147,0.533,0.000809824
living worms 20 C,0.147,0.555,0.000479566
living worms 20 C,0.153,0.005,0.000127527
living worms 20 C,0.153,0.027,0.000147481
living worms 20 C,0.153,0.049,0.000152207
living worms 20 C,0.153,0.071,0.000197198
living worms 20 C,0.153,0.093,0.000243067
living worms 20 C,0.153,0.115,0.000259522
living worms 20 C,0.153,0.137,0.000302205
living worms 20 C,0.153,0.159,0.000354906
living worms 20 C,0.153,0.181,0.000433896
living worms 20 C,0.153,0.203,0.000581012
living worms 20 C,0.153,0.225,0.000720963
living worms 20 C,0.153,0.247,0.00084739
living worms 20 C,0.153,0.269,0.00099113
living worms 20 C,0.153,0.291,0.00116034
living worms 20 C,0.153,0.313,0.00137126
living worms 20 C,0.153,0.335,0.00158074
living worms 20 C,0.153,0.357,0.00172806
living worms 20 C,0.153,0.379,0.00184237
living worms 20 C,0.153,0.401,0.00196702
living worms 20 C,0.153,0.423,0.00205732
living worms 20 C,0.153,0.445,0.00203552
living worms 20 C,0.153,0.467,0.00192324
living worms 20 C,0.153,0.489,0.00174386
living worms 20 C,0.153,0.511,0.00148072
living worms 20 C,0.153,0.533,0.00112637
living worms 20 C,0.153,0.555,0.000765909
living worms 20 C,0.153,0.577,0.000455064
living worms 20 C,0.159,0.005,0.000134098
living worms 20 C,0.159,0.027,0.000138109
living worms 20 C,0.159,0.049,0.000112358
living worms 20 C,0.159,0.071,0.000126016
living worms 20 C,0.159,0.093,0.00016137
living worms 20 C,0.159,0.115,0.000199624
living worms 20 C,0.159,0.137,0.000259961
living worms 20 C,0.159,0.159,0.00030374
living worms 20 C,0.159,0.181,0.000350002
living worms 20 C,0.159,0.203,0.000442806
living worms 20 C,0.159,0.225,0.000554682
living worms 20 C,0.159,0.247,0.000706908
living worms 20 C,0.159,0.269,0.000915888
living worms 20 C,0.159,0.291,0.00112562
living worms 20 C,0.159,0.313,0.0013133
living worms 20 C,0.159,0.335,0.00148748
living worms 20 C,0.159,0.357,0.00160132
living worms 20 C,0.159,0.379,0.00169157
living worms 20 C,0.159,0.401,0.00182256
living worms 20 C,0.159,0.423,0.00195116
living worms 20 C,0.159,0.445,0.00203767
living worms 20 C,0.159,0.467,0.00204363
living worms 20 C,0.159,0.489,0.00193854
living worms 20 C,0.159,0.511,0.00174627
living worms 20 C,0.159,0.533,0.00145131
living worms 20 C,0.159,0.555,0.00110031
living worms 20 C,0.159,0.577,0.000756409
living worms 20 C,0.165,0.049,0.000104021
living worms 20 C,0.165,0.071,8.65966e-05
living worms 20 C,0.165,0.093,0.000106662
living worms 20 C,0.165,0.115,0.000147827
living worms 20 C,0.165,0.137,0.00020257
living worms 20 C,0.165,0.159,0.000234528
living worms 20 C,0.165,0.181,0.000268696
living worms 20 C,0.165,0.203,0.000338025
living worms 20 C,0.165,0.225,0.00043359
living worms 20 C,0.165,0.247,0.000589317
living worms 20 C,0.165,0.269,0.000813556
living worms 20 C,0.165,0.291,0.0010127
living worms 20 C,0.165,0.313,0.00117794
living worms 20 C,0.165,0.335,0.00136795
living worms 20 C,0.165,0.357,0.00150381
living worms 20 C,0.165,0.379,0.00157233
living worms 20 C,0.165,0.401,0.00166488
living worms 20 C,0.165,0.423,0.00178897
living worms 20 C,0.165,0.445,0.00192208
living worms 20 C,0.165,0.467,0.00200051
living worms 20 C,0.165,0.489,0.00195331
living worms 20 C,0.165,0.511,0.00184056
living worms 20 C,0.165,0.533,0.00165993
living worms 20 C,0.165,0.555,0.00139423
living worms 20 C,0.165,0.577,0.00110636
living worms 20 C,0.165,0.599,0.000803992
living worms 20 C,0.171,0.093,8.65844e-05
living worms 20 C,0.171,0.115,0.000117315
living worms 20 C,0.171,0.137,0.000162584
living worms 20 C,0.171,0.159,0.000195406
living worms 20 C,0.171,0.181,0.000233322
living worms 20 C,0.171,0.203,0.000294966
living worms 20 C,0.171,0.225,0.00037031
living worms 20 C,0.171,0.247,0.000497444
living worms 20 C,0.171,0.269,0.00068091
living worms 20 C,0.171,0.291,0.000840408
living worms 20 C,0.171,0.313,0.000995258
living worms 20 C,0.171,0.335,0.00122476
living worms 20 C,0.171,0.357,0.00139368
living worms 20 C,0.171,0.379,0.0014222
living worms 20 C,0.171,0.401,0.00146416
living worms 20 C,0.171,0.423,0.00158833
living worms 20 C,0.171,0.445,0.0017179
living worms 20 C,0.171,0.467,0.00179851
living worms 20 C,0.171,0.489,0.00178404
living worms 20 C,0.171,0.511,0.00174009
living worms 20 C,0.171,0.533,0.00170248
living worms 20 C,0.171,0.555,0.0015923
living worms 20 C,0.171,0.577,0.00145299
living worms 20 C,0.171,0.599,0.00124534
living worms 20 C,0.171,0.621,0.000902283
living worms 20 C,0.177,0.115,0.000106543
living worms 20 C,0.177,0.137,0.000149097
living worms 20 C,0.177,0.159,0.000182277
living worms 20 C,0.177,0.181,0.000211077
living worms 20 C,0.177,0.203,0.000263346
living worms 20 C,0.177,0.225,0.000334479
living worms 20 C,0.177,0.247,0.000445897
living worms 20 C,0.177,0.269,0.000586493
living worms 20 C,0.177,0.291,0.000714049
living worms 20 C,0.177,0.313,0.000850416
living worms 20 C,0.177,0.335,0.00106218
living worms 20 C,0.177,0.357,0.00121922
living worms 20 C,0.177,0.379,0.00121968
living worms 20 C,0.177,0.401,0.00122205
living worms 20 C,0.177,0.423,0.00132771
living worms 20 C,0.177,0.445,0.0014557
living worms 20 C,0.177,0.467,0.00153891
living worms 20 C,0.177,0.489,0.00157104
living worms 20 C,0.177,0.511,0.0016024
living worms 20 C,0.177,0.533,0.00167378
living worms 20 C,0.177,0.555,0.00169767
living worms 20 C,0.177,0.577,0.00170619
living worms 20 C,0.177,0.599,0.00166131
living worms 20 C,0.177,0.621,0.00142318
living worms 20 C,0.177,0.643,0.0010056
living worms 20 C,0.183,0.159,0.000166888
living worms 20 C,0.183,0.181,0.000181925
living worms 20 C,0.183,0.203,0.000232184
living worms 20 C,0.183,0.225,0.000304891
living worms 20 C,0.183,0.247,0.00038578
living worms 20 C,0.183,0.269,0.000480162
living worms 20 C,0.183,0.291,0.000595842
living worms 20 C,0.183,0.313,0.000721336
living worms 20 C,0.183,0.335,0.000875772
living worms 20 C,0.183,0.357,0.000985781
living worms 20 C,0.183,0.379,0.000987593
living worms 20 C,0.183,0.401,0.000987889
living worms 20 C,0.183,0.423,0.00107785
living worms 20 C,0.183,0.445,0.00120953
living worms 20 C,0.183,0.467,0.00128776
living worms 20 C,0.183,0.489,0.00134027
living worms 20 C,0.183,0.511,0.00143923
living worms 20 C,0.183,0.533,0.00157716
living worms 20 C,0.183,0.555,0.00168213
living worms 20 C,0.183,0.577,0.00179949
living worms 20 C,0.183,0.599,0.00189829
living worms 20 C,0.183,0.621,0.00182594
living worms 20 C,0.183,0.643,0.00151251
living worms 20 C,0.183,0.665,0.00111124
living worms 20 C,0.189,0.203,0.000224617
living worms 20 C,0.189,0.225,0.000290008
living worms 20 C,0.189,0.247,0.000319668
living worms 20 C,0.189,0.269,0.000361932
living worms 20 C,0.189,0.291,0.000471963
living worms 20 C,0.189,0.313,0.000598213
living worms 20 C,0.189,0.335,0.000700338
living worms 20 C,0.189,0.357,0.000775945
living worms 20 C,0.189,0.379,0.000815097
living worms 20 C,0.189,0.401,0.000845874
living worms 20 C,0.189,0.423,0.000907119
living worms 20 C,0.189,0.445,0.000997815
living worms 20 C,0.189,0.467,0.00105597
living worms 20 C,0.189,0.489,0.00111848
living worms 20 C,0.189,0.511,0.00127553
living worms 20 C,0.189,0.533,0.00145178
living worms 20 C,0.189,0.555,0.00158596
living worms 20 C,0.189,0.577,0.00177123
living worms 20 C,0.189,0.599,0.00197654
living worms 20 C,0.189,0.621,0.00205372
living worms 20 C,0.189,0.643,0.00195636
living worms 20 C,0.189,0.665,0.00166787
living worms 20 C,0.189,0.687,0.00119108
living worms 20 C,0.195,0.247,0.000271376
living worms 20 C,0.195,0.269,0.000299282
living worms 20 C,0.195,0.291,0.000395583
living worms 20 C,0.195,0.313,0.000515372
living worms 20 C,0.195,0.335,0.000589871
living worms 20 C,0.195,0.357,0.000646839
living worms 20 C,0.195,0.379,0.000713678
living worms 20 C,0.195,0.401,0.000771143
living worms 20 C,0.195,0.423,0.000810348
living worms 20 C,0.195,0.445,0.000847107
living worms 20 C,0.195,0.467,0.00087485
living worms 20 C,0.195,0.489,0.000928824
living worms 20 C,0.195,0.511,0.0010956
living worms 20 C,0.195,0.533,0.00130169
living worms 20 C,0.195,0.555,0.00145788
living worms 20 C,0.195,0.577,0.00165389
living worms 20 C,0.195,0.599,0.0019204
living worms 20 C,0.195,0.621,0.00212496
living worms 20 C,0.195,0.643,0.00222453
living worms 20 C,0.195,0.665,0.0021092
living worms 20 C,0.195,0.687,0.001692
living worms 20 C,0.195,0.709,0.00121158
living worms 20 C,0.201,0.291,0.000350846
living worms 20 C,0.201,0.313,0.000426228
living worms 20 C,0.201,0.335,0.000479509
living worms 20 C,0.201,0.357,0.000541958
living worms 20 C,0.201,0.379,0.000631809
living worms 20 C,0.201,0.401,0.000706509
living worms 20 C,0.201,0.423,0.000746341
living worms 20 C,0.201,0.445,0.0007547
living worms 20 C,0.201,0.467,0.000756107
living worms 20 C,0.201,0.489,0.000791185
living worms 20 C,0.201,0.511,0.000916592
living worms 20 C,0.201,0.533,0.0010923
living worms 20 C,0.201,0.555,0.0012378
living worms 20 C,0.201,0.577,0.00144346
living worms 20 C,0.201,0.599,0.00176026
living worms 20 C,0.201,0.621,0.0020292
living worms 20 C,0.201,0.643,0.00220205
living worms 20 C,0.201,0.665,0.00225621
living worms 20 C,0.201,0.687,0.00206464
living worms 20 C,0.201,0.709,0.00173857
living worms 20 C,0.207,0.335,0.000394303
living worms 20 C,0.207,0.357,0.000468437
living worms 20 C,0.207,0.379,0.000574345
living worms 20 C,0.207,0.401,0.000652327
living worms 20 C,0.207,0.423,0.000677166
living worms 20 C,0.207,0.445,0.000656756
living worms 20 C,0.207,0.467,0.000654425
living worms 20 C,0.207,0.489,0.000703439
living worms 20 C,0.207,0.511,0.000810581
living worms 20 C,0.207,0.533,0.000937456
living worms 20 C,0.207,0.555,0.00105605
living worms 20 C,0.207,0.577,0.00126731
living worms 20 C,0.207,0.599,0.00159057
living worms 20 C,0.207,0.621,0.00182909
living worms 20 C,0.207,0.643,0.00196305
living worms 20 C,0.207,0.665,0.00210841
living worms 20 C,0.207,0.687,0.00218589
living worms 20 C,0.207,0.709,0.00214127
living worms 20 C,0.207,0.731,0.00188206
living worms 20 C,0.213,0.357,0.000421061
living worms 20 C,0.213,0.379,0.0005147
living worms 20 C,0.213,0.401,0.000585135
living worms 20 C,0.213,0.423,0.000587681
living worms 20 C,0.213,0.445,0.000558174
living worms 20 C,0.213,0.467,0.00057639
living worms 20 C,0.213,0.489,0.000647135
living worms 20 C,0.213,0.511,0.000758855
living worms 20 C,0.213,0.533,0.000871485
living worms 20 C,0.213,0.555,0.000983496
living worms 20 C,0.213,0.577,0.00117576
living worms 20 C,0.213,0.599,0.00144106
living worms 20 C,0.213,0.621,0.00162103
living worms 20 C,0.213,0.643,0.00174386
living worms 20 C,0.213,0.665,0.00194798
living worms 20 C,0.213,0.687,0.00217215
living worms 20 C,0.213,0.709,0.00231081
living worms 20 C,0.213,0.731,0.00221492
living worms 20 C,0.213,0.753,0.00189779
living worms 20 C,0.219,0.401,0.000496225
living worms 20 C,0.219,0.423,0.00048816
living worms 20 C,0.219,0.445,0.00047511
living worms 20 C,0.219,0.467,0.00051513
living worms 20 C,0.219,0.489,0.000589331
living worms 20 C,0.219,0.511,0.000686598
living worms 20 C,0.219,0.533,0.000779706
living worms 20 C,0.219,0.555,0.000893454
living worms 20 C,0.219,0.577,0.00108967
living worms 20 C,0.219,0.599,0.00130978
living worms 20 C,0.219,0.621,0.00147098
living worms 20 C,0.219,0.643,0.00163417
living worms 20 C,0.219,0.665,0.00189314
living worms 20 C,0.219,0.687,0.00216802
living worms 20 C,0.219,0.709,0.00233001
living worms 20 C,0.219,0.731,0.0023183
living worms 20 C,0.219,0.753,0.00218537
living worms 20 C,0.219,0.775,0.0019353
living worms 20 C,0.225,0.445,0.000429429
living worms 20 C,0.225,0.467,0.00045675
living worms 20 C,0.225,0.489,0.000516661
living worms 20 C,0.225,0.511,0.000596926
living worms 20 C,0.225,0.533,0.000666082
living worms 20 C,0.225,0.555,0.000768168
living worms 20 C,0.225,0.577,0.000968882
living worms 20 C,0.225,0.599,0.00116896
living worms 20 C,0.225,0.621,0.0013311
living worms 20 C,0.225,0.643,0.00150824
living worms 20 C,0.225,0.665,0.00175788
living worms 20 C,0.225,0.687,0.0020383
living worms 20 C,0.225,0.709,0.00220805
living worms 20 C,0.225,0.731,0.00226724
living worms 20 C,0.225,0.753,0.00231105
living worms 20 C,0.225,0.775,0.00228239
living worms 20 C,0.225,0.797,0.00202351
living worms 20 C,0.231,0.511,0.000517481
living worms 20 C,0.231,0.533,0.000574336
living worms 20 C,0.231,0.555,0.000665491
living worms 20 C,0.231,0.577,0.000843447
living worms 20 C,0.231,0.599,0.00100012
living worms 20 C,0.231,0.621,0.00112554
living worms 20 C,0.231,0.643,0.00128666
living worms 20 C,0.231,0.665,0.00149509
living worms 20 C,0.231,0.687,0.001736
living worms 20 C,0.231,0.709,0.00192623
living worms 20 C,0.231,0.731,0.00206919
living worms 20 C,0.231,0.753,0.0022161
living worms 20 C,0.231,0.775,0.00231025
living worms 20 C,0.231,0.797,0.00224255
living worms 20 C,0.237,0.555,0.000605143
living worms 20 C,0.237,0.577,0.00074697
living worms 20 C,0.237,0.599,0.000851273
living worms 20 C,0.237,0.621,0.000917132
living worms 20 C,0.237,0.643,0.00103197
living worms 20 C,0.237,0.665,0.00118341
living worms 20 C,0.237,0.687,0.00136003
living worms 20 C,0.237,0.709,0.00155752
living worms 20 C,0.237,0.731,0.00174234
living worms 20 C,0.237,0.753,0.00190916
living worms 20 C,0.237,0.775,0.00204963
living worms 20 C,0.237,0.797,0.00213427
living worms 20 C,0.237,0.819,0.00212654
living worms 20 C,0.243,0.599,0.000775119
living worms 20 C,0.243,0.621,0.000805513
living worms 20 C,0.243,0.643,0.000863379
living worms 20 C,0.243,0.665,0.000960562
living worms 20 C,0.243,0.687,0.00108013
living worms 20 C,0.243,0.709,0.00127453
living worms 20 C,0.243,0.731,0.00145892
living worms 20 C,0.243,0.753,0.00159
living worms 20 C,0.243,0.775,0.00171499
living worms 20 C,0.243,0.797,0.00184008
living worms 20 C,0.243,0.819,0.00197254
living worms 20 C,0.243,0.841,0.00191404
living worms 20 C,0.249,0.643,0.00074824
living worms 20 C,0.249,0.665,0.00079874
living worms 20 C,0.249,0.687,0.000871338
living worms 20 C,0.249,0.709,0.00102507
living worms 20 C,0.249,0.731,0.00118496
living worms 20 C,0.249,0.753,0.00128377
living worms 20 C,0.249,0.775,0.00137322
living worms 20 C,0.249,0.797,0.00148822
living worms 20 C,0.249,0.819,0.00165907
living worms 20 C,0.249,0.841,0.00181236
living worms 20 C,0.249,0.863,0.00177868
living worms 20 C,0.255,0.687,0.000685371
living worms 20 C,0.255,0.709,0.000768107
living worms 20 C,0.255,0.731,0.000894011
living worms 20 C,0.255,0.753,0.000975498
